case,dx,k,pmfu,pmfd,puen,pven,puu,pvu,pud,pvd,pmfude_rate
7,27000.0,45,3F3DAB50,BDE60461,40B2D334,00000000,40B98F72,00000000,40B98F72,00000000,3B799F00
7,27000.0,46,3F3EA4EF,BDE60461,40ACB67B,00000000,40B2D334,00000000,40B2D334,00000000,00000000
7,27000.0,47,3F01498C,BDE60461,40A75393,00000000,40ACB67B,00000000,40ACB67B,00000000,00000000
7,27000.0,48,3E959398,BDE60461,40A2DD6D,00000000,40A75393,00000000,40A75393,00000000,00000000
7,27000.0,49,3DEAB61A,BDE60461,40A00000,00000000,40A2DD6D,00000000,40A2DD6D,00000000,00000000
8,27000.0,1,00000000,00000000,42288934,00000000,42288934,00000000,42288934,00000000,00000000
8,27000.0,2,00000000,00000000,421A809A,00000000,42288934,00000000,42288934,00000000,00000000
8,27000.0,3,00000000,00000000,420F8EBE,00000000,421A809A,00000000,421A809A,00000000,00000000
8,27000.0,4,00000000,00000000,42066088,00000000,420F8EBE,00000000,420F8EBE,00000000,00000000
8,27000.0,5,00000000,00000000,41FCE284,00000000,42066088,00000000,42066088,00000000,00000000
8,27000.0,6,00000000,00000000,41EEE121,00000000,41FCE284,00000000,41FCE284,00000000,00000000
8,27000.0,7,00000000,00000000,41E253AD,00000000,41EEE121,00000000,41EEE121,00000000,00000000
8,27000.0,8,00000000,00000000,41D6F14C,00000000,41E253AD,00000000,41E253AD,00000000,00000000
8,27000.0,9,00000000,00000000,41CC854D,00000000,41D6F14C,00000000,41D6F14C,00000000,00000000
8,27000.0,10,00000000,00000000,41C2E842,00000000,41CC854D,00000000,41CC854D,00000000,00000000
8,27000.0,11,00000000,00000000,41B9FBDA,00000000,41C2E842,00000000,41C2E842,00000000,00000000
8,27000.0,12,00000000,00000000,41B1A840,00000000,41B9FBDA,00000000,41B9FBDA,00000000,00000000
8,27000.0,13,00000000,00000000,41A9DA60,00000000,41B1A840,00000000,41B1A840,00000000,00000000
8,27000.0,14,00000000,00000000,41A282AE,00000000,41A9DA60,00000000,41A9DA60,00000000,00000000
8,27000.0,15,00000000,00000000,419B945D,00000000,41A282AE,00000000,41A282AE,00000000,00000000
8,27000.0,16,00000000,00000000,419504B4,00000000,419B945D,00000000,419B945D,00000000,00000000
8,27000.0,17,00000000,00000000,418ECAB0,00000000,419504B4,00000000,419504B4,00000000,00000000
8,27000.0,18,00000000,00000000,4188DEA0,00000000,418ECAB0,00000000,418ECAB0,00000000,00000000
8,27000.0,19,00000000,00000000,418339EC,00000000,4188DEA0,00000000,4188DEA0,00000000,00000000
8,27000.0,20,00000000,00000000,417BADC0,00000000,418339EC,00000000,418339EC,00000000,00000000
8,27000.0,21,00000000,00000000,41716116,00000000,417BADC0,00000000,417BADC0,00000000,00000000
8,27000.0,22,00000000,00000000,41678535,00000000,41716116,00000000,41716116,00000000,00000000
8,27000.0,23,00000000,00000000,415E1289,00000000,41678535,00000000,41678535,00000000,00000000
8,27000.0,24,00000000,00000000,41550265,00000000,415E1289,00000000,415E1289,00000000,00000000
8,27000.0,25,00000000,00000000,414C4F06,00000000,41550265,00000000,41550265,00000000,00000000
8,27000.0,26,00000000,00000000,4143F35E,00000000,414C4F06,00000000,414C4F06,00000000,00000000
8,27000.0,27,00000000,00000000,413BEAD6,00000000,4143F35E,00000000,4143F35E,00000000,00000000
8,27000.0,28,00000000,00000000,4134315E,00000000,413BEAD6,00000000,413BEAD6,00000000,00000000
8,27000.0,29,00000000,00000000,412CC358,00000000,4134315E,00000000,4134315E,00000000,00000000
8,27000.0,30,00000000,00000000,41259D9C,00000000,412CC358,00000000,412CC358,00000000,00000000
8,27000.0,31,00000000,00000000,411EBD5C,00000000,41259D9C,00000000,41259D9C,00000000,00000000
8,27000.0,32,00000000,00000000,4118202A,00000000,411EBD5C,00000000,411EBD5C,00000000,00000000
8,27000.0,33,00000000,00000000,4111C3F2,00000000,4118202A,00000000,4118202A,00000000,00000000
8,27000.0,34,00000000,00000000,410BC91A,00000000,4111C3F2,00000000,4111C3F2,00000000,00000000
8,27000.0,35,00000000,00000000,41060A96,00000000,410BC91A,00000000,410BC91A,00000000,00000000
8,27000.0,36,00000000,00000000,41008745,00000000,41060A96,00000000,41060A96,00000000,00000000
8,27000.0,37,00000000,00000000,40F67CBE,00000000,41008745,00000000,41008745,00000000,00000000
8,27000.0,38,00000000,00000000,40EC5EDA,00000000,40F67CBE,00000000,40F67CBE,00000000,00000000
8,27000.0,39,00000000,00000000,40E2B4BA,00000000,40EC5EDA,00000000,40EC5EDA,00000000,00000000
8,27000.0,40,00000000,00000000,40D97F3F,00000000,40E2B4BA,00000000,40E2B4BA,00000000,00000000
8,27000.0,41,00000000,00000000,40D0C030,00000000,40D97F3F,00000000,40D97F3F,00000000,00000000
8,27000.0,42,00000000,00000000,40C87A81,00000000,40D0C030,00000000,40D0C030,00000000,00000000
8,27000.0,43,00000000,00000000,40C0B2BE,00000000,40C87A81,00000000,40C87A81,00000000,00000000
8,27000.0,44,00000000,00000000,40B96FC3,00000000,40C0B2BE,00000000,40C0B2BE,00000000,00000000
8,27000.0,45,00000000,00000000,40B2BBCA,00000000,40B96FC3,00000000,40B96FC3,00000000,00000000
8,27000.0,46,00000000,00000000,40ACA69F,00000000,40B2BBCA,00000000,40B2BBCA,00000000,00000000
8,27000.0,47,00000000,00000000,40A74A69,00000000,40ACA69F,00000000,40ACA69F,00000000,00000000
8,27000.0,48,00000000,00000000,40A2D9D6,00000000,40A74A69,00000000,40A74A69,00000000,00000000
8,27000.0,49,00000000,00000000,40A00000,00000000,40A2D9D6,00000000,40A2D9D6,00000000,00000000
9,27000.0,1,00000000,00000000,42299875,00000000,42299875,00000000,42299875,00000000,00000000
9,27000.0,2,00000000,00000000,421B6C8C,00000000,42299875,00000000,42299875,00000000,00000000
9,27000.0,3,00000000,00000000,42106900,00000000,421B6C8C,00000000,421B6C8C,00000000,00000000
9,27000.0,4,00000000,00000000,42072BF4,00000000,42106900,00000000,42106900,00000000,00000000
9,27000.0,5,00000000,00000000,41FE5FB8,00000000,42072BF4,00000000,42072BF4,00000000,00000000
9,27000.0,6,00000000,00000000,41F047B4,00000000,41FE5FB8,00000000,41FE5FB8,00000000,00000000
9,27000.0,7,00000000,00000000,41E3A5F6,00000000,41F047B4,00000000,41F047B4,00000000,00000000
9,27000.0,8,00000000,00000000,41D83130,00000000,41E3A5F6,00000000,41E3A5F6,00000000,00000000
9,27000.0,9,00000000,00000000,41CDB459,00000000,41D83130,00000000,41D83130,00000000,00000000
9,27000.0,10,00000000,00000000,41C407C5,00000000,41CDB459,00000000,41CDB459,00000000,00000000
9,27000.0,11,00000000,00000000,41BB0CEF,00000000,41C407C5,00000000,41C407C5,00000000,00000000
9,27000.0,12,00000000,00000000,41B2ABDC,00000000,41BB0CEF,00000000,41BB0CEF,00000000,00000000
9,27000.0,13,00000000,00000000,41AAD155,00000000,41B2ABDC,00000000,41B2ABDC,00000000,00000000
9,27000.0,14,00000000,00000000,41A36DB8,00000000,41AAD155,00000000,41AAD155,00000000,00000000
9,27000.0,15,00000000,00000000,419C7421,00000000,41A36DB8,00000000,41A36DB8,00000000,00000000
9,27000.0,16,00000000,00000000,4195D9C5,00000000,419C7421,00000000,419C7421,00000000,00000000
9,27000.0,17,00000000,00000000,418F9592,00000000,4195D9C5,00000000,4195D9C5,00000000,00000000
9,27000.0,18,00000000,00000000,41899FCA,00000000,418F9592,00000000,418F9592,00000000,00000000
9,27000.0,19,00000000,00000000,4183F1CA,00000000,41899FCA,00000000,41899FCA,00000000,00000000
9,27000.0,20,00000000,00000000,417D0BAB,00000000,4183F1CA,00000000,4183F1CA,00000000,00000000
9,27000.0,21,00000000,00000000,4172ADE4,00000000,417D0BAB,00000000,417D0BAB,00000000,00000000
9,27000.0,22,00000000,00000000,4168C18C,00000000,4172ADE4,00000000,4172ADE4,00000000,00000000
9,27000.0,23,00000000,00000000,415F3F04,00000000,4168C18C,00000000,4168C18C,00000000,00000000
9,27000.0,24,00000000,00000000,41561F92,00000000,415F3F04,00000000,415F3F04,00000000,00000000
9,27000.0,25,00000000,00000000,414D5D64,00000000,41561F92,00000000,41561F92,00000000,00000000
9,27000.0,26,00000000,00000000,4144F376,00000000,414D5D64,00000000,414D5D64,00000000,00000000
9,27000.0,27,00000000,00000000,413CDD28,00000000,4144F376,00000000,4144F376,00000000,00000000
9,27000.0,28,00000000,00000000,41351663,00000000,413CDD28,00000000,413CDD28,00000000,00000000
9,27000.0,29,00000000,00000000,412D9B84,00000000,41351663,00000000,41351663,00000000,00000000
9,27000.0,30,00000000,00000000,41266960,00000000,412D9B84,00000000,412D9B84,00000000,00000000
9,27000.0,31,00000000,00000000,411F7D24,00000000,41266960,00000000,41266960,00000000,00000000
9,27000.0,32,00000000,00000000,4118D460,00000000,411F7D24,00000000,411F7D24,00000000,00000000
9,27000.0,33,00000000,00000000,41126CF9,00000000,4118D460,00000000,4118D460,00000000,00000000
9,27000.0,34,00000000,00000000,410C452B,00000000,41126CF9,00000000,41126CF9,00000000,00000000
9,27000.0,35,00000000,00000000,41065B81,00000000,410C452B,00000000,410C452B,00000000,00000000
9,27000.0,36,00000000,00000000,4100AED3,00000000,41065B81,00000000,41065B81,00000000,00000000
9,27000.0,37,00000000,00000000,40F67CA8,00000000,4100AED3,00000000,4100AED3,00000000,00000000
9,27000.0,38,00000000,00000000,40EC5ED6,00000000,40F67CA8,00000000,40F67CA8,00000000,00000000
9,27000.0,39,00000000,00000000,40E2B4BA,00000000,40EC5ED6,00000000,40EC5ED6,00000000,00000000
9,27000.0,40,00000000,00000000,40D97F3F,00000000,40E2B4BA,00000000,40E2B4BA,00000000,00000000
9,27000.0,41,00000000,00000000,40D0C030,00000000,40D97F3F,00000000,40D97F3F,00000000,00000000
9,27000.0,42,00000000,00000000,40C87A81,00000000,40D0C030,00000000,40D0C030,00000000,00000000
9,27000.0,43,00000000,00000000,40C0B2BE,00000000,40C87A81,00000000,40C87A81,00000000,00000000
9,27000.0,44,00000000,00000000,40B96FC3,00000000,40C0B2BE,00000000,40C0B2BE,00000000,00000000
9,27000.0,45,00000000,00000000,40B2BBCA,00000000,40B96FC3,00000000,40B96FC3,00000000,00000000
9,27000.0,46,00000000,00000000,40ACA69F,00000000,40B2BBCA,00000000,40B2BBCA,00000000,00000000
9,27000.0,47,00000000,00000000,40A74A69,00000000,40ACA69F,00000000,40ACA69F,00000000,00000000
9,27000.0,48,00000000,00000000,40A2D9D6,00000000,40A74A69,00000000,40A74A69,00000000,00000000
9,27000.0,49,00000000,00000000,40A00000,00000000,40A2D9D6,00000000,40A2D9D6,00000000,00000000
10,27000.0,1,00000000,00000000,4229CDFB,00000000,4229CDFB,00000000,4229CDFB,00000000,00000000
10,27000.0,2,00000000,00000000,421B993D,00000000,4229CDFB,00000000,4229CDFB,00000000,00000000
10,27000.0,3,00000000,00000000,421090A0,00000000,421B993D,00000000,421B993D,00000000,00000000
10,27000.0,4,00000000,00000000,42074F52,00000000,421090A0,00000000,421090A0,00000000,00000000
10,27000.0,5,00000000,00000000,41FE9F15,00000000,42074F52,00000000,42074F52,00000000,00000000
10,27000.0,6,00000000,00000000,41F0808B,00000000,41FE9F15,00000000,41FE9F15,00000000,00000000
10,27000.0,7,00000000,00000000,41E3D8EF,00000000,41F0808B,00000000,41F0808B,00000000,00000000
10,27000.0,8,00000000,00000000,41D85ED0,00000000,41E3D8EF,00000000,41E3D8EF,00000000,00000000
10,27000.0,9,00000000,00000000,41CDDD0E,00000000,41D85ED0,00000000,41D85ED0,00000000,00000000
10,27000.0,10,00000000,00000000,41C42BEB,00000000,41CDDD0E,00000000,41CDDD0E,00000000,00000000
10,27000.0,11,00000000,00000000,41BB2CD4,00000000,41C42BEB,00000000,41C42BEB,00000000,00000000
10,27000.0,12,00000000,00000000,41B2C7C4,00000000,41BB2CD4,00000000,41BB2CD4,00000000,00000000
10,27000.0,13,00000000,00000000,41AAE97E,00000000,41B2C7C4,00000000,41B2C7C4,00000000,00000000
10,27000.0,14,00000000,00000000,41A38257,00000000,41AAE97E,00000000,41AAE97E,00000000,00000000
10,27000.0,15,00000000,00000000,419C8566,00000000,41A38257,00000000,41A38257,00000000,00000000
10,27000.0,16,00000000,00000000,4195E7DC,00000000,419C8566,00000000,419C8566,00000000,00000000
10,27000.0,17,00000000,00000000,418FA0A4,00000000,4195E7DC,00000000,4195E7DC,00000000,00000000
10,27000.0,18,00000000,00000000,4189A7FD,00000000,418FA0A4,00000000,418FA0A4,00000000,00000000
10,27000.0,19,00000000,00000000,4183F742,00000000,4189A7FD,00000000,4189A7FD,00000000,00000000
10,27000.0,20,00000000,00000000,417D1165,00000000,4183F742,00000000,4183F742,00000000,00000000
10,27000.0,21,00000000,00000000,4172AEA7,00000000,417D1165,00000000,417D1165,00000000,00000000
10,27000.0,22,00000000,00000000,4168BD95,00000000,4172AEA7,00000000,4172AEA7,00000000,00000000
10,27000.0,23,00000000,00000000,415F368B,00000000,4168BD95,00000000,4168BD95,00000000,00000000
10,27000.0,24,00000000,00000000,415612CD,00000000,415F368B,00000000,415F368B,00000000,00000000
10,27000.0,25,00000000,00000000,414D4C86,00000000,415612CD,00000000,415612CD,00000000,00000000
10,27000.0,26,00000000,00000000,4144DEA7,00000000,414D4C86,00000000,414D4C86,00000000,00000000
10,27000.0,27,00000000,00000000,413CC48E,00000000,4144DEA7,00000000,4144DEA7,00000000,00000000
10,27000.0,28,00000000,00000000,4134FA25,00000000,413CC48E,00000000,413CC48E,00000000,00000000
10,27000.0,29,00000000,00000000,412D7BC4,00000000,4134FA25,00000000,4134FA25,00000000,00000000
10,27000.0,30,00000000,00000000,41264640,00000000,412D7BC4,00000000,412D7BC4,00000000,00000000
10,27000.0,31,00000000,00000000,411F7758,00000000,41264640,00000000,41264640,00000000,00000000
10,27000.0,32,00000000,00000000,4118EAB0,00000000,411F7758,00000000,411F7758,00000000,00000000
10,27000.0,33,00000000,00000000,41129E32,00000000,4118EAB0,00000000,4118EAB0,00000000,00000000
10,27000.0,34,00000000,00000000,410C9020,00000000,41129E32,00000000,41129E32,00000000,00000000
10,27000.0,35,00000000,00000000,4106BF09,00000000,410C9020,00000000,410C9020,00000000,00000000
10,27000.0,36,00000000,00000000,410129CA,00000000,4106BF09,00000000,4106BF09,00000000,00000000
10,27000.0,37,00000000,00000000,40F79F34,00000000,410129CA,00000000,410129CA,00000000,00000000
10,27000.0,38,00000000,00000000,40ED6005,00000000,40F79F34,00000000,40F79F34,00000000,00000000
10,27000.0,39,00000000,00000000,40E395E8,00000000,40ED6005,00000000,40ED6005,00000000,00000000
10,27000.0,40,00000000,00000000,40DA41C7,00000000,40E395E8,00000000,40E395E8,00000000,00000000
10,27000.0,41,00000000,00000000,40D1657C,00000000,40DA41C7,00000000,40DA41C7,00000000,00000000
10,27000.0,42,00000000,00000000,40C90408,00000000,40D1657C,00000000,40D1657C,00000000,00000000
10,27000.0,43,00000000,00000000,40C1220D,00000000,40C90408,00000000,40C90408,00000000,00000000
10,27000.0,44,00000000,00000000,40B9C682,00000000,40C1220D,00000000,40C1220D,00000000,00000000
10,27000.0,45,00000000,00000000,40B2FBC8,00000000,40B9C682,00000000,40B9C682,00000000,00000000
10,27000.0,46,00000000,00000000,40ACD1E7,00000000,40B2FBC8,00000000,40B2FBC8,00000000,00000000
10,27000.0,47,00000000,00000000,40A76362,00000000,40ACD1E7,00000000,40ACD1E7,00000000,00000000
10,27000.0,48,00000000,00000000,40A2E39C,00000000,40A76362,00000000,40A76362,00000000,00000000
10,27000.0,49,00000000,00000000,40A00000,00000000,40A2E39C,00000000,40A2E39C,00000000,00000000
11,27000.0,1,00000000,00000000,422B6F9B,00000000,422B6F9B,00000000,422B6F9B,00000000,00000000
11,27000.0,2,00000000,00000000,421CFD14,00000000,422B6F9B,00000000,422B6F9B,00000000,00000000
11,27000.0,3,00000000,00000000,4211D2F6,00000000,421CFD14,00000000,421CFD14,00000000,00000000
11,27000.0,4,00000000,00000000,42087592,00000000,4211D2F6,00000000,4211D2F6,00000000,00000000
11,27000.0,5,00000000,00000000,42005D86,00000000,42087592,00000000,42087592,00000000,00000000
11,27000.0,6,00000000,00000000,41F271B8,00000000,42005D86,00000000,42005D86,00000000,00000000
11,27000.0,7,00000000,00000000,41E5A3CC,00000000,41F271B8,00000000,41F271B8,00000000,00000000
11,27000.0,8,00000000,00000000,41DA06FB,00000000,41E5A3CC,00000000,41E5A3CC,00000000,00000000
11,27000.0,9,00000000,00000000,41CF6585,00000000,41DA06FB,00000000,41DA06FB,00000000,00000000
11,27000.0,10,00000000,00000000,41C59738,00000000,41CF6585,00000000,41CF6585,00000000,00000000
11,27000.0,11,00000000,00000000,41BC7D26,00000000,41C59738,00000000,41C59738,00000000,00000000
11,27000.0,12,00000000,00000000,41B3FF06,00000000,41BC7D26,00000000,41BC7D26,00000000,00000000
11,27000.0,13,00000000,00000000,41AC095F,00000000,41B3FF06,00000000,41B3FF06,00000000,00000000
11,27000.0,14,00000000,00000000,41A48C5B,00000000,41AC095F,00000000,41AC095F,00000000,00000000
11,27000.0,15,00000000,00000000,419D7AEA,00000000,41A48C5B,00000000,41A48C5B,00000000,00000000
11,27000.0,16,00000000,00000000,4196CA20,00000000,419D7AEA,00000000,419D7AEA,00000000,00000000
11,27000.0,17,00000000,00000000,419070CC,00000000,4196CA20,00000000,4196CA20,00000000,00000000
11,27000.0,18,00000000,00000000,418A6717,00000000,419070CC,00000000,419070CC,00000000,00000000
11,27000.0,19,00000000,00000000,4184A648,00000000,418A6717,00000000,418A6717,00000000,00000000
11,27000.0,20,00000000,00000000,417E5121,00000000,4184A648,00000000,4184A648,00000000,00000000
11,27000.0,21,00000000,00000000,4173D1C9,00000000,417E5121,00000000,417E5121,00000000,00000000
11,27000.0,22,00000000,00000000,4169C5BA,00000000,4173D1C9,00000000,4173D1C9,00000000,00000000
11,27000.0,23,00000000,00000000,4160253B,00000000,4169C5BA,00000000,4169C5BA,00000000,00000000
11,27000.0,24,00000000,00000000,4156E97B,00000000,4160253B,00000000,4160253B,00000000,00000000
11,27000.0,25,00000000,00000000,414E0C88,00000000,4156E97B,00000000,4156E97B,00000000,00000000
11,27000.0,26,00000000,00000000,41458938,00000000,414E0C88,00000000,414E0C88,00000000,00000000
11,27000.0,27,00000000,00000000,413D5ADC,00000000,41458938,00000000,41458938,00000000,00000000
11,27000.0,28,00000000,00000000,41357D4A,00000000,413D5ADC,00000000,413D5ADC,00000000,00000000
11,27000.0,29,00000000,00000000,412DECD2,00000000,41357D4A,00000000,41357D4A,00000000,00000000
11,27000.0,30,00000000,00000000,4126A638,00000000,412DECD2,00000000,412DECD2,00000000,00000000
11,27000.0,31,00000000,00000000,411FA69E,00000000,4126A638,00000000,4126A638,00000000,00000000
11,27000.0,32,00000000,00000000,4118EB88,00000000,411FA69E,00000000,411FA69E,00000000,00000000
11,27000.0,33,00000000,00000000,411272D0,00000000,4118EB88,00000000,4118EB88,00000000,00000000
11,27000.0,34,00000000,00000000,410C3AA6,00000000,411272D0,00000000,411272D0,00000000,00000000
11,27000.0,35,00000000,00000000,4106418D,00000000,410C3AA6,00000000,410C3AA6,00000000,00000000
11,27000.0,36,00000000,00000000,41008654,00000000,4106418D,00000000,4106418D,00000000,3BD726B1
11,27000.0,37,3BD726B1,00000000,40F67BFC,00000000,41008654,00000000,41008654,00000000,3BC20CBD
11,27000.0,38,3C39799F,00000000,40EC5EB7,00000000,40F67BFC,00000000,40F67BFC,00000000,3A543ACA
11,27000.0,39,3C33F071,00000000,40E2B4BA,00000000,40EC5EB7,00000000,40EC5EB7,00000000,3A454BA3
11,27000.0,40,3C2E0BD6,00000000,40D97F3F,00000000,40E2B4BA,00000000,40E2B4BA,00000000,3A449E6A
11,27000.0,41,3C27F38F,00000000,40D0C030,00000000,40D97F3F,00000000,40D97F3F,00000000,3A48200F
11,27000.0,42,3C21BE8A,00000000,40C87A81,00000000,40D0C030,00000000,40D0C030,00000000,3A490AF8
11,27000.0,43,3C1B814E,00000000,40C0B2BE,00000000,40C87A81,00000000,40C87A81,00000000,3A471AB7
11,27000.0,44,3C15528D,00000000,40B96FC3,00000000,40C0B2BE,00000000,40C0B2BE,00000000,3A4204F4
11,27000.0,45,3C0F4B59,00000000,40B2BBCA,00000000,40B96FC3,00000000,40B96FC3,00000000,3A396AA7
11,27000.0,46,3C0987C2,00000000,40ACA69F,00000000,40B2BBCA,00000000,40B2BBCA,00000000,00000000
11,27000.0,47,3C0987C2,00000000,40A74A69,00000000,40ACA69F,00000000,40ACA69F,00000000,00000000
11,27000.0,48,3B9F1CF7,00000000,40A2D9D6,00000000,40A74A69,00000000,40A74A69,00000000,00000000
11,27000.0,49,3AF9AD09,00000000,40A00000,00000000,40A2D9D6,00000000,40A2D9D6,00000000,00000000
12,27000.0,1,00000000,00000000,422A1F5C,00000000,422A1F5C,00000000,422A1F5C,00000000,00000000
12,27000.0,2,00000000,00000000,421BE1C9,00000000,422A1F5C,00000000,422A1F5C,00000000,00000000
12,27000.0,3,00000000,00000000,4210D55C,00000000,421BE1C9,00000000,421BE1C9,00000000,00000000
12,27000.0,4,00000000,00000000,420790DA,00000000,4210D55C,00000000,4210D55C,00000000,00000000
12,27000.0,5,00000000,00000000,41FF1C9C,00000000,420790DA,00000000,420790DA,00000000,00000000
12,27000.0,6,00000000,00000000,41F0F92F,00000000,41FF1C9C,00000000,41FF1C9C,00000000,00000000
12,27000.0,7,00000000,00000000,41E44D30,00000000,41F0F92F,00000000,41F0F92F,00000000,00000000
12,27000.0,8,00000000,00000000,41D8CF15,00000000,41E44D30,00000000,41E44D30,00000000,00000000
12,27000.0,9,00000000,00000000,41CE49AD,00000000,41D8CF15,00000000,41D8CF15,00000000,00000000
12,27000.0,10,00000000,00000000,41C49525,00000000,41CE49AD,00000000,41CE49AD,00000000,00000000
12,27000.0,11,00000000,00000000,41BB92D1,00000000,41C49525,00000000,41C49525,00000000,00000000
12,27000.0,12,00000000,00000000,41B32A9F,00000000,41BB92D1,00000000,41BB92D1,00000000,00000000
12,27000.0,13,00000000,00000000,41AB4945,00000000,41B32A9F,00000000,41B32A9F,00000000,00000000
12,27000.0,14,00000000,00000000,41A3DF0E,00000000,41AB4945,00000000,41AB4945,00000000,00000000
12,27000.0,15,00000000,00000000,419CDF08,00000000,41A3DF0E,00000000,41A3DF0E,00000000,00000000
12,27000.0,16,00000000,00000000,41963E5D,00000000,419CDF08,00000000,419CDF08,00000000,00000000
12,27000.0,17,00000000,00000000,418FF3F0,00000000,41963E5D,00000000,41963E5D,00000000,00000000
12,27000.0,18,00000000,00000000,4189F7F8,00000000,418FF3F0,00000000,418FF3F0,00000000,00000000
12,27000.0,19,00000000,00000000,418443CC,00000000,4189F7F8,00000000,4189F7F8,00000000,00000000
12,27000.0,20,00000000,00000000,417DA352,00000000,418443CC,00000000,418443CC,00000000,00000000
12,27000.0,21,00000000,00000000,4173391A,00000000,417DA352,00000000,417DA352,00000000,00000000
12,27000.0,22,00000000,00000000,41694035,00000000,4173391A,00000000,4173391A,00000000,00000000
12,27000.0,23,00000000,00000000,415FB0FA,00000000,41694035,00000000,41694035,00000000,00000000
12,27000.0,24,00000000,00000000,415684AA,00000000,415FB0FA,00000000,415FB0FA,00000000,00000000
12,27000.0,25,00000000,00000000,414DB5B4,00000000,415684AA,00000000,415684AA,00000000,00000000
12,27000.0,26,00000000,00000000,41453FEC,00000000,414DB5B4,00000000,414DB5B4,00000000,00000000
12,27000.0,27,00000000,00000000,413D1EBC,00000000,41453FEC,00000000,41453FEC,00000000,00000000
12,27000.0,28,00000000,00000000,41354E16,00000000,413D1EBC,00000000,413D1EBC,00000000,00000000
12,27000.0,29,00000000,00000000,412DCA5C,00000000,41354E16,00000000,41354E16,00000000,00000000
12,27000.0,30,00000000,00000000,41269068,00000000,412DCA5C,00000000,412DCA5C,00000000,00000000
12,27000.0,31,00000000,00000000,411F9D6A,00000000,41269068,00000000,41269068,00000000,00000000
12,27000.0,32,00000000,00000000,4118EEF4,00000000,411F9D6A,00000000,411F9D6A,00000000,00000000
12,27000.0,33,00000000,00000000,411282EB,00000000,4118EEF4,00000000,4118EEF4,00000000,00000000
12,27000.0,34,00000000,00000000,410C5786,00000000,411282EB,00000000,411282EB,00000000,00000000
12,27000.0,35,00000000,00000000,41066B4C,00000000,410C5786,00000000,410C5786,00000000,00000000
12,27000.0,36,00000000,00000000,4100BD0F,00000000,41066B4C,00000000,41066B4C,00000000,00000000
12,27000.0,37,00000000,00000000,40F697F2,00000000,4100BD0F,00000000,4100BD0F,00000000,00000000
12,27000.0,38,00000000,00000000,40EC2F0B,00000000,40F697F2,00000000,40F697F2,00000000,00000000
12,27000.0,39,00000000,00000000,40E23F2B,00000000,40EC2F0B,00000000,40EC2F0B,00000000,00000000
12,27000.0,40,00000000,00000000,40D917D8,00000000,40E23F2B,00000000,40E23F2B,00000000,00000000
12,27000.0,41,00000000,00000000,40D066D2,00000000,40D917D8,00000000,40D917D8,00000000,00000000
12,27000.0,42,00000000,00000000,40C82EF4,00000000,40D066D2,00000000,40D066D2,00000000,00000000
12,27000.0,43,00000000,00000000,40C074AE,00000000,40C82EF4,00000000,40C82EF4,00000000,00000000
12,27000.0,44,00000000,00000000,40B93EB9,00000000,40C074AE,00000000,40C074AE,00000000,00000000
12,27000.0,45,00000000,00000000,40B29729,00000000,40B93EB9,00000000,40B93EB9,00000000,00000000
12,27000.0,46,00000000,00000000,40AC8D94,00000000,40B29729,00000000,40B29729,00000000,00000000
12,27000.0,47,00000000,00000000,40A73BD4,00000000,40AC8D94,00000000,40AC8D94,00000000,00000000
12,27000.0,48,00000000,00000000,40A2D418,00000000,40A73BD4,00000000,40A73BD4,00000000,00000000
12,27000.0,49,00000000,00000000,40A00000,00000000,40A2D418,00000000,40A2D418,00000000,00000000
13,27000.0,1,00000000,00000000,4298FD93,41000000,4298FD93,41000000,4298FD93,41000000,00000000
13,27000.0,2,00000000,00000000,428E4225,41000000,4298FD93,41000000,4298FD93,41000000,00000000
13,27000.0,3,00000000,00000000,4285F234,41000000,428E4225,41000000,428E4225,41000000,00000000
13,27000.0,4,00000000,00000000,427DF285,41000000,4285F234,41000000,4285F234,41000000,00000000
13,27000.0,5,00000000,00000000,4271E511,41000000,427DF285,41000000,427DF285,41000000,00000000
13,27000.0,6,00000000,00000000,426741F9,41000000,4271E511,41000000,4271E511,41000000,00000000
13,27000.0,7,00000000,00000000,425DB950,41000000,426741F9,41000000,426741F9,41000000,00000000
13,27000.0,8,00000000,00000000,425513C3,41000000,425DB950,41000000,425DB950,41000000,00000000
13,27000.0,9,00000000,00000000,424D2949,41000000,425513C3,41000000,425513C3,41000000,00000000
13,27000.0,10,00000000,00000000,4245DBF1,41000000,424D2949,41000000,424D2949,41000000,00000000
13,27000.0,11,00000000,00000000,423F14A6,41000000,4245DBF1,41000000,4245DBF1,41000000,00000000
13,27000.0,12,00000000,00000000,4238C14C,41000000,423F14A6,41000000,423F14A6,41000000,00000000
13,27000.0,13,00000000,00000000,4232D361,41000000,4238C14C,41000000,4238C14C,41000000,00000000
13,27000.0,14,00000000,00000000,422D3F14,41000000,4232D361,41000000,4232D361,41000000,00000000
13,27000.0,15,00000000,00000000,4227FAA7,41000000,422D3F14,41000000,422D3F14,41000000,00000000
13,27000.0,16,00000000,00000000,4222FDF4,41000000,4227FAA7,41000000,4227FAA7,41000000,00000000
13,27000.0,17,00000000,00000000,421E4222,41000000,4222FDF4,41000000,4222FDF4,41000000,00000000
13,27000.0,18,00000000,00000000,4219C153,41000000,421E4222,41000000,421E4222,41000000,00000000
13,27000.0,19,00000000,00000000,42157687,41000000,4219C153,41000000,4219C153,41000000,00000000
