case,dx,k,ztenu,ztenv,pvom,pvol,puen,pven,ptte
17,15000.0,9,00000000,00000000,00000000,00000000,41B4702D,00000000,3504CB3E
17,15000.0,10,00000000,00000000,00000000,00000000,41AC155F,00000000,35DE23EC
17,15000.0,11,00000000,00000000,00000000,00000000,41A458CC,00000000,36372E34
17,15000.0,12,00000000,00000000,00000000,00000000,419D24D3,00000000,367A514E
17,15000.0,13,00000000,00000000,00000000,00000000,41966826,00000000,369C8E36
17,15000.0,14,00000000,00000000,00000000,00000000,419014B8,00000000,36BA094C
17,15000.0,15,00000000,00000000,00000000,00000000,418A1EFA,00000000,36D5CFC5
17,15000.0,16,00000000,00000000,00000000,00000000,41847D44,00000000,36F00EA4
17,15000.0,17,00000000,00000000,00000000,00000000,417E4EF2,00000000,370475D9
17,15000.0,18,00000000,00000000,00000000,00000000,41742D5F,00000000,37104395
17,15000.0,19,00000000,00000000,00000000,00000000,416A89FC,00000000,371B7E4B
17,15000.0,20,00000000,00000000,00000000,00000000,41615A92,00000000,372631E5
17,15000.0,21,00000000,00000000,00000000,00000000,41589642,00000000,373068B4
17,15000.0,22,00000000,00000000,00000000,00000000,41503550,00000000,373A2BBE
17,15000.0,23,00000000,00000000,00000000,00000000,414830F6,00000000,374382E8
17,15000.0,24,00000000,00000000,00000000,00000000,41408338,00000000,374C752A
17,15000.0,25,00000000,00000000,00000000,00000000,413926D4,00000000,375508A4
17,15000.0,26,00000000,00000000,00000000,00000000,4132171A,00000000,375D42CB
17,15000.0,27,00000000,00000000,00000000,00000000,412B4FEA,00000000,3765286E
17,15000.0,28,00000000,00000000,00000000,00000000,4124CD9C,00000000,376CBDD1
17,15000.0,29,00000000,00000000,00000000,00000000,411E8CE9,00000000,377406C4
17,15000.0,30,00000000,00000000,00000000,00000000,41188AFA,00000000,377B0698
17,15000.0,31,00000000,00000000,00000000,00000000,4112C53F,00000000,3780E023
17,15000.0,32,00000000,00000000,00000000,00000000,410D3984,00000000,37841B30
17,15000.0,33,00000000,00000000,00000000,00000000,4107E5DC,00000000,37873593
17,15000.0,34,00000000,00000000,00000000,00000000,4102C8A3,00000000,378A3041
17,15000.0,35,00000000,00000000,00000000,00000000,40FBC0F8,00000000,378D0C04
17,15000.0,36,00000000,00000000,00000000,00000000,40F25894,00000000,378FC982
17,15000.0,37,00000000,00000000,00000000,00000000,40E9567C,00000000,37926935
17,15000.0,38,00000000,00000000,00000000,00000000,40E0B9A0,00000000,3794EB6B
17,15000.0,39,00000000,00000000,00000000,00000000,40D8819D,00000000,37975042
17,15000.0,40,00000000,00000000,00000000,00000000,40D0AEC0,00000000,B808CEF3
17,15000.0,41,00000000,00000000,00000000,00000000,40C94236,00000000,380C3BF2
17,15000.0,42,00000000,00000000,00000000,00000000,40C23E3E,00000000,38039343
17,15000.0,43,00000000,00000000,00000000,00000000,40BBA675,00000000,37F697FA
17,15000.0,44,00000000,00000000,00000000,00000000,40B5806A,00000000,37E6E200
17,15000.0,45,00000000,00000000,00000000,00000000,40AFD483,00000000,37D81F64
17,15000.0,46,00000000,00000000,00000000,00000000,40AAAFD9,00000000,37CA7471
17,15000.0,47,00000000,00000000,00000000,00000000,40A62842,00000000,37BE1662
17,15000.0,48,00000000,00000000,00000000,00000000,40A26843,00000000,37B35F47
17,15000.0,49,00000000,00000000,00000000,00000000,40A00000,00000000,37AB3CF7
18,15000.0,1,00000000,00000000,00000000,00000000,421F2ADC,00000000,00000000
18,15000.0,2,00000000,00000000,00000000,00000000,421068D1,00000000,00000000
18,15000.0,3,00000000,00000000,00000000,00000000,420519B4,00000000,00000000
18,15000.0,4,00000000,00000000,00000000,00000000,41F7E372,00000000,00000000
18,15000.0,5,00000000,00000000,00000000,00000000,41E885EF,00000000,00000000
18,15000.0,6,00000000,00000000,00000000,00000000,41DB4DA2,00000000,00000000
18,15000.0,7,00000000,00000000,00000000,00000000,41CFB739,00000000,00000000
18,15000.0,8,00000000,00000000,00000000,00000000,41C55D71,00000000,34B0D4FE
18,15000.0,9,00000000,00000000,00000000,00000000,41BBE71D,00000000,35CAF525
18,15000.0,10,00000000,00000000,00000000,00000000,41B32F9D,00000000,362E99C3
18,15000.0,11,00000000,00000000,00000000,00000000,41AB1AD5,00000000,367263F1
18,15000.0,12,00000000,00000000,00000000,00000000,41A392B0,00000000,3698C932
18,15000.0,13,00000000,00000000,00000000,00000000,419C8586,00000000,36B65C9F
18,15000.0,14,00000000,00000000,00000000,00000000,4195E4F5,00000000,36D22885
18,15000.0,15,00000000,00000000,00000000,00000000,418FA52A,00000000,36EC5E89
18,15000.0,16,00000000,00000000,00000000,00000000,4189BC42,00000000,37029412
18,15000.0,17,00000000,00000000,00000000,00000000,418421EB,00000000,370E5418
18,15000.0,18,00000000,00000000,00000000,00000000,417D9E1D,00000000,37197E38
18,15000.0,19,00000000,00000000,00000000,00000000,41737B39,00000000,37241F29
18,15000.0,20,00000000,00000000,00000000,00000000,4169D0A8,00000000,372E41EE
18,15000.0,21,00000000,00000000,00000000,00000000,41609551,00000000,3737F012
18,15000.0,22,00000000,00000000,00000000,00000000,4157C140,00000000,374131ED
18,15000.0,23,00000000,00000000,00000000,00000000,414F4D7D,00000000,374A0ECC
18,15000.0,24,00000000,00000000,00000000,00000000,414733E5,00000000,37528D1C
18,15000.0,25,00000000,00000000,00000000,00000000,413F6F0E,00000000,375AB28F
18,15000.0,26,00000000,00000000,00000000,00000000,4137FA2A,00000000,3762842D
18,15000.0,27,00000000,00000000,00000000,00000000,4130D0F8,00000000,376A066B
18,15000.0,28,00000000,00000000,00000000,00000000,4129EFB6,00000000,37713D3C
18,15000.0,29,00000000,00000000,00000000,00000000,41235306,00000000,37782C25
18,15000.0,30,00000000,00000000,00000000,00000000,411CF7FD,00000000,377ED637
18,15000.0,31,00000000,00000000,00000000,00000000,4116DBFB,00000000,37829F19
18,15000.0,32,00000000,00000000,00000000,00000000,4110FCBD,00000000,3785B33B
18,15000.0,33,00000000,00000000,00000000,00000000,410B584B,00000000,3788A889
18,15000.0,34,00000000,00000000,00000000,00000000,4105ECF8,00000000,B8506960
18,15000.0,35,00000000,00000000,00000000,00000000,4100B964,00000000,37F32802
18,15000.0,36,00000000,00000000,00000000,00000000,40F778DC,00000000,37EC8E8B
18,15000.0,37,00000000,00000000,00000000,00000000,40EDEA94,00000000,37E603FE
18,15000.0,38,00000000,00000000,00000000,00000000,40E4C6E8,00000000,37DF9D92
18,15000.0,39,00000000,00000000,00000000,00000000,40DC0D8B,00000000,37D95EEE
18,15000.0,40,00000000,00000000,00000000,00000000,40D3BEE8,00000000,37D34C18
18,15000.0,41,00000000,00000000,00000000,00000000,40CBDC57,00000000,37CD699B
18,15000.0,42,00000000,00000000,00000000,00000000,40C46853,00000000,37C7BC96
18,15000.0,43,00000000,00000000,00000000,00000000,40BD66C9,00000000,37C24B15
18,15000.0,44,00000000,00000000,00000000,00000000,40B6DDB6,00000000,37BD1C62
18,15000.0,45,00000000,00000000,00000000,00000000,40B0D61E,00000000,37B839A7
18,15000.0,46,00000000,00000000,00000000,00000000,40AB5E07,00000000,37B3AF00
18,15000.0,47,00000000,00000000,00000000,00000000,40A68CBE,00000000,37AF8DCE
18,15000.0,48,00000000,00000000,00000000,00000000,40A28F96,00000000,37ABF28D
18,15000.0,49,00000000,00000000,00000000,00000000,40A00000,00000000,37A92343
1,27000.0,1,00000000,00000000,00000000,00000000,4225AFFB,00000000,00000000
1,27000.0,2,00000000,00000000,BC4A567C,00000000,42181152,00000000,BC97DD4B
1,27000.0,3,00000000,00000000,BB2012CA,00000000,420D5852,00000000,3BD25653
1,27000.0,4,00000000,00000000,3934417B,00000000,420459D0,00000000,3BDFDD97
1,27000.0,5,00000000,00000000,3A7DD892,00000000,41F92792,00000000,3BD88DC3
1,27000.0,6,00000000,00000000,3A8F9433,00000000,41EB6F06,00000000,3B435EC2
1,27000.0,7,00000000,00000000,3A804A9D,00000000,41DF22E2,00000000,3BBC4183
1,27000.0,8,00000000,00000000,3A68854B,00000000,41D3FBC8,00000000,3BA9EC6A
1,27000.0,9,00000000,00000000,3A550B08,00000000,41C9C61A,00000000,3B9B4A62
1,27000.0,10,00000000,00000000,3A44EEF6,00000000,41C05B35,00000000,3B8F4749
1,27000.0,11,00000000,00000000,3A3758C5,00000000,41B79D6A,00000000,3B853575
1,27000.0,12,00000000,00000000,3A2BB092,00000000,41AF7563,00000000,3B798C9F
1,27000.0,13,00000000,00000000,3A2184A6,00000000,41A7D06E,00000000,3B6C3EDF
1,27000.0,14,00000000,00000000,3A187C39,00000000,41A09F54,00000000,3B628392
1,27000.0,15,00000000,00000000,3A104F76,00000000,4199D586,00000000,3B593721
1,27000.0,16,00000000,00000000,3A08C645,00000000,41936888,00000000,3B517D29
1,27000.0,17,00000000,00000000,3A01B457,00000000,418D4F84,00000000,3B4B2A4A
1,27000.0,18,00000000,00000000,39F5FA49,00000000,418782F1,00000000,3B46035C
1,27000.0,19,00000000,00000000,39E9238A,00000000,4181FC5A,00000000,3B42A9A5
1,27000.0,20,00000000,00000000,39DCE8FE,00000000,41796C52,00000000,3B405A3F
1,27000.0,21,00000000,00000000,39D1685E,00000000,416F570C,00000000,3B35AE9F
1,27000.0,22,00000000,00000000,39C6DAE5,00000000,4165B068,00000000,3B2BE421
1,27000.0,23,00000000,00000000,39BD57D2,00000000,415C70FB,00000000,3B24BEAF
1,27000.0,24,00000000,00000000,39B4ABA7,00000000,4153923A,00000000,3B0E338E
1,27000.0,25,00000000,00000000,39ABCDFF,00000000,414B0E74,00000000,3AE93A89
1,27000.0,26,00000000,00000000,39A2C527,00000000,4142E09A,00000000,3AA3FCC6
1,27000.0,27,00000000,00000000,399A1A05,00000000,413B042A,00000000,3A1CE17A
1,27000.0,28,00000000,00000000,3991CC44,00000000,41337525,00000000,B92C2F72
1,27000.0,29,00000000,00000000,3989DDAC,00000000,412C3000,00000000,BA861D77
1,27000.0,30,00000000,00000000,39824DD9,00000000,412531A0,00000000,3705BDFD
1,27000.0,31,00000000,00000000,39763CB4,00000000,411E7743,00000000,3B01846B
1,27000.0,32,00000000,00000000,39689D62,00000000,4117FE88,00000000,3AFBDA2E
1,27000.0,33,00000000,00000000,395BBD7F,00000000,4111C562,00000000,3AF4463F
1,27000.0,34,00000000,00000000,394F9ED2,00000000,410BCA14,00000000,3AEC3B0B
1,27000.0,35,00000000,00000000,39443D85,00000000,41060B31,00000000,3AE39EAD
1,27000.0,36,00000000,00000000,39399E8B,00000000,41008798,00000000,3ADA9788
1,27000.0,37,00000000,00000000,392FBE9D,00000000,40F67D01,00000000,3AD0FC12
1,27000.0,38,00000000,00000000,3926A549,00000000,40EC5EE6,00000000,3AC6DB08
1,27000.0,39,00000000,00000000,391E5619,00000000,40E2B4BA,00000000,3ABC3646
1,27000.0,40,00000000,00000000,39153F09,00000000,40D97F3F,00000000,3AB17364
1,27000.0,41,00000000,00000000,390C6A1D,00000000,40D0C030,00000000,3AA67B39
1,27000.0,42,00000000,00000000,398EB71F,00000000,40C87A81,00000000,3AB036E5
1,27000.0,43,00000000,00000000,B8322C52,00000000,40C0B2BE,00000000,3A55F635
1,27000.0,44,00000000,00000000,B7129A17,00000000,40B96FC3,00000000,3A39880A
1,27000.0,45,00000000,00000000,386E7CE2,00000000,40B2BBCA,00000000,3A26854F
1,27000.0,46,00000000,00000000,3944E306,00000000,40ACA69F,00000000,3A2B3AF6
1,27000.0,47,00000000,00000000,3A03A95D,00000000,40A74A69,00000000,379D6080
1,27000.0,48,00000000,00000000,3A03A95C,00000000,40A2D9D6,00000000,B8D28F86
1,27000.0,49,00000000,00000000,3A03A95D,00000000,40A00000,00000000,B7B159F8
2,27000.0,1,00000000,00000000,00000000,00000000,41CA7C65,00000000,00000000
2,27000.0,2,00000000,00000000,BB6E56F3,00000000,41C502AB,00000000,BC4FE359
2,27000.0,3,00000000,00000000,B84D6722,00000000,41C0B51F,00000000,3C5A38FE
2,27000.0,4,00000000,00000000,B80300E5,00000000,41BD1924,00000000,3B9C71AF
2,27000.0,5,00000000,00000000,B7871C1F,00000000,41B9FA8E,00000000,3C2D0739
2,27000.0,6,00000000,00000000,B62F867F,00000000,41B739C6,00000000,3C2BE818
2,27000.0,7,00000000,00000000,3722C2ED,00000000,41B4C21C,00000000,3C2ACB8F
2,27000.0,8,00000000,00000000,37B12EE1,00000000,41B2853D,00000000,3C2950A9
2,27000.0,9,00000000,00000000,38056FF5,00000000,41B078CF,00000000,3C276800
2,27000.0,10,00000000,00000000,385DE946,00000000,41AE9510,00000000,3C22C16D
2,27000.0,11,00000000,00000000,38994EA3,00000000,41ACD40D,00000000,3C1D8707
2,27000.0,12,00000000,00000000,38BB8E6C,00000000,41AB3115,00000000,3C18D918
2,27000.0,13,00000000,00000000,38D771C5,00000000,41A9A869,00000000,3C1516C2
2,27000.0,14,00000000,00000000,38EDB4D2,00000000,41A836FA,00000000,3C120AFA
2,27000.0,15,00000000,00000000,38FF7201,00000000,41A6DA44,00000000,3C0EEC97
2,27000.0,16,00000000,00000000,3907092D,00000000,41A5902C,00000000,3C0C3913
2,27000.0,17,00000000,00000000,390D421E,00000000,41A456EC,00000000,3C0A49E5
2,27000.0,18,00000000,00000000,3912ACBF,00000000,41A32D01,00000000,3C091645
2,27000.0,19,00000000,00000000,39177814,00000000,41A2111F,00000000,3C0868AF
2,27000.0,20,00000000,00000000,391BBA23,00000000,41A10228,00000000,3C055862
2,27000.0,21,00000000,00000000,391F7A32,00000000,419FFF21,00000000,3C016040
2,27000.0,22,00000000,00000000,3922BA23,00000000,419F0732,00000000,3BFACC58
2,27000.0,23,00000000,00000000,39257CA9,00000000,419E199C,00000000,3BCEE727
2,27000.0,24,00000000,00000000,39278B9A,00000000,419D35B7,00000000,3BC1204F
2,27000.0,25,00000000,00000000,392874BD,00000000,419C5AF1,00000000,3BAD0B78
2,27000.0,26,00000000,00000000,392875D7,00000000,419B88C8,00000000,3B94930D
2,27000.0,27,00000000,00000000,3927F61D,00000000,419ABECA,00000000,3B701A90
2,27000.0,28,00000000,00000000,3926FBBA,00000000,4199FC8F,00000000,3B2FEA49
2,27000.0,29,00000000,00000000,392578EF,00000000,419941BD,00000000,3AD2C685
2,27000.0,30,00000000,00000000,392374C1,00000000,41988E03,00000000,39EB4703
2,27000.0,31,00000000,00000000,3920F31F,00000000,4197E11C,00000000,BA4D7630
2,27000.0,32,00000000,00000000,391DEB4D,00000000,41973ACA,00000000,3AEF4D93
2,27000.0,33,00000000,00000000,391A667F,00000000,41969AD8,00000000,3B939E75
2,27000.0,34,00000000,00000000,391671B9,00000000,4196011A,00000000,3B8D1075
2,27000.0,35,00000000,00000000,39120A32,00000000,41956D6C,00000000,3B86751A
2,27000.0,36,00000000,00000000,390D49DC,00000000,4194DFB0,00000000,3B7FA917
2,27000.0,37,00000000,00000000,39083561,00000000,419457D2,00000000,3B726C6D
2,27000.0,38,00000000,00000000,3902E1D0,00000000,4193D5C7,00000000,3B6541AA
2,27000.0,39,00000000,00000000,38FAB87D,00000000,4193598D,00000000,3B5852A9
2,27000.0,40,00000000,00000000,38EF89AC,00000000,4192E32E,00000000,3B4BBCA8
2,27000.0,41,00000000,00000000,38E4410E,00000000,419272C0,00000000,3B3F5F83
2,27000.0,42,00000000,00000000,38D90E89,00000000,41920869,00000000,3B33763D
2,27000.0,43,00000000,00000000,38CE273F,00000000,4191A464,00000000,3B2820CC
2,27000.0,44,00000000,00000000,3909508E,00000000,41914709,00000000,3B2C67A5
2,27000.0,45,00000000,00000000,383A62CB,00000000,4190F0DC,00000000,3AFAC322
2,27000.0,46,00000000,00000000,3924AE39,00000000,4190A2A8,00000000,3952551E
2,27000.0,47,00000000,00000000,3924AE36,00000000,41905DBD,00000000,3A0258F0
2,27000.0,48,00000000,00000000,3924AE37,00000000,419024A8,00000000,B97FE4B2
2,27000.0,49,00000000,00000000,3924AE37,00000000,41900000,00000000,BAF432F6
3,27000.0,1,00000000,00000000,00000000,00000000,42263741,00000000,00000000
3,27000.0,2,00000000,00000000,BC9567F1,00000000,421886F0,00000000,BC4D78BC
3,27000.0,3,00000000,00000000,B9815162,00000000,420DC514,00000000,3C5B234D
3,27000.0,4,00000000,00000000,B92566E1,00000000,4204BF23,00000000,3B9DA53A
3,27000.0,5,00000000,00000000,B8ABCB32,00000000,41F9E55F,00000000,3C2DDDC6
3,27000.0,6,00000000,00000000,B76FCEF1,00000000,41EC2179,00000000,3C2CBEC3
3,27000.0,7,00000000,00000000,38471066,00000000,41DFCB2A,00000000,3C2BA275
3,27000.0,8,00000000,00000000,38DB9487,00000000,41D49AD5,00000000,3C2A281B
3,27000.0,9,00000000,00000000,3925F3E2,00000000,41CA5CB1,00000000,3C283D29
3,27000.0,10,00000000,00000000,398AFA03,00000000,41C0E9FA,00000000,3C238A00
3,27000.0,11,00000000,00000000,39C09658,00000000,41B824EA,00000000,3C1E3FD0
3,27000.0,12,00000000,00000000,39EBD449,00000000,41AFF614,00000000,3C198953
3,27000.0,13,00000000,00000000,3A078394,00000000,41A84AB7,00000000,3C15BAAF
3,27000.0,14,00000000,00000000,3A158561,00000000,41A1138C,00000000,3C12AAF2
3,27000.0,15,00000000,00000000,3A20A46F,00000000,419A43FF,00000000,3C0F823F
3,27000.0,16,00000000,00000000,3A29CB26,00000000,4193D184,00000000,3C0CCD83
3,27000.0,17,00000000,00000000,3A318C5F,00000000,418DB342,00000000,3C0ADFF3
3,27000.0,18,00000000,00000000,3A384C4C,00000000,4187E1A5,00000000,3C09AA1A
3,27000.0,19,00000000,00000000,3A3E3EF3,00000000,41825636,00000000,3C08FC52
3,27000.0,20,00000000,00000000,3A4384B3,00000000,417A16B0,00000000,3C05D7D3
3,27000.0,21,00000000,00000000,3A482941,00000000,416FF85D,00000000,3C01DD60
3,27000.0,22,00000000,00000000,3A4C2F8B,00000000,416648F3,00000000,3BFBC420
3,27000.0,23,00000000,00000000,3A4F96F2,00000000,415D0101,00000000,3BCFCE72
3,27000.0,24,00000000,00000000,3A521FE3,00000000,415419F5,00000000,3BC2024B
3,27000.0,25,00000000,00000000,3A533016,00000000,414B8E1E,00000000,3BADF8B0
3,27000.0,26,00000000,00000000,3A53152F,00000000,41435873,00000000,3B959098
3,27000.0,27,00000000,00000000,3A526522,00000000,413B746D,00000000,3B7232DD
3,27000.0,28,00000000,00000000,3A511A00,00000000,4133DE0C,00000000,3B3214F0
3,27000.0,29,00000000,00000000,3A4F3231,00000000,412C91C0,00000000,3AD77BA8
3,27000.0,30,00000000,00000000,3A4CA9DE,00000000,41258C6F,00000000,39FEDCBA
3,27000.0,31,00000000,00000000,3A49836E,00000000,411ECB54,00000000,BA432EBD
3,27000.0,32,00000000,00000000,3A45BCEF,00000000,41184C10,00000000,3AE97858
3,27000.0,33,00000000,00000000,3A415EAA,00000000,41120C90,00000000,3B94FD7F
3,27000.0,34,00000000,00000000,3A3C6E60,00000000,410C0B1A,00000000,3B8E7B32
3,27000.0,35,00000000,00000000,3A36F5CB,00000000,41064642,00000000,3B87EB76
3,27000.0,36,00000000,00000000,3A310738,00000000,4100BCE4,00000000,3B814DB3
3,27000.0,37,00000000,00000000,3A2AAF57,00000000,40F6DC71,00000000,3B756893
3,27000.0,38,00000000,00000000,3A240578,00000000,40ECB394,00000000,3B68485C
3,27000.0,39,00000000,00000000,3A1D20AD,00000000,40E2FF0C,00000000,3B5B5C64
3,27000.0,40,00000000,00000000,3A162046,00000000,40D9BF9C,00000000,3B4EB9DE
3,27000.0,41,00000000,00000000,3A0F10ED,00000000,40D0F702,00000000,3B426526
3,27000.0,42,00000000,00000000,3A08095C,00000000,40C8A838,00000000,3B3676D6
3,27000.0,43,00000000,00000000,3A013365,00000000,40C0D7D2,00000000,3B2B2086
3,27000.0,44,00000000,00000000,3A2C19E6,00000000,40B98CB7,00000000,3B2F6C52
3,27000.0,45,00000000,00000000,396999C2,00000000,40B2D12F,00000000,3B004A1A
3,27000.0,46,00000000,00000000,3A4E6922,00000000,40ACB51E,00000000,397C434A
3,27000.0,47,00000000,00000000,3A4E6921,00000000,40A752C9,00000000,3A0D1624
3,27000.0,48,00000000,00000000,3A4E6923,00000000,40A2DD1E,00000000,B956A104
3,27000.0,49,00000000,00000000,3A4E6921,00000000,40A00000,00000000,BAEFA162
4,27000.0,1,00000000,00000000,00000000,00000000,42266007,00000000,80000000
4,27000.0,2,00000000,00000000,BCA18F46,00000000,4218AA6A,00000000,BC267504
4,27000.0,3,00000000,00000000,B98BFA7D,00000000,420DE5E8,00000000,3C0DD11A
4,27000.0,4,00000000,00000000,B93272DA,00000000,4204DDBE,00000000,3C459377
4,27000.0,5,00000000,00000000,B8B7B488,00000000,41FA1EBC,00000000,3C427AEB
4,27000.0,6,00000000,00000000,B769EE43,00000000,41EC5772,00000000,3C409157
4,27000.0,7,00000000,00000000,385FAFD5,00000000,41DFFE17,00000000,3C3EA421
