case,dx,k,paph,pten,plglac,plude,pmfus,pmfds,pmfuq,pmfdq,pmful,pdmfup,pdmfdp,pdpmel,ptent_in,ptenq_in,pcte_in,pmfu,pmfd
1,13500.0,33,47985B0D,439011F4,00000000,37F1DCA8,446C7680,00000000,3ABA08AC,00000000,3A3E813D,385AF500,00000000,00000000,37923866,3295BAC7,00000000,3EC50B04,00000000
1,13500.0,34,479BE286,4390AD7A,00000000,37EB37D0,44519B80,00000000,3AAFAC78,00000000,3A29D3F9,384F0B00,00000000,00000000,37942E2D,3297BC99,00000000,3EC17B55,00000000
1,13500.0,35,479F5670,439142DD,00000000,37E14C98,44383B80,00000000,3AA487D8,00000000,3A167C63,38433300,00000000,00000000,37961028,3299AA25,00000000,3EBD865E,00000000
1,13500.0,36,47A2B5F3,4391D23B,00000000,37D43662,44203F80,00000000,3A98B104,00000000,3A046433,38378380,00000000,00000000,3797DEB5,329B83CC,00000000,3EB92E88,00000000
1,13500.0,37,47A60021,43925BA7,00000000,37C421B3,44099400,00000000,3A8C3CD8,00000000,39E6E756,382C1700,00000000,00000000,37999A17,329D49D2,00000000,3EB478E0,00000000
1,13500.0,38,47A933EB,4392DF2E,00000000,37B14B74,43E83000,00000000,3A7E7D20,00000000,39C72926,38210500,00000000,00000000,379B4274,329EFC5F,00000000,3EAF6D2F,00000000
1,13500.0,39,47AC501F,43935CD3,00000000,379BFCD5,43BF5800,00000000,3A639010,00000000,39A9611F,38164300,00000000,00000000,379CD7D3,32A09B78,00000000,3EAA15F6,00000000
1,13500.0,40,47AF535C,4393D48A,00000000,37873F6D,43985B00,00000000,3A47D3B8,00000000,398D6243,380BC880,00000000,00000000,379E5A12,32A226FC,00000000,3EA48069,00000000
1,13500.0,41,47B23C0A,4394463E,00000000,3763971D,43680800,00000000,3A31BC10,00000000,39670E87,38028D80,00000000,00000000,379FC8EB,32A39EA3,00000000,3E9EBDB2,00000000
1,13500.0,42,47B50844,4394B1C7,00000000,37371C9F,43250A00,00000000,3A1E0B38,00000000,3937F125,37F72100,00000000,00000000,37A123E1,32A501ED,00000000,3E98DFD1,00000000
1,13500.0,43,47B7B5C4,439516EC,00000000,370B6A15,42CE7C00,41998C00,3A0A80B8,B78A6F27,390DA2B5,36C68800,00000000,00000000,37A26A36,32A65017,00000000,3E92FA2D,BD9BFC60
1,13500.0,44,47BA41BE,43957553,00000000,36C43CD4,4238C800,422D4C00,39EE6650,B866B940,38D11D0B,373B1400,00000000,00000000,37A39AC9,32A787F9,00000000,3E8D2238,BD9BFC60
1,13500.0,45,47BCA8A3,4395CC77,00000000,36221211,C0CC4000,424C5200,39C89080,B7BF5900,3890EEC2,35EF5000,00000000,00000000,37A4B3EE,32A8A7DE,00000000,3E876FA5,BD73E7A7
1,13500.0,46,47BEE5BD,43961B8A,00000000,00000000,C25A7800,42461300,39A3F180,B6310B00,37F06D68,B6E4E000,00000000,00000000,37A5B30E,32A9AD1D,00000000,3E81FCFA,BD3476E8
1,13500.0,47,47C0F26C,43966139,00000000,00000000,C228B800,4222F400,39594DC0,36F0B880,312E7799,B669B800,00000000,00000000,37A693E1,32AA9355,00000000,3E81FCFA,BCF4C47B
1,13500.0,48,47C2C476,43969AF0,00000000,00000000,C1C339B5,41FC9900,38FB6899,36EA43C0,00000000,B5982000,00000000,00000000,37A74E19,32AB5205,00000000,3E16632F,BC8D96F0
1,13500.0,49,47C4491D,4396C000,00000000,00000000,C1192BD0,41361B00,3845406E,36C6FCA0,00000000,00000000,00000000,00000000,37A7C5AC,32ABCC77,00000000,3D6BFBD9,BBDE2DA5
2,13500.0,1,459C4000,43468000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2,13500.0,2,45EE9B40,43468000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
2,13500.0,3,46202EB0,434B9019,00000000,386EE8D8,C4FCE100,00000000,B54ED218,00000000,39A2FF24,395C4693,00000000,00000000,3582ADB6,3085D09A,00000000,3ED78A9F,00000000
2,13500.0,4,4648C210,4352E4EE,00000000,38A82353,4474B900,00000000,36F3468A,00000000,3A14D7C9,399EF106,00000000,00000000,361FF473,3123CB36,00000000,3EEF935A,00000000
2,13500.0,5,467106C0,43593B0F,00000000,38DB05E1,44F47D80,00000000,37EDF39C,00000000,3A701210,39D3364C,00000000,00000000,3671BADC,3177880C,00000000,3F0347EB,00000000
2,13500.0,6,468C7DC8,435ED2A6,00000000,390595C4,457EA900,00000000,38E0BDB6,00000000,3AAF28DD,3A02E844,00000000,00000000,369CF328,31A0B775,00000000,3F0E6914,00000000
2,13500.0,7,46A04FA4,4363D5B8,00000000,391ABD6E,45B98280,00000000,398C47E1,00000000,3AEBB45B,3A195FAE,00000000,00000000,36BD4A87,31C1D588,00000000,3F1944B9,00000000
2,13500.0,8,46B3F860,4368615C,00000000,392CB02B,45EA4960,00000000,3A0AA0A0,00000000,3B14ED53,3A2C3758,00000000,00000000,36DA9F3B,31DFDE72,00000000,3F23E99A,00000000
2,13500.0,9,46C77754,436C8A9C,38205DB5,393C2092,4608CE40,00000000,3A6A0514,00000000,3B33C6E0,3A3BD298,00000000,00000000,36F5790C,31FB5D3B,00000000,3F2E616D,00000000
2,13500.0,10,46DACBE0,43706136,3964184A,393CD3EE,46181EE0,00000000,3AB06309,00000000,3B526D97,3A3D8608,00000000,00000000,37071EC9,320A5CF7,00000000,3F38B2BC,00000000
2,13500.0,11,46EDF550,4373F146,39C0D9A7,3935BDB0,46222B30,00000000,3AF252BA,00000000,3B6D175F,3A329010,00000000,00000000,37129D72,3216223F,00000000,3F425E09,00000000
2,13500.0,12,47007974,4377444D,39FA1C8C,392B46B7,4627E3E0,00000000,3B1BD3EA,00000000,3B80B564,3A2230D8,00000000,00000000,371D5733,32211DE6,00000000,3F4B53CA,00000000
2,13500.0,13,4709E1F6,437A61EB,3A12AB6A,39206097,462A6020,00000000,3B3F0A56,00000000,3B877799,3A1BAC80,00000000,00000000,3727649E,322B6915,00000000,3F53AAE0,00000000
2,13500.0,14,471333CA,437D5054,3A27AA20,39172C03,462A8780,00000000,3B616BA9,00000000,3B8C73C8,3A1DFF60,00000000,00000000,3730D9BA,3235184C,00000000,3F5B74E9,00000000
2,13500.0,15,471C6E89,43800A52,3A3F1D5D,390F7490,4628FE80,00000000,3B80F36E,00000000,3B912121,3A1E67D0,00000000,00000000,3739C709,323E3C74,00000000,3F62C3C3,00000000
2,13500.0,16,472591C4,43815993,3A585168,3908B930,46261D80,00000000,3B8FEE4D,00000000,3B958854,3A1E0F00,00000000,00000000,37423A56,3246E3AC,00000000,3F69A505,00000000
2,13500.0,17,472E9D0C,438297B8,3A6A6CAD,39029630,46222100,00000000,3B9D6899,00000000,3B99ACBB,3A26BF40,00000000,00000000,374A3F40,324F19DC,00000000,3F701DE4,00000000
2,13500.0,18,47378FE4,4383C64B,39EF885F,38F987F5,461BE120,00000000,3BAA69B0,00000000,3B9D8D19,3A2A2810,00000000,00000000,3751DFB1,3256E928,00000000,3F762C77,00000000
2,13500.0,19,474069D0,4384E69C,399E3A8B,38EE1AE8,46173340,00000000,3BB62E14,00000000,3BA124A6,3A2B0F30,00000000,00000000,37592425,325E5A43,00000000,3F7BC945,00000000
2,13500.0,20,47492A4A,4385F9D0,39CAF450,38E29A8B,46131420,00000000,3BC04EA7,00000000,3BA46C20,3A299620,00000000,00000000,376013F5,326574B1,00000000,3F807479,00000000
2,13500.0,21,4751D0C6,438700E3,39F833B2,38D6D230,460E24C0,00000000,3BC86CE1,00000000,3BA75B20,3A26AA40,00000000,00000000,3766B583,326C3EFD,00000000,3F82BF31,00000000
2,13500.0,22,475A5CB1,4387FCB1,3A12A3BE,38CA9E7B,460875E0,00000000,3BCE4D2A,00000000,3BA9E9C5,3A230420,00000000,00000000,376D0E5D,3272BED7,00000000,3F84BEA2,00000000
2,13500.0,23,4762CD6E,4388EDFE,00000000,38BDF9FB,460226E0,00000000,3BD1D50E,00000000,3BAC1233,3A1EB300,00000000,38093C06,37732369,3278F940,00000000,3F866E38,00000000
2,13500.0,24,476B2254,4389D572,00000000,38B1B0B7,45F72BC0,00000000,3BD2DA69,00000000,3BADCE73,3A19C0D0,00000000,394AAF34,3778F8F1,327EF2A2,00000000,3F87C94A,00000000
2,13500.0,25,47735AB4,438AB3A4,00000000,389D3D6B,45E98340,00000000,3BD13F48,00000000,3BAF1ABF,3973B380,00000000,39EA3DB7,377E92B2,32825766,00000000,3F88CCE6,00000000
2,13500.0,26,477B75D0,438B8914,00000000,388AD7FE,45DB5140,00000000,3BCF7CD4,00000000,3BA4EB17,393FEF80,00000000,3A4BB8EF,3781F9FE,32851892,00000000,3F89764A,00000000
2,13500.0,27,4781B970,438C563B,00000000,38742E6F,45CCCA40,00000000,3BCDE858,00000000,3B995393,3939F240,00000000,3A995C9F,37848FE3,3287BE59,00000000,3F89BEF5,00000000
2,13500.0,28,4785A886,438D1B7E,00000000,3855BCA7,45BE1200,00000000,3BCA9CC2,00000000,3B8DD696,3933A580,00000000,3AD35D58,37870C57,328A4A13,00000000,3F89A041,00000000
2,13500.0,29,478987B5,438DD93C,00000000,383A261B,45AF4C80,00000000,3BC5AD9E,00000000,3B8284ED,392D08C0,00000000,3B092B60,37897084,328CBCF2,00000000,3F89145C,00000000
2,13500.0,30,478D5682,438E8FC4,00000000,38213840,45A097C0,00000000,3BBF3260,00000000,3B6EDCB9,39261BC0,00000000,3B2A6F91,378BBD70,328F1800,00000000,3F8816B0,00000000
2,13500.0,31,47911463,438F3F60,00000000,380AC557,459212C0,00000000,3BB7497E,00000000,3B59430D,391EE490,00000000,3B32092F,378DF402,32915C2B,00000000,3F86A43D,00000000
2,13500.0,32,4794C0C7,438FE84B,00000000,37ED41F1,4583D800,00000000,3BAE14F0,00000000,3B445715,391769C0,00000000,00000000,37901502,32938A40,00000000,3F84BBEB,00000000
2,13500.0,33,47985B0D,43908ABD,00000000,37C9437E,456C0000,00000000,3BA3BC72,00000000,3B3030FF,390FB740,00000000,00000000,3792211D,3295A2EF,00000000,3F825ED4,00000000
2,13500.0,34,479BE286,439126E2,00000000,37A93FFC,45514080,00000000,3B986A24,00000000,3B1CE60E,3907DAC0,00000000,00000000,379418E6,3297A6CF,00000000,3F7F20EC,00000000
2,13500.0,35,479F5670,4391BCDF,00000000,378CEBF0,45379500,00000000,3B8C4B9C,00000000,3B0A88B8,38FFCB80,00000000,00000000,3795FCD2,32999658,00000000,3F78ADA2,00000000
2,13500.0,36,47A2B5F3,43924CD2,00000000,3767FD51,451F1D80,00000000,3B7F205C,00000000,3AF250AA,38EFD380,00000000,00000000,3797CD41,329B71ED,00000000,3F7174C4,00000000
2,13500.0,37,47A60021,4392D6CF,00000000,373C6474,4507F100,00000000,3B64D064,00000000,3AD1A155,38DFEF00,00000000,00000000,37998A75,329D39D0,00000000,3F698C15,00000000
2,13500.0,38,47A933EB,43935AE2,00000000,37168855,44E44900,00000000,3B4A088C,00000000,3AB3154A,38D03300,00000000,00000000,379B3494,329EEE29,00000000,3F610DBC,00000000
2,13500.0,39,47AC501F,4393D90C,00000000,36EBCB0F,44BB8780,00000000,3B2F262C,00000000,3A96B775,38C08C80,00000000,00000000,379CCBA5,32A08EFF,00000000,3F58179F,00000000
2,13500.0,40,47AF535C,43945145,00000000,36B50634,4495AD00,00000000,3B1484C4,00000000,3A7911E4,38B0A980,00000000,00000000,379E4F86,32A21C30,00000000,3F4ECAAA,00000000
2,13500.0,41,47B23C0A,4394C375,00000000,3686C19C,4465FB00,00000000,3AFBB658,00000000,3A492FDC,38A01B00,00000000,00000000,379FBFEF,32A39570,00000000,3F45331E,00000000
2,13500.0,42,47B50844,43952F75,00000000,363F1081,44272600,00000000,3AD309C0,00000000,3A1DB623,388D4E80,00000000,00000000,37A11C64,32A4FA41,00000000,3F3B6CE0,00000000
2,13500.0,43,47B7B5C4,4395950A,00000000,35F87F76,43DD9C00,00000000,3AAC56D0,00000000,39EC7731,38682600,00000000,00000000,37A26423,32A649DE,00000000,3F31A14B,00000000
2,13500.0,44,47BA41BE,4395F3DB,00000000,35831FAF,43735000,00000000,3A880AD0,00000000,39A3857D,38182100,00000000,00000000,37A3960A,32A7831D,00000000,3F27FB35,00000000
2,13500.0,45,47BCA8A3,43964B61,00000000,33B82E30,42885800,41C4CC78,3A4D0FA0,B739D5E4,3938ECA6,B7C96800,00000000,00000000,37A4B06D,32A8A446,00000000,3F1EA6B4,BDC0667C
2,13500.0,46,47BEE5BD,43969ACD,00000000,00000000,C2D57000,424A2BE8,3A12E0A0,B81ADCE8,378CB879,B7B7E200,00000000,00000000,37A5B0AF,32A9AAAF,00000000,3F1F776B,BDC0667C
2,13500.0,47,47C0F26C,4396E0CC,00000000,00000000,C2C9A048,42944345,39CD2D5F,B6AF44A9,00000000,B7A24A00,00000000,00000000,37A69282,32AA91EE,00000000,3ED8499C,BDC0667C
2,13500.0,48,47C2C476,43971AC5,00000000,00000000,C2694481,42EDF878,396D6042,375CE0CE,00000000,B7869800,00000000,00000000,37A74D8F,32AB5178,00000000,3E7A3AD9,BDC0667C
2,13500.0,49,47C4491D,43974000,00000000,00000000,C1B704BC,42D35CA1,38BA3DED,38818857,00000000,00000000,00000000,00000000,37A7C5AC,32ABCC77,00000000,3DC453AD,BDC0667C
3,13500.0,1,459C4000,43468000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3,13500.0,2,45EE9B40,43468000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
3,13500.0,3,46202EB0,434B8FE0,00000000,387089A3,C4F7DE00,00000000,B5458804,00000000,39A426AA,395DCD50,00000000,00000000,3643FBF7,3148B017,00000000,3ED80CE6,00000000
3,13500.0,4,4648C210,4352E4B4,00000000,38A9361B,4480D880,00000000,36FABAA6,00000000,3A15DBC5,399FFCB0,00000000,00000000,36EFEA30,31F5AC39,00000000,3EF02419,00000000
3,13500.0,5,467106C0,43593AD2,00000000,38DC4CEB,44FBAF80,00000000,37F477F5,00000000,3A719B0D,39D47FA2,00000000,00000000,373549D7,3239A3AD,00000000,3F039734,00000000
3,13500.0,6,468C7DC8,435ED267,00000000,390648E4,45815680,00000000,38E4F5CA,00000000,3AB02EBC,3A03A157,00000000,00000000,376B6A5B,327110C0,00000000,3F0EBF0F,00000000
3,13500.0,7,46A04FA4,4363D578,00000000,391B774F,45BBA600,00000000,398E65FC,00000000,3AECF0F4,3A1A2270,00000000,00000000,378DF6AC,32915EE6,00000000,3F19A13B,00000000
3,13500.0,8,46B3F860,4368611A,00000000,392D6D3A,45EC7E20,00000000,3A0C65AB,00000000,3B15A095,3A2CFD1C,00000000,00000000,37A3F62E,32A7E58F,00000000,3F244C82,00000000
3,13500.0,9,46C77754,436C8A58,38293A50,393CDEBD,4609ECC0,00000000,3A6C98A7,00000000,3B348C19,3A3C9880,00000000,00000000,37B81984,32BC84A0,00000000,3F2ECA9F,00000000
3,13500.0,10,46DACBE0,437060F2,3967AD07,393D4952,46193AE0,00000000,3AB21C95,00000000,3B5342B7,3A3DF3D8,00000000,00000000,37CAACE5,32CF8A22,00000000,3F392223,00000000
3,13500.0,11,46EDF550,4373F101,39C27B22,3935DC4A,46233EF0,00000000,3AF46967,00000000,3B6DE212,3A32D560,00000000,00000000,37DBEAE0,32E1320C,00000000,3F42D0E7,00000000
3,13500.0,12,47007974,43774408,39FB8A90,392B1794,4628ED00,00000000,3B1CFFCC,00000000,3B810F2F,3A224BE8,00000000,00000000,37EC017E,32F1AB83,00000000,3F4BC700,00000000
3,13500.0,13,4709E1F6,437A61A6,3A13592B,392003DB,462B5EC0,00000000,3B40485A,00000000,3B87BFDE,3A1C3990,00000000,00000000,37FB159F,33008E24,00000000,3F541BCB,00000000
3,13500.0,14,471333CA,437D500F,3A285579,3916A9A2,462B7A80,00000000,3B62AB52,00000000,3B8CB92E,3A1E7DE8,00000000,00000000,3804A2A5,3307D18F,00000000,3F5BE159,00000000
3,13500.0,15,471C6E89,43800A30,3A3FC833,390ED3F1,4629E6A0,00000000,3B818B3B,00000000,3B916286,3A1ED7A8,00000000,00000000,380B54A1,330EACAD,00000000,3F6329F2,00000000
3,13500.0,16,472591C4,43815971,3A58F789,3907FFDD,4626FAA0,00000000,3B90749A,00000000,3B95C4DD,3A1E7930,00000000,00000000,3811AB1D,33152A1A,00000000,3F6A0399,00000000
3,13500.0,17,472E9D0C,43829797,3A6AC07F,3901C8A8,4622F300,00000000,3B9DD4CC,00000000,3B99E3C4,3A277960,00000000,00000000,3817AED0,331B52C0,00000000,3F7073E3,00000000
3,13500.0,18,47378FE4,4383C62A,39E72D70,38F7CAD3,461C9CE0,00000000,3BAABDA6,00000000,3B9DBE3C,3A2A9520,00000000,00000000,381D6728,33212E3E,00000000,3F76793F,00000000
3,13500.0,19,474069D0,4384E67D,399E9FDA,38EC4121,4617FD00,00000000,3BB65786,00000000,3BA14FBB,3A2B8200,00000000,00000000,3822DA86,3326C318,00000000,3F7C0C93,00000000
3,13500.0,20,47492A4A,4385F9B2,39CB66BD,38E0A859,4613D300,00000000,3BC04528,00000000,3BA49138,3A29FA40,00000000,00000000,38280E68,332C16F2,00000000,3F809174,00000000
3,13500.0,21,4751D0C6,438700C7,39F8C04C,38D4CB41,460ED8A0,00000000,3BC8253A,00000000,3BA77A95,3A270C50,00000000,00000000,382D079B,33312EB3,00000000,3F82D7C5,00000000
3,13500.0,22,475A5CB1,4387FC97,3A12FCEE,38C88589,46091E80,00000000,3BCDBD7E,00000000,3BAA043F,3A236A50,00000000,00000000,3831CA48,33360EA0,00000000,3F84D352,00000000
3,13500.0,23,4762CD6E,4388EDE6,00000000,38BBD21C,4602C4A0,00000000,3BD0F400,00000000,3BAC28A6,3A1F22D0,00000000,38090DB4,38365A1C,333ABA7B,00000000,3F867FC1,00000000
3,13500.0,24,476B2254,4389D55D,00000000,38AF7EA1,45F85180,00000000,3BD19F68,00000000,3BADE236,3A1A3A60,00000000,394A9A91,383ABA4F,333F3590,00000000,3F87D8BA,00000000
3,13500.0,25,47735AB4,438AB391,00000000,389BBF17,45EA9380,00000000,3BCFA151,00000000,3BAF2D9E,39821700,00000000,39EA2FF4,383EEDAC,334382BD,00000000,3F88DBA3,00000000
3,13500.0,26,477B75D0,438B8904,00000000,3889A991,45DC4C00,00000000,3BCDA80A,00000000,3BA57437,39401E40,00000000,3A4BB169,3842F6B0,3347A48B,00000000,3F89860C,00000000
3,13500.0,27,4781B970,438C562D,00000000,3872585C,45CDB0C0,00000000,3BCC0FD8,00000000,3B99D1C3,393A2780,00000000,3A9958A0,3846D792,334B9D41,00000000,3F89D164,00000000
3,13500.0,28,4785A886,438D1B73,00000000,385456A5,45BEE640,00000000,3BC8C910,00000000,3B8E4AC9,3933E300,00000000,3AD359B1,384A9249,334F6EE2,00000000,3F89B6D5,00000000
3,13500.0,29,478987B5,438DD933,00000000,38391C18,45B00CC0,00000000,3BC3E65A,00000000,3B82EF96,392D4E60,00000000,3B0929B1,384E2897,33531B3A,00000000,3F893053,00000000
3,13500.0,30,478D5682,438E8FBD,00000000,3820784D,45A14600,00000000,3BBD7F90,00000000,3B6F9F93,392669C0,00000000,3B2A6E20,38519C02,3356A3D9,00000000,3F8838FE,00000000
3,13500.0,31,47911463,438F3F59,00000000,380A40AF,4592AE80,00000000,3BB5B26E,00000000,3B59F399,391F3A00,00000000,3B349938,3854EDE6,335A0A22,00000000,3F86CD80,00000000
3,13500.0,32,4794C0C7,438FE846,00000000,37EC94A1,458461C0,00000000,3BACA044,00000000,3B44F614,3917C5C0,00000000,00000000,38581F6D,335D4F48,00000000,3F84EC61,00000000
3,13500.0,33,47985B0D,43908AB9,00000000,37C8DC42,456CEE80,00000000,3BA26F9C,00000000,3B30BE87,39101780,00000000,00000000,385B319D,33607456,00000000,3F829657,00000000
3,13500.0,34,479BE286,439126DF,00000000,37A90C7D,45520B80,00000000,3B9749F0,00000000,3B1D62A9,39083D80,00000000,00000000,385E254E,33637A2B,00000000,3F7F9CF4,00000000
3,13500.0,35,479F5670,4391BCDD,00000000,378CDCC0,45383E80,00000000,3B8B5C1E,00000000,3B0AF4D4,39004740,00000000,00000000,3860FB34,3366617D,00000000,3F7934CF,00000000
3,13500.0,36,47A2B5F3,43924CD1,00000000,3768106F,451FA800,00000000,3B7DA924,00000000,3AF308FC,38F08E80,00000000,00000000,3863B3DE,33692ADF,00000000,3F72048D,00000000
3,13500.0,37,47A60021,4392D6CE,00000000,373C9704,45086000,00000000,3B63C480,00000000,3AD23C73,38E09C80,00000000,00000000,38664FAE,336BD6B6,00000000,3F6A2168,00000000
3,13500.0,38,47A933EB,43935AE2,00000000,3716CC0A,44E4F700,00000000,3B496AC4,00000000,3AB39651,38D0CE80,00000000,00000000,3868CEDE,336E653E,00000000,3F61A51A,00000000
3,13500.0,39,47AC501F,4393D90C,00000000,36EC6175,44BC0C80,00000000,3B2EF70C,00000000,3A97215D,38C11500,00000000,00000000,386B3177,3370D67E,00000000,3F58AD57,00000000
3,13500.0,40,47AF535C,43945145,00000000,36B58490,44961500,00000000,3B14C430,00000000,3A79BFC0,38B12480,00000000,00000000,386D774A,33732A47,00000000,3F4F5B03,00000000
3,13500.0,41,47B23C0A,4394C375,00000000,36871FAD,44669B00,00000000,3AFC6608,00000000,3A49BC4B,38A08A80,00000000,00000000,386F9FE7,33756028,00000000,3F45BCC5,00000000
3,13500.0,42,47B50844,43952F75,00000000,363F95DF,44279B00,00000000,3AD39D18,00000000,3A1E2439,388DB100,00000000,00000000,3871AA96,33777762,00000000,3F3BEFB4,00000000
3,13500.0,43,47B7B5C4,4395950A,00000000,35F92CEB,43DE3400,00000000,3AACCF18,00000000,39ED1C40,3868C800,00000000,00000000,38739634,33796ECD,00000000,3F321D49,00000000
3,13500.0,44,47BA41BE,4395F3DB,00000000,35837B36,4373FC00,00000000,3A8869D0,00000000,39A3F7A2,38188B00,00000000,00000000,38756110,337B44AB,00000000,3F287076,00000000
3,13500.0,45,47BCA8A3,43964B61,00000000,33B8AEC1,4288B800,41C55537,3A4D9EC0,B73A5799,39396DBB,B7C9F400,00000000,00000000,387708A3,337CF669,00000000,3F1F1573,BDC0ECCA
3,13500.0,46,47BEE5BD,43969ACD,00000000,00000000,C2D60800,424AB8AD,3A134730,B81B48FF,378D1AB4,B7B86400,00000000,00000000,38788906,337E8006,00000000,3F1FE6BB,BDC0ECCA
3,13500.0,47,47C0F26C,4396E0CC,00000000,00000000,C2CA2F12,4294A9D4,39CDBCA4,B6AFBF54,00000000,B7A2BA00,00000000,00000000,3879DBC3,337FDAE4,00000000,3ED8E096,BDC0ECCA
