case,dx,k,puen,pven,pten,pqen,pqte,pverv,puu,pvu,pmfus,pmfuq,pmful,plude
7,27000.0,25,414B9AFE,00000000,438ABF0F,3BEB83FD,328252D7,BEA88BBE,415427B4,00000000,00000000,00000000,3BEC3732,00000000
7,27000.0,26,4143647A,00000000,438B9499,3C012631,32851453,BEA3C9CD,414B9AFE,00000000,00000000,00000000,3BE04640,00000000
7,27000.0,27,413B7FA2,00000000,438C61D6,3C0CF42F,3287BA69,BE9E6DA3,4143647A,00000000,00000000,00000000,3BD07BF5,00000000
7,27000.0,28,4133E878,00000000,438D2731,3C1924BA,328A466D,BE9887C0,413B7FA2,00000000,00000000,00000000,3BC0D856,00000000
7,27000.0,29,412C9B69,00000000,438DE504,3C25AFC1,328CB994,BE922803,4133E878,00000000,00000000,00000000,3BB1717F,00000000
7,27000.0,30,4125955C,00000000,438E9BA2,3C328D08,328F14E7,BE8B5DA7,412C9B69,00000000,00000000,00000000,3BA25BBB,00000000
7,27000.0,31,411ED38E,00000000,438F4B51,3C3FB38F,32915954,BE84375B,4125955C,00000000,00000000,00000000,3B93AAC3,00000000
7,27000.0,32,4118539A,00000000,438FF44F,3C4D19EF,329387A9,BE79865B,411ED38E,00000000,00000000,00000000,3B856FEF,00000000
7,27000.0,33,41121374,00000000,439096D3,3C5AB65C,3295A095,BE6A1D66,4118539A,00000000,00000000,00000000,3B6F77C0,00000000
7,27000.0,34,410C115D,00000000,4391330A,3C687E48,3297A4AD,BE5A4DFE,41121374,00000000,00000000,00000000,3B55390B,00000000
7,27000.0,35,41064BEA,00000000,4391C917,3C766632,3299946D,BE4A3184,410C115D,00000000,00000000,00000000,3B3C3D32,00000000
7,27000.0,36,4100C1FA,00000000,4392591A,3C823140,329B7035,BE39E089,41064BEA,00000000,00000000,00000000,3B249969,00000000
7,27000.0,37,40F6E584,00000000,4392E325,3C8932F5,329D3849,BE297331,4100C1FA,00000000,00000000,00000000,3B0E5E88,00000000
7,27000.0,38,40ECBB9B,00000000,43936746,3C903169,329EECD0,BE19012E,40F6E584,00000000,00000000,00000000,3AF333F7,00000000
7,27000.0,39,40E30616,00000000,4393E57E,3C9724EC,32A08DD1,BE08A22E,40ECBB9B,00000000,00000000,00000000,3ACCA52C,00000000
7,27000.0,40,40D9C5B2,00000000,43945DC3,3C9D98F6,32A21B2A,BDF0DE26,40E30616,00000000,00000000,00000000,3AA91480,00000000
7,27000.0,41,40D0FC30,00000000,4394CFFF,3CA3B9EB,32A39492,BDD0FF2E,40D9C5B2,00000000,00000000,00000000,3A889149,00000000
7,27000.0,42,40C8AC88,00000000,43953C0A,3CA9B118,32A4F988,BDB1D9A4,40D0FC30,00000000,00000000,00000000,3A561854,00000000
7,27000.0,43,40C0DB52,00000000,4395A1AA,3CAF7420,32A64948,BD93A49D,40C8AC88,00000000,00000000,00000000,3A2079B7,00000000
7,27000.0,44,40B98F72,00000000,43960084,3CB4F655,32A782A9,BD6D3B20,40C0DB52,00000000,00000000,00000000,39DDE126,00000000
7,27000.0,45,40B2D334,00000000,43965813,3CBA27F3,32A8A3F0,BD3618BB,40B98F72,00000000,00000000,00000000,397AD66A,00000000
7,27000.0,46,40ACB67B,00000000,4396A789,3CBEF3F0,32A9AA74,BD02955C,40B2D334,00000000,00000000,00000000,37BEC191,00000000
7,27000.0,47,40A75393,00000000,4396ED8F,3CC33B0B,32AA91CC,BCA74D34,40ACB67B,00000000,00000000,00000000,00000000,00000000
7,27000.0,48,40A2DD6D,00000000,4397278E,3CC6C62B,32AB516B,BC2B5A57,40A75393,00000000,00000000,00000000,00000000,00000000
7,27000.0,49,40A00000,00000000,43974CCD,3CC8E610,32ABCC77,BB41B38A,40A2DD6D,00000000,00000000,00000000,00000000,00000000
8,27000.0,1,42288934,00000000,434B8000,377F123A,00000000,80000000,42288934,00000000,00000000,00000000,00000000,00000000
8,27000.0,2,421A809A,00000000,434B8000,37342DAC,00000000,80000000,42288934,00000000,00000000,00000000,00000000,00000000
8,27000.0,3,420F8EBE,00000000,434F1C06,3766CF03,303ECCEF,BACBE8F3,421A809A,00000000,00000000,00000000,00000000,00000000
8,27000.0,4,42066088,00000000,43569192,37FABD96,31124674,BBF1D985,420F8EBE,00000000,00000000,00000000,00000000,00000000
8,27000.0,5,41FCE284,00000000,435D03FA,38686206,31677910,BC84334E,42066088,00000000,00000000,00000000,00000000,00000000
8,27000.0,6,41EEE121,00000000,4362B48A,38C0FF3F,319954F8,BCCD0664,41FCE284,00000000,00000000,00000000,00000000,00000000
8,27000.0,7,41E253AD,00000000,4367CE02,39140037,31BB0707,BD0A0E3D,41EEE121,00000000,00000000,00000000,00000000,00000000
8,27000.0,8,41D6F14C,00000000,436C6DF9,3955B58A,31D9963F,BD2BCE77,41E253AD,00000000,00000000,00000000,00000000,00000000
8,27000.0,9,41CC854D,00000000,4370A9D8,3993368C,31F59017,BD4B2C11,41D6F14C,00000000,00000000,00000000,00000000,00000000
8,27000.0,10,41C2E842,00000000,437491A5,39D12883,3207AF34,BD67C889,41CC854D,00000000,00000000,00000000,00000000,00000000
8,27000.0,11,41B9FBDA,00000000,437831B0,3A162A16,3213A949,BD80B71A,41C2E842,00000000,00000000,00000000,00000000,00000000
8,27000.0,12,41B1A840,00000000,437B93A6,3A4EA708,321ED646,BD8C02A8,41B9FBDA,00000000,00000000,00000000,00000000,00000000
8,27000.0,13,41A9DA60,00000000,437EBF49,3A8968E3,32294FC6,BD95C50D,41B1A840,00000000,00000000,00000000,00000000,00000000
8,27000.0,14,41A282AE,00000000,4380DD74,3AB1A798,32332AA7,BD9E03AA,41A9DA60,00000000,00000000,00000000,00000000,00000000
8,27000.0,15,419B945D,00000000,438245DD,3AE05205,323C781B,BDA4C90D,41A282AE,00000000,00000000,00000000,00000000,00000000
8,27000.0,16,419504B4,00000000,43839B0C,3B0ACD98,32454681,BDAA2362,419B945D,00000000,00000000,00000000,00000000,00000000
8,27000.0,17,418ECAB0,00000000,4384DED4,3B28D395,324DA1F4,BDAE234A,419504B4,00000000,00000000,00000000,00000000,00000000
8,27000.0,18,4188DEA0,00000000,438612C8,3B4A46D3,325594C9,BDB0DAFE,418ECAB0,00000000,00000000,00000000,00000000,00000000
8,27000.0,19,418339EC,00000000,4387383C,3B6F2C36,325D27D5,BDB25DB7,4188DEA0,00000000,00000000,00000000,00000000,00000000
8,27000.0,20,417BADC0,00000000,4388505A,3B8BC1A8,326462C0,BDB2BF35,418339EC,00000000,00000000,00000000,00000000,00000000
8,27000.0,21,41716116,00000000,43895C24,3BA1A30F,326B4C30,BDB2135F,417BADC0,00000000,00000000,00000000,00000000,00000000
8,27000.0,22,41678535,00000000,438A5C79,3BB93488,3271E9F0,BDB06E08,41716116,00000000,00000000,00000000,00000000,00000000
8,27000.0,23,415E1289,00000000,438B521E,3BD26DF7,32784114,BDADE2BB,41678535,00000000,00000000,00000000,00000000,00000000
8,27000.0,24,41550265,00000000,438C3DC2,3BED4525,327E5619,BDAA849E,415E1289,00000000,00000000,00000000,00000000,00000000
8,27000.0,25,414C4F06,00000000,438D1FF9,3C0367CC,3282166F,BDA668B2,41550265,00000000,00000000,00000000,00000000,00000000
8,27000.0,26,4143F35E,00000000,438DF948,3C0EB844,3284E461,BDA1A237,414C4F06,00000000,00000000,00000000,00000000,00000000
8,27000.0,27,413BEAD6,00000000,438ECA26,3C1A5505,32879670,BD9C3FC0,4143F35E,00000000,00000000,00000000,00000000,00000000
8,27000.0,28,4134315E,00000000,438F92FC,3C26368E,328A2DF7,BD965210,413BEAD6,00000000,00000000,00000000,00000000,00000000
8,27000.0,29,412CC358,00000000,43905429,3C32555F,328CAC2E,BD8FE940,4134315E,00000000,00000000,00000000,00000000,00000000
8,27000.0,30,41259D9C,00000000,43910DFE,3C3EA975,328F1223,BD8914D2,412CC358,00000000,00000000,00000000,00000000,00000000
8,27000.0,31,411EBD5C,00000000,4391C0C5,3C4B2AD0,329160C7,BD81E3A3,41259D9C,00000000,00000000,00000000,00000000,00000000
8,27000.0,32,4118202A,00000000,43926CBC,3C57D0E7,329398EB,BD74C7FA,411EBD5C,00000000,00000000,00000000,00000000,00000000
8,27000.0,33,4111C3F2,00000000,43931219,3C6492E1,3295BB42,BD654745,4118202A,00000000,00000000,00000000,00000000,00000000
8,27000.0,34,410BC91A,00000000,4390AD93,3C4ACD31,3297BCED,BD5A5BC6,4111C3F2,00000000,00000000,00000000,00000000,00000000
8,27000.0,35,41060A96,00000000,439142ED,3C594238,3299AA59,BD4A3B4A,410BC91A,00000000,00000000,00000000,00000000,00000000
8,27000.0,36,41008745,00000000,4391D243,3C67EC7A,329B83E9,BD39E6BE,41060A96,00000000,00000000,00000000,00000000,00000000
8,27000.0,37,40F67CBE,00000000,43925BAA,3C76BD05,329D49DD,BD29762C,41008745,00000000,00000000,00000000,00000000,00000000
8,27000.0,38,40EC5EDA,00000000,4392DF2F,3C82D1D4,329EFC61,BD19014C,40F67CBE,00000000,00000000,00000000,00000000,00000000
8,27000.0,39,40E2B4BA,00000000,43935CD3,3C8A4725,32A09B78,BD089FBF,40EC5EDA,00000000,00000000,00000000,00000000,00000000
8,27000.0,40,40D97F3F,00000000,4393D48A,3C9083DF,32A226FC,BCF0D8B4,40E2B4BA,00000000,00000000,00000000,00000000,00000000
8,27000.0,41,40D0C030,00000000,4394463E,3C9628FD,32A39EA3,BCD0FAAA,40D97F3F,00000000,00000000,00000000,00000000,00000000
8,27000.0,42,40C87A81,00000000,4394B1C7,3C9BA7BE,32A501ED,BCB1D619,40D0C030,00000000,00000000,00000000,00000000,00000000
8,27000.0,43,40C0B2BE,00000000,439516EC,3CA0F6A3,32A65017,BC93A207,40C87A81,00000000,00000000,00000000,00000000,00000000
8,27000.0,44,40B96FC3,00000000,43957553,3CA609F3,32A787F9,BC6D379F,40C0B2BE,00000000,00000000,00000000,00000000,00000000
8,27000.0,45,40B2BBCA,00000000,4395CC77,3CAAD321,32A8A7DE,BC36169C,40B96FC3,00000000,00000000,00000000,00000000,00000000
8,27000.0,46,40ACA69F,00000000,43961B8A,3CAF3EA8,32A9AD1D,BC029446,40B2BBCA,00000000,00000000,00000000,00000000,00000000
8,27000.0,47,40A74A69,00000000,43966139,3CB32FE1,32AA9355,BBA74C5C,40ACA69F,00000000,00000000,00000000,00000000,00000000
8,27000.0,48,40A2D9D6,00000000,43969AF0,3CB67400,32AB5205,BB2B5A02,40A74A69,00000000,00000000,00000000,00000000,00000000
8,27000.0,49,40A00000,00000000,4396C000,3CB8697E,32ABCC77,BA41B38D,40A2D9D6,00000000,00000000,00000000,00000000,00000000
9,27000.0,1,42299875,00000000,434D8000,3792778A,00000000,80000000,42299875,00000000,00000000,00000000,00000000,00000000
9,27000.0,2,421B6C8C,00000000,434D8000,374EEC2E,00000000,80000000,42299875,00000000,00000000,00000000,00000000,00000000
9,27000.0,3,42106900,00000000,43506AB0,376ED7CA,301A2EC0,BAA3DAF7,421B6C8C,00000000,00000000,00000000,00000000,00000000
9,27000.0,4,42072BF4,00000000,4357EC4A,3800AFAD,3109BE35,BBDAB6C5,42106900,00000000,00000000,00000000,00000000,00000000
9,27000.0,5,41FE5FB8,00000000,435E691E,386D0014,315F7A7F,BC7BE8AC,42072BF4,00000000,00000000,00000000,00000000,00000000
9,27000.0,6,41F047B4,00000000,436422DF,38C3CBC9,31959271,BCC69581,41FE5FB8,00000000,00000000,00000000,00000000,00000000
9,27000.0,7,41E3A5F6,00000000,43694494,39157BAF,31B77AF1,BD06D6FE,41F047B4,00000000,00000000,00000000,00000000,00000000
9,27000.0,8,41D83130,00000000,436DEC05,39570846,31D63B8E,BD28AC0F,41E3A5F6,00000000,00000000,00000000,00000000,00000000
9,27000.0,9,41CDB459,00000000,43722EBC,3993A322,31F2629E,BD482CE6,41D83130,00000000,00000000,00000000,00000000,00000000
9,27000.0,10,41C407C5,00000000,43761CD8,39CFC3CA,32062D4F,BD64F6F8,41CDB459,00000000,00000000,00000000,00000000,00000000
9,27000.0,11,41BB0CEF,00000000,4379C2BF,3A176328,32123AC1,BD7ED0CB,41C407C5,00000000,00000000,00000000,00000000,00000000
9,27000.0,12,41B2ABDC,00000000,437D2A2F,3A5295F3,321D79D5,BD8AD023,41BB0CEF,00000000,00000000,00000000,00000000,00000000
9,27000.0,13,41AAD155,00000000,43802D7B,3A8D2A27,3228044F,BD94AFC7,41B2ABDC,00000000,00000000,00000000,00000000,00000000
9,27000.0,14,41A36DB8,00000000,4381ADB6,3AB7A99C,3231EF31,BD9D0BF0,41AAD155,00000000,00000000,00000000,00000000,00000000
9,27000.0,15,419C7421,00000000,43831869,3AE91275,323B4BC5,BDA3EE8B,41A36DB8,00000000,00000000,00000000,00000000,00000000
9,27000.0,16,4195D9C5,00000000,43846FC4,3B10CE83,32442889,BDA96548,419C7421,00000000,00000000,00000000,00000000,00000000
9,27000.0,17,418F9592,00000000,4385B59E,3B30B8CF,324C91A6,BDAD8075,4195D9C5,00000000,00000000,00000000,00000000,00000000
9,27000.0,18,41899FCA,00000000,4386EB8B,3B54554C,32549186,BDB05208,418F9592,00000000,00000000,00000000,00000000,00000000
9,27000.0,19,4183F1CA,00000000,438812E3,3B7BA9FA,325C310D,BDB1ED12,41899FCA,00000000,00000000,00000000,00000000,00000000
9,27000.0,20,417D0BAB,00000000,43892CD1,3B935B66,326377EE,BDB26536,4183F1CA,00000000,00000000,00000000,00000000,00000000
9,27000.0,21,4172ADE4,00000000,438A3A57,3BAABAB8,326A6CD9,BDB1CE4B,417D0BAB,00000000,00000000,00000000,00000000,00000000
9,27000.0,22,4168C18C,00000000,438B3C58,3BC3ED2A,327115A4,BDB03C25,4172ADE4,00000000,00000000,00000000,00000000,00000000
9,27000.0,23,415F3F04,00000000,438C339A,3BDEEA32,3277776E,BDADC250,4168C18C,00000000,00000000,00000000,00000000,00000000
9,27000.0,24,41561F92,00000000,438D20CB,3BFBA6CB,327D96B9,BDAA73FE,415F3F04,00000000,00000000,00000000,00000000,00000000
9,27000.0,25,414D5D64,00000000,438E0484,3C0BE355,3281BBB6,BDA665C4,41561F92,00000000,00000000,00000000,00000000,00000000
9,27000.0,26,4144F376,00000000,438EDF46,3C17D3BE,32848E73,BDA1ACA3,414D5D64,00000000,00000000,00000000,00000000,00000000
9,27000.0,27,413CDD28,00000000,438FB18A,3C241311,32874521,BD9C5623,4144F376,00000000,00000000,00000000,00000000,00000000
9,27000.0,28,41351663,00000000,43907BBA,3C309986,3289E11E,BD967320,413CDD28,00000000,00000000,00000000,00000000,00000000
9,27000.0,29,412D9B84,00000000,43913E35,3C3D5F3E,328C63A5,BD9013D1,41351663,00000000,00000000,00000000,00000000,00000000
9,27000.0,30,41266960,00000000,4391F94C,3C4A5BD9,328ECDC3,BD8947C9,412D9B84,00000000,00000000,00000000,00000000,00000000
9,27000.0,31,411F7D24,00000000,4392AD4A,3C578708,3291206D,BD821E01,41266960,00000000,00000000,00000000,00000000,00000000
9,27000.0,32,4118D460,00000000,43935A6E,3C64D7FD,32935C73,BD7549AC,411F7D24,00000000,00000000,00000000,00000000,00000000
9,27000.0,33,41126CF9,00000000,439400EF,3C7245A1,3295828B,BD65D446,4118D460,00000000,00000000,00000000,00000000,00000000
9,27000.0,34,410C452B,00000000,4394A0FA,3C7FC642,3297934C,BD55F67D,41126CF9,00000000,00000000,00000000,00000000,00000000
9,27000.0,35,41065B81,00000000,43953AB5,3C86A7E7,32998F33,BD45CA22,410C452B,00000000,00000000,00000000,00000000,00000000
9,27000.0,36,4100AED3,00000000,4395CE3F,3C8D6BEB,329B76A3,BD35683C,41065B81,00000000,00000000,00000000,00000000,00000000
9,27000.0,37,40F67CA8,00000000,43965BAB,3C94295E,329D49E1,BD24E948,4100AED3,00000000,00000000,00000000,00000000,00000000
9,27000.0,38,40EC5ED6,00000000,4392DF2F,3C827507,329EFC61,BD190248,40F67CA8,00000000,00000000,00000000,00000000,00000000
9,27000.0,39,40E2B4BA,00000000,43935CD3,3C8A31FA,32A09B78,BD089FF4,40EC5ED6,00000000,00000000,00000000,00000000,00000000
9,27000.0,40,40D97F3F,00000000,4393D48A,3C9083DF,32A226FC,BCF0D8B4,40E2B4BA,00000000,00000000,00000000,00000000,00000000
9,27000.0,41,40D0C030,00000000,4394463E,3C9628FD,32A39EA3,BCD0FAAA,40D97F3F,00000000,00000000,00000000,00000000,00000000
9,27000.0,42,40C87A81,00000000,4394B1C7,3C9BA7BE,32A501ED,BCB1D619,40D0C030,00000000,00000000,00000000,00000000,00000000
9,27000.0,43,40C0B2BE,00000000,439516EC,3CA0F6A3,32A65017,BC93A207,40C87A81,00000000,00000000,00000000,00000000,00000000
9,27000.0,44,40B96FC3,00000000,43957553,3CA609F3,32A787F9,BC6D379F,40C0B2BE,00000000,00000000,00000000,00000000,00000000
9,27000.0,45,40B2BBCA,00000000,4395CC77,3CAAD321,32A8A7DE,BC36169C,40B96FC3,00000000,00000000,00000000,00000000,00000000
9,27000.0,46,40ACA69F,00000000,43961B8A,3CAF3EA8,32A9AD1D,BC029446,40B2BBCA,00000000,00000000,00000000,00000000,00000000
9,27000.0,47,40A74A69,00000000,43966139,3CB32FE1,32AA9355,BBA74C5C,40ACA69F,00000000,00000000,00000000,00000000,00000000
9,27000.0,48,40A2D9D6,00000000,43969AF0,3CB67400,32AB5205,BB2B5A02,40A74A69,00000000,00000000,00000000,00000000,00000000
9,27000.0,49,40A00000,00000000,4396C000,3CB8697E,32ABCC77,BA41B38D,40A2D9D6,00000000,00000000,00000000,00000000,00000000
10,27000.0,1,4229CDFB,00000000,434E0000,37B52427,00000000,80000000,4229CDFB,00000000,00000000,00000000,00000000,00000000
10,27000.0,2,421B993D,00000000,434E0000,377FE8A1,00000000,80000000,4229CDFB,00000000,00000000,00000000,00000000,00000000
10,27000.0,3,421090A0,00000000,4350CA7E,3790E654,301388F4,BA9C86B1,421B993D,00000000,00000000,00000000,00000000,00000000
10,27000.0,4,42074F52,00000000,43584F8E,381BC877,3108426F,BBD678DD,421090A0,00000000,00000000,00000000,00000000,00000000
10,27000.0,5,41FE9F15,00000000,435ECF60,388F30E3,315E2651,BC799ACB,42074F52,00000000,00000000,00000000,00000000,00000000
10,27000.0,6,41F0808B,00000000,43648BC8,38EC3D49,3194F9DD,BCC561EA,41FE9F15,00000000,00000000,00000000,00000000,00000000
10,27000.0,7,41E3D8EF,00000000,4369AFDF,3934223E,31B6F21D,BD063A8C,41F0808B,00000000,00000000,00000000,00000000,00000000
10,27000.0,8,41D85ED0,00000000,436E597C,39816C27,31D5C112,BD280F48,41E3D8EF,00000000,00000000,00000000,00000000,00000000
10,27000.0,9,41CDDD0E,00000000,43729E32,39B18D58,31F1F558,BD479111,41D85ED0,00000000,00000000,00000000,00000000,00000000
10,27000.0,10,41C42BEB,00000000,43768E29,39F555D1,3205FCCC,BD645CB6,41CDDD0E,00000000,00000000,00000000,00000000,00000000
10,27000.0,11,41BB2CD4,00000000,437A35CA,3A2D5567,32120FF3,BD7E384C,41C42BEB,00000000,00000000,00000000,00000000,00000000
10,27000.0,12,41B2C7C4,00000000,437D9ED8,3A6B824A,321D545F,BD8A84A5,41BB2CD4,00000000,00000000,00000000,00000000,00000000
10,27000.0,13,41AAE97E,00000000,43806892,3A9AF710,3227E3E3,BD9464CC,41B2C7C4,00000000,00000000,00000000,00000000,00000000
10,27000.0,14,41A38257,00000000,4381E986,3AC69973,3231D385,BD9CC120,41AAE97E,00000000,00000000,00000000,00000000,00000000
10,27000.0,15,419C8566,00000000,438354E7,3AF8E49D,323B3497,BDA3A38D,41A38257,00000000,00000000,00000000,00000000,00000000
10,27000.0,16,4195E7DC,00000000,4384ACE7,3B1902DC,3244159E,BDA919C4,419C8566,00000000,00000000,00000000,00000000,00000000
10,27000.0,17,418FA0A4,00000000,4385F35F,3B390DA9,324C82CB,BDAD340A,4195E7DC,00000000,00000000,00000000,00000000,00000000
10,27000.0,18,4189A7FD,00000000,438729E1,3B5C9B4A,32548683,BDB00465,418FA0A4,00000000,00000000,00000000,00000000,00000000
10,27000.0,19,4183F742,00000000,438851C7,3B81D71A,325C29B6,BDB19DE7,4189A7FD,00000000,00000000,00000000,00000000,00000000
10,27000.0,20,417D1165,00000000,43896C3C,3B972197,32637416,BDB21442,4183F742,00000000,00000000,00000000,00000000,00000000
10,27000.0,21,4172AEA7,00000000,438A7A43,3BAE28C7,326A6C55,BDB17B59,417D1165,00000000,00000000,00000000,00000000,00000000
10,27000.0,22,4168BD95,00000000,438B7CBF,3BC6E5E4,3271184E,BDAFE703,4172AEA7,00000000,00000000,00000000,00000000,00000000
10,27000.0,23,415F368B,00000000,438C7476,3BE14FB7,32777D1E,BDAD6ADA,4168BD95,00000000,00000000,00000000,00000000,00000000
10,27000.0,24,415612CD,00000000,438D6217,3BFD5AE2,327D9F4A,BDAA1A19,415F368B,00000000,00000000,00000000,00000000,00000000
10,27000.0,25,414D4C86,00000000,438E463A,3C0C725C,3281C15F,BDA6092D,415612CD,00000000,00000000,00000000,00000000,00000000
10,27000.0,26,4144DEA7,00000000,438F2163,3C186781,3284956F,BDA14CB6,414D4C86,00000000,00000000,00000000,00000000,00000000
10,27000.0,27,413CC48E,00000000,438FF40A,3C24AB42,32874D62,BD9BF2C7,4144DEA7,00000000,00000000,00000000,00000000,00000000
10,27000.0,28,4134FA25,00000000,4390BE98,3C3135C2,3289EA99,BD960C47,413CC48E,00000000,00000000,00000000,00000000,00000000
10,27000.0,29,412D7BC4,00000000,4391816E,3C3DFF51,328C6E4C,BD8FA96E,4134FA25,00000000,00000000,00000000,00000000,00000000
10,27000.0,30,41264640,00000000,43923CDE,3C4AFFAB,328ED98D,BD88D9D8,412D7BC4,00000000,00000000,00000000,00000000,00000000
10,27000.0,31,411F7758,00000000,43906DE1,3C3686CC,3291225F,BD84310A,41264640,00000000,00000000,00000000,00000000,00000000
10,27000.0,32,4118EAB0,00000000,4391182A,3C45B4E8,329354F7,BD797FD4,411F7758,00000000,00000000,00000000,00000000,00000000
10,27000.0,33,41129E32,00000000,4391BBEF,3C55471D,32957207,BD6A1B21,4118EAB0,00000000,00000000,00000000,00000000,00000000
10,27000.0,34,410C9020,00000000,4392595D,3C653061,32977A25,BD5A4E66,41129E32,00000000,00000000,00000000,00000000,00000000
10,27000.0,35,4106BF09,00000000,4392F099,3C756296,32996DCD,BD4A3340,410C9020,00000000,00000000,00000000,00000000,00000000
10,27000.0,36,410129CA,00000000,439381C2,3C82E757,329B4D60,BD39E285,4106BF09,00000000,00000000,00000000,00000000,00000000
10,27000.0,37,40F79F34,00000000,43940CEA,3C8B31D9,329D1922,BD29748B,410129CA,00000000,00000000,00000000,00000000,00000000
10,27000.0,38,40ED6005,00000000,43949220,3C9387F2,329ED13B,BD19013F,40F79F34,00000000,00000000,00000000,00000000,00000000
10,27000.0,39,40E395E8,00000000,43951163,3C9BDF72,32A075B0,BD08A081,40ED6005,00000000,00000000,00000000,00000000,00000000
10,27000.0,40,40DA41C7,00000000,43958AA9,3CA2FF04,32A20659,BCF0DAA4,40E395E8,00000000,00000000,00000000,00000000,00000000
10,27000.0,41,40D1657C,00000000,4395FDD9,3CA9475A,32A382E8,BCD0FD45,40DA41C7,00000000,00000000,00000000,00000000,00000000
10,27000.0,42,40C90408,00000000,43966ACC,3CAF64A7,32A4EADA,BCB1D8BC,40D1657C,00000000,00000000,00000000,00000000,00000000
10,27000.0,43,40C1220D,00000000,4396D145,3CB54C2A,32A63D6A,BC93A44E,40C90408,00000000,00000000,00000000,00000000,00000000
10,27000.0,44,40B9C682,00000000,439730EB,3CBAF122,32A7796C,BC6D3B13,40C1220D,00000000,00000000,00000000,00000000,00000000
10,27000.0,45,40B2FBC8,00000000,43978937,3CC04366,32A89D21,BC3618E0,40B9C682,00000000,00000000,00000000,00000000,00000000
10,27000.0,46,40ACD1E7,00000000,4397D957,3CC52D34,32A9A5DA,BC029582,40B2FBC8,00000000,00000000,00000000,00000000,00000000
10,27000.0,47,40A76362,00000000,43981FF4,3CC98ED0,32AA8F25,BBA74D5B,40ACD1E7,00000000,00000000,00000000,00000000,00000000
10,27000.0,48,40A2E39C,00000000,43985A71,3CCD2FB6,32AB5061,BB2B5A65,40A76362,00000000,00000000,00000000,00000000,00000000
10,27000.0,49,40A00000,00000000,43988000,3CCF5BEC,32ABCC77,BA41B38A,40A2E39C,00000000,00000000,00000000,00000000,00000000
11,27000.0,1,422B6F9B,00000000,43518000,37919F22,00000000,80000000,422B6F9B,00000000,00000000,00000000,00000000,00000000
11,27000.0,2,421CFD14,00000000,43518000,374DB93D,00000000,80000000,422B6F9B,00000000,00000000,00000000,00000000,00000000
11,27000.0,3,4211D2F6,00000000,43534498,374911C4,2FBAE920,BB441DD1,421CFD14,00000000,00000000,00000000,00000000,00000000
11,27000.0,4,42087592,00000000,435AE07A,37D4F799,30F7D5F0,BCB4992B,4211D2F6,00000000,00000000,00000000,00000000,00000000
11,27000.0,5,42005D86,00000000,43617403,3841730E,3152D361,BD673329,42087592,00000000,00000000,00000000,00000000,00000000
11,27000.0,6,41F271B8,00000000,436741CE,389E09BD,318FC344,BDBBD2B1,42005D86,00000000,00000000,00000000,00000000,00000000
11,27000.0,7,41E5A3CC,00000000,436C7575,38EF0DEB,31B2225C,BE0168D1,41F271B8,00000000,00000000,00000000,00000000,00000000
11,27000.0,8,41DA06FB,00000000,43712D2A,392A9045,31D14E74,BE234CF5,41E5A3CC,00000000,00000000,00000000,00000000,00000000
11,27000.0,9,41CF6585,00000000,43757EC2,3968956F,31EDD7D4,BE42EFDF,41DA06FB,00000000,00000000,00000000,00000000,00000000
11,27000.0,10,41C59738,00000000,43797A92,399E0BA7,3204152F,BE5FE8B6,41CF6585,00000000,00000000,00000000,00000000,00000000
11,27000.0,11,41BC7D26,00000000,437D2D28,39E27591,32104C8C,BE79F8F6,41C59738,00000000,00000000,00000000,00000000,00000000
11,27000.0,12,41B3FF06,00000000,43805033,3A1B68DF,321BB29D,BE888157,41BC7D26,00000000,00000000,00000000,00000000,00000000
11,27000.0,13,41AC095F,00000000,4381EE19,3A4E13DF,32266181,BE927EAA,41B3FF06,00000000,00000000,00000000,00000000,00000000
11,27000.0,14,41A48C5B,00000000,4383737E,3A84D3A5,32306E7A,BE9AF81A,41AC095F,00000000,00000000,00000000,00000000,00000000
11,27000.0,15,419D7AEA,00000000,4384E308,3AA73BAC,3239EB10,BEA1F6F1,41A48C5B,00000000,00000000,00000000,00000000,00000000
11,27000.0,16,4196CA20,00000000,43863EF2,3ACE61EF,3242E5EE,BEA78870,419D7AEA,00000000,00000000,00000000,00000000,00000000
11,27000.0,17,419070CC,00000000,43878916,3AFA5B81,324B6B69,BEABBC9A,4196CA20,00000000,00000000,00000000,00000000,00000000
11,27000.0,18,418A6717,00000000,4388C30F,3B159AB0,32538607,BEAEA550,419070CC,00000000,00000000,00000000,00000000,00000000
11,27000.0,19,4184A648,00000000,4389EE39,3B3079A2,325B3ECB,BEB05595,418A6717,00000000,00000000,00000000,00000000,00000000
11,27000.0,20,417E5121,00000000,438B0BC3,3B4DC8CC,32629D84,BEB0E10E,4184A648,00000000,00000000,00000000,00000000,00000000
11,27000.0,21,4173D1C9,00000000,438C1CB2,3B6D8279,3269A8F6,BEB05BAE,417E5121,00000000,00000000,00000000,00000000,00000000
11,27000.0,22,4169C5BA,00000000,438D21EB,3B87CED1,3270670B,BEAED95A,4173D1C9,00000000,00000000,00000000,00000000,00000000
11,27000.0,23,4160253B,00000000,438E1C38,3B9A0722,3276DCF0,BEAC6DC6,4169C5BA,00000000,00000000,00000000,00000000,00000000
11,27000.0,24,4156E97B,00000000,438F0C4A,3BAD6298,327D0F37,BEA92C3B,4160253B,00000000,00000000,00000000,00000000,00000000
