case,dx,k,ptenh,pqenh,pqsenh,ptu,pqu,plu,pmfu,pmfub_s,pqsen,pap,paph,pgeoh,pgeo,klab
9,27000.0,18,43863A60,3B46D389,3BB85601,43863A60,3B46D389,00000000,00000000,00000000,3BC96CE4,473BFCDA,47378FE4,4778161A,4770F2F6,0
9,27000.0,19,43876773,3B6A59A8,3BD46F12,43876773,3B6A59A8,00000000,00000000,00000000,3BE62D6A,4744CA0D,474069D0,4769CFD1,476302A4,0
9,27000.0,20,438887D2,3B88A04A,3BF0F8B7,438887D2,3B88A04A,00000000,00000000,00000000,3C0189F6,474D7D88,47492A4A,475C3576,4755B75E,0
9,27000.0,21,43899949,3B9DFC56,3C06DA6E,43899949,3B9DFC56,00000000,00000000,00000000,3C109814,475616BC,4751D0C6,474F3948,47490452,0
9,27000.0,22,438A9E9B,3BB53E02,3C15D9B9,438A9E9B,3BB53E02,00000000,00000000,00000000,3C204FA2,475E9510,475A5CB1,4742CF5C,473CDE51,0
9,27000.0,23,438B9955,3BCE4C52,3C257F36,438B9955,3BCE4C52,00000000,00000000,00000000,3C30A618,4766F7E1,4762CD6E,4736ED46,47313B96,0
9,27000.0,24,438C8A17,3BE91FD6,3C35C0EA,438C8A17,3BE91FD6,00000000,00000000,00000000,3C4190A2,476F3E84,476B2254,472B89E6,47261389,0
9,27000.0,25,438D7175,3C02D75A,3C469497,438D7175,3C02D75A,00000000,00000000,00000000,3C53040F,47776842,47735AB4,47209D2E,471B5EAA,0
9,27000.0,26,438E4FF0,3C10CEA5,3C57EF5F,438E4FF0,3C10CEA5,00000000,00000000,00000000,3C64F43A,477F7458,477B75D0,47162027,4711167A,0
9,27000.0,27,438F25F3,3C1CA4F5,3C69C571,438F25F3,3C1CA4F5,00000000,00000000,00000000,3C775574,4783B0FB,4781B970,470C0CCC,47073531,0
9,27000.0,28,438FF3E9,3C28C8E4,3C7C0B47,438FF3E9,3C28C8E4,00000000,00000000,00000000,3C850DD5,4787981E,4785A886,47025D96,46FB6B35,0
9,27000.0,29,4390BA2C,3C35332C,3C875AA8,4390BA2C,3C35332C,00000000,00000000,00000000,3C8E9D58,478B6F1C,478987B5,46F21B3E,46E9262A,0
9,27000.0,30,4391790E,3C41DC02,3C90DBBA,4391790E,3C41DC02,00000000,00000000,00000000,3C9852CF,478F3572,478D5682,46E03116,46D7931B,0
9,27000.0,31,439230D6,3C4EBB19,3C9A826F,439230D6,3C4EBB19,00000000,00000000,00000000,3CA227EE,4792EA95,47911463,46CEF520,46C6AADB,0
9,27000.0,32,4392E1C6,3C5BC850,3CA44892,4392E1C6,3C5BC850,00000000,00000000,00000000,3CAC15FD,47968DEA,4794C0C7,46BE6096,46B6671D,0
9,27000.0,33,43938C14,3C68FADB,3CAE276C,43938C14,3C68FADB,00000000,00000000,00000000,3CB61624,479A1ECA,47985B0D,46AE6DA3,46A6C270,0
9,27000.0,34,43942FEF,3C76499B,3CB81821,43942FEF,3C76499B,00000000,00000000,00000000,3CC0211B,479D9C7B,479BE286,469F173E,4697B833,0
9,27000.0,35,4394CD80,3C81D587,3CC21381,4394CD80,3C81D587,00000000,00000000,00000000,3CCA2F62,47A10632,479F5670,46905928,46894487,0
9,27000.0,36,439564E5,3C888A76,3CCC11F1,439564E5,3C888A76,00000000,00000000,00000000,3CD43936,47A45B0A,47A2B5F3,46822FE7,4676C89B,0
9,27000.0,37,4395F638,3C8F3E70,3CD60BBB,4395F638,3C8F3E70,00000000,00000000,00000000,3CDE3604,47A79A06,47A60021,46693169,465C2A5C,0
9,27000.0,38,43968188,3C95EB85,3CDFF82B,43968188,3C95EB85,00000000,00000000,00000000,3C8EB55A,47AAC205,47A933EB,464F234E,464305F7,0
9,27000.0,39,43930795,3C83F582,3C9035D5,43930795,3C83F582,00000000,00000000,00000000,3C94F87E,47ADD1BE,47AC501F,4636E8A2,462B55DD,0
9,27000.0,40,439382F0,3C8BA465,3C966AE9,439382F0,3C8BA465,00000000,00000000,00000000,3C9B22D0,47B0C7B3,47AF535C,461FC317,4614BBFC,0
9,27000.0,41,4393F870,3C91E7A0,3C9C8691,4393F870,3C91E7A0,00000000,00000000,00000000,3CA12C7D,47B3A227,47B23C0A,4609B4E1,45FE772C,0
9,27000.0,42,439467F8,3C977D49,3CA280C9,439467F8,3C977D49,00000000,00000000,00000000,3CA70C84,47B65F04,47B50844,45E98497,45D5B4B1,0
9,27000.0,43,4394D15B,3C9CEBA9,3CA8506F,4394D15B,3C9CEBA9,00000000,00000000,00000000,3CACB8C2,47B8FBC1,47B7B5C4,45C1E4CB,45AF427D,0
9,27000.0,44,43953459,3CA2291B,3CADEB3A,43953459,3CA2291B,00000000,00000000,00000000,3CB224D5,47BB7530,47BA41BE,459CA02E,458B3BE2,0
9,27000.0,45,4395908F,3CA72989,3CB3446B,4395908F,3CA72989,00000000,00000000,00000000,3CB74134,47BDC730,47BCA8A3,4573AF2C,45539398,0
9,27000.0,46,4395E569,3CABDDD9,3CB84BEC,4395E569,3CABDDD9,00000000,00000000,00000000,3CBBF91E,47BFEC14,47BEE5BD,45337804,45165521,0
9,27000.0,47,43963206,3CB031B6,3CBCEC2C,43963206,3CB031B6,00000000,00000000,00000000,3CC02E29,47C1DB71,47C0F26C,44F2647A,44BF0A94,0
9,27000.0,48,43969592,3CB32FE1,3CC02E29,43969592,3CB32FE1,00000000,00000000,00000000,3CC3AA28,47C386CA,47C2C476,448BB0AF,44425071,0
9,27000.0,49,4396A428,3CB8697E,3CC3AA28,4396CE01,3CBDCAE5,00000000,00000000,00000000,3CC5C0E4,47C4C68E,47C4491D,43DA7F09,435A7F09,1
10,27000.0,1,434E0000,37B52427,00000000,434E0000,37B52427,00000000,00000000,00000000,381904FB,45C56DA0,459C4000,484BD602,483F9D3D,0
10,27000.0,2,435A19E4,391AE34B,392A8005,435A19E4,391AE34B,00000000,00000000,00000000,37D82F1E,460BBE28,45EE9B40,4833647A,482AE2F6,0
10,27000.0,3,435687E1,3887AB9C,389DBA4F,435687E1,3887AB9C,00000000,00000000,00000000,37FB5056,46347860,46202EB0,48226171,481BC631,0
10,27000.0,4,43576B31,38669395,388DE44B,43576B31,38669395,00000000,00000000,00000000,38915473,465CE468,4648C210,48152AF1,480FA04F,0
10,27000.0,5,435DCA06,38CC0F86,3907BFDF,435DCA06,38CC0F86,00000000,00000000,00000000,390E93CD,46828094,467106C0,480A15AD,48054B8F,0
10,27000.0,6,436371F3,39230D28,396A0884,436371F3,39230D28,00000000,00000000,00000000,397963B9,469666B6,468C7DC8,48008170,47F88EA7,0
10,27000.0,7,436885A2,397136B2,39BA3DE3,436885A2,397136B2,00000000,00000000,00000000,39C878F7,46AA2402,46A04FA4,47F01A6E,47E886B3,0
10,27000.0,8,436D205A,39A82ED0,3A0B4B54,436D205A,39A82ED0,00000000,00000000,00000000,3A171E89,46BDB7DA,46B3F860,47E0F2F8,47DA13C1,0
10,27000.0,9,43715728,39DFFDA5,3A466748,43715728,39DFFDA5,00000000,00000000,00000000,3A589F9C,46D1219A,46C77754,47D3348A,47CCEA09,0
10,27000.0,10,43753A77,3A0FDBA4,3A87DA4A,43753A77,3A0FDBA4,00000000,00000000,00000000,3A95179C,46E46098,46DACBE0,47C69F87,47C0D1EF,0
10,27000.0,11,4378D71D,3A38D670,3AB42D60,4378D71D,3A38D670,00000000,00000000,00000000,3AC6857E,46F7741C,46EDF550,47BB0458,47B5A15B,0
10,27000.0,12,437C35EB,3A724D17,3AE90156,437C35EB,3A724D17,00000000,00000000,00000000,3B012A63,47052DB5,47007974,47B03E5F,47AB379C,0
10,27000.0,13,437F5E5C,3A9BACB3,3B14202A,437F5E5C,3A9BACB3,00000000,00000000,00000000,3B24FF19,470E8AE0,4709E1F6,47A630D9,47A17ACA,0
10,27000.0,14,43812D7B,3AC39A94,3B3950DB,43812D7B,3AC39A94,00000000,00000000,00000000,3B4EA648,4717D12A,471333CA,479CC4BC,47985600,0
10,27000.0,15,43829877,3AF13E29,3B63F8A3,43829877,3AF13E29,00000000,00000000,00000000,3B7DB576,47210026,471C6E89,4793E745,478FB822,0
10,27000.0,16,4383F216,3B127036,3B89D9AF,4383F216,3B127036,00000000,00000000,00000000,3B98BA90,472A1768,472591C4,478B88FF,478792FB,0
10,27000.0,17,43853BEB,3B2F6040,3BA3E942,43853BEB,3B2F6040,00000000,00000000,00000000,3BB472A7,47331678,472E9D0C,47839CF7,477FB546,0
10,27000.0,18,43867744,3B4F868F,3BBFAF1A,43867744,3B4F868F,00000000,00000000,00000000,3BD1622F,473BFCDA,47378FE4,4778309E,47710A0B,0
10,27000.0,19,4387A543,3B72F0E8,3BDC8CFE,4387A543,3B72F0E8,00000000,00000000,00000000,3BEECBC1,4744CA0D,474069D0,4769E376,47631302,0
10,27000.0,20,4388C621,3B8CBC95,3BF9B13C,4388C621,3B8CBC95,00000000,00000000,00000000,3C064297,474D7D88,47492A4A,475C428E,4755C15A,0
10,27000.0,21,4389D7A1,3BA1E90F,3C0BA653,4389D7A1,3BA1E90F,00000000,00000000,00000000,3C15D0BC,475616BC,4751D0C6,474F4024,47490836,0
10,27000.0,22,438ADD8A,3BB8D02B,3C1B246E,438ADD8A,3BB8D02B,00000000,00000000,00000000,3C260CA9,475E9510,475A5CB1,4742D046,473CDC66,0
10,27000.0,23,438BD8D1,3BD166B8,3C2B4D13,438BD8D1,3BD166B8,00000000,00000000,00000000,3C36EB6D,4766F7E1,4762CD6E,4736E887,47313424,0
10,27000.0,24,438CCA1A,3BEBA4C7,3C3C15F5,438CCA1A,3BEBA4C7,00000000,00000000,00000000,3C4861E3,476F3E84,476B2254,472B7FC0,472606D3,0
10,27000.0,25,438DB1FA,3C03BFFF,3C4D7471,438DB1FA,3C03BFFF,00000000,00000000,00000000,3C5A6460,47776842,47735AB4,47208DE4,471B4CEB,0
10,27000.0,26,438E90ED,3C116B5A,3C5F5D5E,438E90ED,3C116B5A,00000000,00000000,00000000,3C6CE6A2,477F7458,477B75D0,47160BF3,4710FFEA,0
10,27000.0,27,438F6766,3C1D4560,3C71C481,438F6766,3C1D4560,00000000,00000000,00000000,3C7FDC7F,4783B0FB,4781B970,470BF3E1,47071A01,0
10,27000.0,28,439035CC,3C296D01,3C824F1F,439035CC,3C296D01,00000000,00000000,00000000,3C899CB2,4787981E,4785A886,47024021,46FB2BEE,0
10,27000.0,29,4390FC79,3C35DA8E,3C8BEF18,4390FC79,3C35DA8E,00000000,00000000,00000000,3C937881,478B6F1C,478987B5,46F1D79A,46E8DE54,0
10,27000.0,30,4391BBC1,3C428677,3C95BC14,4391BBC1,3C428677,00000000,00000000,00000000,3C9D7B1D,478F3572,478D5682,46DFE50D,46D74307,0
10,27000.0,31,439273EC,3C4F68AB,3C9FAF9D,439273EC,3C4F68AB,00000000,00000000,00000000,3C73B479,4792EA95,47911463,46CEA101,46C679DA,0
10,27000.0,32,4390A67E,3C3A7447,3C77A1F4,4390A67E,3C3A7447,00000000,00000000,00000000,3C817EAB,47968DEA,4794C0C7,46BE52B5,46B67AE5,0
10,27000.0,33,43914DA4,3C498908,3C8368BB,43914DA4,3C498908,00000000,00000000,00000000,3C8933A7,479A1ECA,47985B0D,46AEA314,46A7181B,0
10,27000.0,34,4391EE7F,3C590141,3C8B10B9,4391EE7F,3C590141,00000000,00000000,00000000,3C90F38F,479D9C7B,479BE286,469F8D22,46984CE8,0
10,27000.0,35,43928931,3C68CFC5,3C92C341,43928931,3C68CFC5,00000000,00000000,00000000,3C98B877,47A10632,479F5670,46910CAE,468A157B,0
10,27000.0,36,43931DDB,3C78E6A0,3C9A7A7C,43931DDB,3C78E6A0,00000000,00000000,00000000,3CA07C55,47A45B0A,47A2B5F3,46831E48,4678DD7E,0
10,27000.0,37,4393AC95,3C849B47,3CA23045,4393AC95,3C849B47,00000000,00000000,00000000,3CA83860,47A79A06,47A60021,466B7E6B,465EACCB,0
10,27000.0,38,4394356D,3C8CD760,3CA9DDE7,4394356D,3C8CD760,00000000,00000000,00000000,3CAFE5CD,47AAC205,47A933EB,4651DB2A,464595E0,0
10,27000.0,39,4394B86C,3C951E9E,3CB17C79,4394B86C,3C951E9E,00000000,00000000,00000000,3CB77CBA,47ADD1BE,47AC501F,46395098,462D9781,0
10,27000.0,40,4395358D,3C9D66C4,3CB9040C,4395358D,3C9D66C4,00000000,00000000,00000000,3CBEF4B4,47B0C7B3,47AF535C,4621DE69,4616B299,0
10,27000.0,41,4395ACC0,3CA4765C,3CC06C0C,4395ACC0,3CA4765C,00000000,00000000,00000000,3CC64422,47B3A227,47B23C0A,460B86C9,4600EA7B,0
10,27000.0,42,43961DE6,3CAAADFF,3CC7AAC7,43961DE6,3CAAADFF,00000000,00000000,00000000,3CCD605B,47B65F04,47B50844,45EC9C5B,45D889F5,0
10,27000.0,43,439688D5,3CB0B9C0,3CCEB574,439688D5,3CB0B9C0,00000000,00000000,00000000,3CD43D07,47B8FBC1,47B7B5C4,45C4778E,45B19674,0
10,27000.0,44,4396ED47,3CB68E92,3CD57F6F,4396ED47,3CB68E92,00000000,00000000,00000000,3CDACB65,47BB7530,47BA41BE,459EB55B,458D163C,0
10,27000.0,45,43974ADC,3CBC1F6F,3CDBF9B2,43974ADC,3CBC1F6F,00000000,00000000,00000000,3CE0F8D8,47BDC730,47BCA8A3,4576EE37,455665A6,0
10,27000.0,46,4397A0FE,3CC15B85,3CE210F7,4397A0FE,3CC15B85,00000000,00000000,00000000,3CE6AC47,47BFEC14,47BEE5BD,4535DD15,451856F9,0
10,27000.0,47,4397EEC8,3CC62C4B,3CE7AB5E,4397EEC8,3CC62C4B,00000000,00000000,00000000,3CEBC10B,47C1DB71,47C0F26C,44F5A1BB,44C19874,0
10,27000.0,48,439854FF,3CC98ED0,3CEBC10B,439854FF,3CC98ED0,00000000,00000000,00000000,3CEFF5D9,47C386CA,47C2C476,448D8F2D,4444EA35,0
10,27000.0,49,439863C9,3CCF5BEC,3CEFF5D9,4398BFA8,3CD3BF1A,00000000,00000000,00000000,3CF27A25,47C4C68E,47C4491D,43DD6C1F,435D6C1F,1
11,27000.0,1,43518000,37919F22,00000000,43518000,37919F22,00000000,00000000,3C0987C2,387E41C3,45C56DA0,459C4000,484E346B,4841C680,0
11,27000.0,2,435D9DD7,395EF9EB,39862B3C,435D9DD7,395EF9EB,00000000,00000000,3C0987C2,38339AD0,460BBE28,45EE9B40,48355896,482CB213,0
11,27000.0,3,435A18B4,38BDBA33,38FDD073,435A18B4,38BDBA33,00000000,00000000,3C0987C2,38328BC9,46347860,46202EB0,48240B90,481D5C41,0
11,27000.0,4,4359EF62,388620BE,38C6446A,4359EF62,388620BE,00000000,00000000,3C0987C2,38CBCFB9,465CE468,4648C210,4816ACF1,4811117E,0
11,27000.0,5,43605CA1,38E01479,393B5326,43605CA1,38E01479,00000000,00000000,3C0987C2,3945D9F0,46828094,467106C0,480B760A,48069D65,0
11,27000.0,6,4366107D,392A0010,399FBE9E,4366107D,392A0010,00000000,00000000,3C0987C2,39AB85F4,469666B6,468C7DC8,4801C4BF,47FAFBA7,0
11,27000.0,7,436B2E9C,396FCD7A,39FBEA42,436B2E9C,396FCD7A,00000000,00000000,3C0987C2,3A08DA3E,46AA2402,46A04FA4,47F26DCE,47EAC322,0
11,27000.0,8,436FD30A,399FF435,3A3AF29B,436FD30A,399FF435,00000000,00000000,3C0987C2,3A4CFDAB,46BDB7DA,46B3F860,47E31876,47DC2479,0
11,27000.0,9,4374136B,39CC6508,3A84460F,4374136B,39CC6508,00000000,00000000,3C0987C2,3A9216EC,46D1219A,46C77754,47D5307C,47CED2FF,0
11,27000.0,10,43780079,39FC9AE8,3AB42AF8,43780079,39FC9AE8,00000000,00000000,3C0987C2,3AC8142E,46E46098,46DACBE0,47C87582,47C29674,0
11,27000.0,11,437BA67A,3A1AFBA8,3AEE0F18,437BA67A,3A1AFBA8,00000000,00000000,3C0987C2,3B05163F,46F7741C,46EDF550,47BCB766,47B74443,0
11,27000.0,12,437F0D00,3A455A5C,3B1A1E24,437F0D00,3A455A5C,00000000,00000000,3C0987C2,3B2D61CC,47052DB5,47007974,47B1D11E,47ACBB59,0
11,27000.0,13,438120F0,3A75F013,3B440399,438120F0,3A75F013,00000000,00000000,3C0987C2,3B5CDE13,470E8AE0,4709E1F6,47A7A594,47A2E186,0
11,27000.0,14,4382A5C0,3A969A66,3B74A64E,4382A5C0,3A969A66,00000000,00000000,3C0987C2,3B898323,4717D12A,471333CA,479E1D78,4799A1A6,0
11,27000.0,15,43841746,3AB5DD79,3B95C598,43841746,3AB5DD79,00000000,00000000,3C0987C2,3BA77399,47210026,471C6E89,479525D4,4790EA6A,0
11,27000.0,16,43857750,3AD90544,3BB3E5FF,43857750,3AD90544,00000000,00000000,3C0987C2,3BC793B8,472A1768,472591C4,478CAF01,4788AD77,0
11,27000.0,17,4386C763,3B002344,3BD40CDE,4386C763,3B002344,00000000,00000000,3C0987C2,3BE9070C,47331678,472E9D0C,4784ABEC,4780DEC0,0
11,27000.0,18,438808CC,3B15E12A,3BF560C1,438808CC,3B15E12A,00000000,00000000,3C0987C2,3C05685F,473BFCDA,47378FE4,477A2328,4772E828,0
11,27000.0,19,438939FB,3B2DA988,3C0B6C15,438939FB,3B2DA988,00000000,00000000,3C0987C2,3C16D6DC,4744CA0D,474069D0,476BAD26,4764C973,0
11,27000.0,20,438A5B59,3B4842C2,3C1CC924,438A5B59,3B4842C2,00000000,00000000,3C0987C2,3C292A35,474D7D88,47492A4A,475DE5BF,47575263,0
11,27000.0,21,438B704B,3B653B04,3C2F06C3,438B704B,3B653B04,00000000,00000000,3C0987C2,3C3C553F,475616BC,4751D0C6,4750BF07,474A75F8,0
11,27000.0,22,438C79A9,3B824844,3C4218C3,438C79A9,3B824844,00000000,00000000,3C0987C2,3C504A8D,475E9510,475A5CB1,47442CE8,473E28DF,0
11,27000.0,23,438D7830,3B931EAD,3C55F27B,438D7830,3B931EAD,00000000,00000000,3C0987C2,3C64FC86,4766F7E1,4762CD6E,473824D7,47326136,0
11,27000.0,24,438E6C87,3BA51BBC,3C6A86D3,438E6C87,3BA51BBC,00000000,00000000,3C0987C2,3C7A5D3F,476F3E84,476B2254,472C9D95,47271646,0
11,27000.0,25,438F5745,3BB83916,3C7FC87E,438F5745,3BB83916,00000000,00000000,3C0987C2,3C882F12,47776842,47735AB4,47218EF9,471C406D,0
11,27000.0,26,439038EC,3BCB512F,3C8AD49C,439038EC,3BCB512F,00000000,00000000,3C0987C2,3C937839,477F7458,477B75D0,4716F1E1,4711D901,0
11,27000.0,27,439111EF,3BDB3964,3C960D33,439111EF,3BDB3964,00000000,00000000,3C0987C2,3C9F02B0,4783B0FB,4781B970,470CC022,4707DA20,0
11,27000.0,28,4391E2B9,3BEB87D4,3CA186D0,4391E2B9,3BEB87D4,00000000,00000000,3C0987C2,3CAAC6C0,4787981E,4785A886,4702F41D,46FC7CF6,0
11,27000.0,29,4392ABA5,3BFC3287,3CAD39D6,4392ABA5,3BFC3287,00000000,00000000,3C0987C2,3CB6BD13,478B6F1C,478987B5,46F311B3,46EA02C1,0
11,27000.0,30,43936D0C,3C0697DB,3CB91EFF,43936D0C,3C0697DB,00000000,00000000,3C0987C2,3CC2DD83,478F3572,478D5682,46E0F3D0,46D83D56,0
11,27000.0,31,43942733,3C0F3A24,3CC52E2A,43942733,3C0F3A24,00000000,00000000,3C0987C2,3CCF205E,4792EA95,47911463,46CF86DA,46C72565,0
11,27000.0,32,4394DA60,3C17FAEB,3CD15FBD,4394DA60,3C17FAEB,00000000,00000000,3C0987C2,3CDB7D46,47968DEA,4794C0C7,46BEC3EE,46B6B484,0
11,27000.0,33,439586C8,3C20D41E,3CDDAB42,439586C8,3C20D41E,00000000,00000000,3C0987C2,3CE7EBE5,479A1ECA,47985B0D,46AEA51A,46A6E52B,0
11,27000.0,34,43962C9F,3C29BFFC,3CEA0879,43962C9F,3C29BFFC,00000000,00000000,3C0987C2,3CF46358,479D9C7B,479BE286,469F253B,4697B299,0
11,27000.0,35,4396CC0F,3C32B823,3CF66E7E,4396CC0F,3C32B823,00000000,00000000,3C0987C2,3D006D4C,47A10632,479F5670,46903FF8,468918DB,0
11,27000.0,36,43976536,3C3BB5BF,3D016A15,43976536,3C3BB5BF,00000000,00000000,3C0987C2,3D06A3F8,47A45B0A,47A2B5F3,4681F1BF,46762977,0
11,27000.0,37,4397F830,3C44B1C6,3D0797EB,4397F830,3C44B1C6,00000000,00000000,3C0987C2,3C88614B,47A79A06,47A60021,46686F70,465BC891,0
11,27000.0,38,43928676,3C6ED058,3C89EF0E,43928676,3C6ED058,00000000,00000000,3C0987C2,3C8EB57F,47AAC205,47A933EB,464F21B2,46430505,0
11,27000.0,39,43930795,3C812607,3C9035DB,43930795,3C812607,00000000,00000000,3C0987C2,3C94F87E,47ADD1BE,47AC501F,4636E858,462B55B8,0
11,27000.0,40,439382F0,3C8B004C,3C966AE5,439382F0,3C8B004C,00000000,00000000,3C0987C2,3C9B22D0,47B0C7B3,47AF535C,461FC317,4614BBFC,0
11,27000.0,41,4393F870,3C91E7A0,3C9C8691,4393F870,3C91E7A0,00000000,00000000,3C0987C2,3CA12C7D,47B3A227,47B23C0A,4609B4E1,45FE772C,0
11,27000.0,42,439467F8,3C977D49,3CA280C9,439467F8,3C977D49,00000000,00000000,3C0987C2,3CA70C84,47B65F04,47B50844,45E98497,45D5B4B1,0
11,27000.0,43,4394D15B,3C9CEBA9,3CA8506F,4394D15B,3C9CEBA9,00000000,00000000,3C0987C2,3CACB8C2,47B8FBC1,47B7B5C4,45C1E4CB,45AF427D,0
11,27000.0,44,43953459,3CA2291B,3CADEB3A,43953459,3CA2291B,00000000,00000000,3C0987C2,3CB224D5,47BB7530,47BA41BE,459CA02E,458B3BE2,0
11,27000.0,45,4395908F,3CA72989,3CB3446B,4395908F,3CA72989,00000000,00000000,3C0987C2,3CB74134,47BDC730,47BCA8A3,4573AF2C,45539398,0
11,27000.0,46,4395E569,3CABDDD9,3CB84BEC,4395B61A,3CB44622,3758C800,00000000,3C0987C2,3CBBF91E,47BFEC14,47BEE5BD,45337804,45165521,2
11,27000.0,47,43963206,3CB031B6,3CBCEC2C,43961CDA,3CB6E18D,322BCC77,00000000,3C0987C2,3CC02E29,47C1DB71,47C0F26C,44F2647A,44BF0A94,2
11,27000.0,48,43969592,3CB32FE1,3CC02E29,43967AD7,3CB9DE12,00000000,00000000,3C0987C2,3CC3AA28,47C386CA,47C2C476,448BB0AF,44425071,1
11,27000.0,49,4396A428,3CB8697E,3CC3AA28,4396DBED,3CBE633B,00000000,00000000,3C0987C2,3CC5C0E4,47C4C68E,47C4491D,43DA7F09,435A7F09,1
12,27000.0,1,434E8000,37C21422,00000000,434E8000,37C21422,00000000,00000000,00000000,3824B64C,45C56DA0,459C4000,484C46A6,48400649,0
12,27000.0,2,435A9B91,392543E0,39362EEF,435A9B91,392543E0,00000000,00000000,00000000,37E8B400,460BBE28,45EE9B40,4833C5ED,482B3F1F,0
12,27000.0,3,43570ACA,389121A2,38A908B2,43570ACA,389121A2,00000000,00000000,00000000,3802D6B4,46347860,46202EB0,4822B851,481C1AC8,0
12,27000.0,4,4357B4A6,386F55F4,38937821,4357B4A6,386F55F4,00000000,00000000,00000000,3897183E,465CE468,4648C210,48157D3F,480FF0B3,0
12,27000.0,5,435E152A,38D36C29,390CE28C,435E152A,38D36C29,00000000,00000000,00000000,39140DAE,46828094,467106C0,480A6427,48059860,0
12,27000.0,6,4363BE80,3928A812,3972973E,4363BE80,3928A812,00000000,00000000,00000000,39815A92,469666B6,468C7DC8,4800CC99,47F9220D,0
12,27000.0,7,4368D36A,397922B6,39C0D929,4368D36A,397922B6,00000000,00000000,00000000,39CFC901,46AA2402,46A04FA4,47F0AAE6,47E9148B,0
12,27000.0,8,436D6F43,39AD7A56,3A101B47,436D6F43,39AD7A56,00000000,00000000,00000000,3A1C8405,46BDB7DA,46B3F860,47E17E2E,47DA9C95,0
12,27000.0,9,4371A725,39E6C631,3A4D1A23,4371A725,39E6C631,00000000,00000000,00000000,3A6036AD,46D1219A,46C77754,47D3BAFC,47CD6E4B,0
12,27000.0,10,43758B8F,3A141112,3A8C59D2,43758B8F,3A141112,00000000,00000000,00000000,3A9A3A48,46E46098,46DACBE0,47C7219A,47C151FA,0
12,27000.0,11,43792956,3A4187B7,3ABA0BC1,43792956,3A4187B7,00000000,00000000,00000000,3ACD4574,46F7741C,46EDF550,47BB825A,47B61D6E,0
12,27000.0,12,437C88EF,3A859EF6,3AF097E3,437C88EF,3A859EF6,00000000,00000000,00000000,3B059B26,47052DB5,47007974,47B0B881,47ABAFDE,0
12,27000.0,13,437FB2CF,3AB3351D,3B18FB1B,437FB2CF,3AB3351D,00000000,00000000,00000000,3B2AA7AD,470E8AE0,4709E1F6,47A6A73A,47A1EF54,0
12,27000.0,14,43815880,3AE98E11,3B3F5FBC,43815880,3AE98E11,00000000,00000000,00000000,3B55A537,4717D12A,471333CA,479D376E,4798C6DD,0
12,27000.0,15,4382C452,3B14A0D4,3B6B5830,4382C452,3B14A0D4,00000000,00000000,00000000,3B830EE2,47210026,471C6E89,4794564D,47902551,0
12,27000.0,16,43841ECE,3B396B7E,3B8E3AC2,43841ECE,3B396B7E,00000000,00000000,00000000,3B9DA5CC,472A1768,472591C4,478BF456,4787FC72,0
12,27000.0,17,43856988,3B63601C,3BA8FDC7,43856988,3B63601C,00000000,00000000,00000000,3BBA0ED2,47331678,472E9D0C,4784048E,4780404E,0
12,27000.0,18,4386A5CA,3B8954B8,3BC570A4,4386A5CA,3B8954B8,00000000,00000000,00000000,3BD79FEA,473BFCDA,47378FE4,4778F81C,4771CD90,0
12,27000.0,19,4387D4BD,3BA3B204,3BE2EBC4,4387D4BD,3BA3B204,00000000,00000000,00000000,3BF590D2,4744CA0D,474069D0,476AA304,4763CE73,0
12,27000.0,20,4388F5FB,3BC0BAF7,3C0049FB,4388F5FB,3BC0BAF7,00000000,00000000,00000000,3C0A06A9,474D7D88,47492A4A,475CF9E1,47567462,0
12,27000.0,21,438A0813,3BE0D286,3C0F7B39,438A0813,3BE0D286,00000000,00000000,00000000,3C1A02A1,475616BC,4751D0C6,474FEEE4,4749B27A,0
12,27000.0,22,438B0ED0,3C01DF70,3C1F669A,438B0ED0,3C01DF70,00000000,00000000,00000000,3C2AB29D,475E9510,475A5CB1,47437611,473D7D82,0
12,27000.0,23,438C0AF2,3C14BC9C,3C3002DA,438C0AF2,3C14BC9C,00000000,00000000,00000000,3C3C0BA5,4766F7E1,4762CD6E,473784F3,4731CBA9,0
12,27000.0,24,438CFD1F,3C28FB1F,3C41459F,438CFD1F,3C28FB1F,00000000,00000000,00000000,3C4E02BB,476F3E84,476B2254,472C125F,4726944E,0
12,27000.0,25,438DE5EA,3C3E937B,3C532479,438DE5EA,3C3E937B,00000000,00000000,00000000,3C608B6F,47776842,47735AB4,4721163E,471BD013,0
12,27000.0,26,438EC5CB,3C51155C,3C65931D,438EC5CB,3C51155C,00000000,00000000,00000000,3C73966A,477F7458,477B75D0,471689E7,47117922,0
12,27000.0,27,438F9D16,3C57426F,3C7881F1,438F9D16,3C57426F,00000000,00000000,00000000,3C838B61,4783B0FB,4781B970,470C685C,47078A3D,0
12,27000.0,28,43906C37,3C5C9067,3C85F28C,43906C37,3C5C9067,00000000,00000000,00000000,3C8D7F93,4787981E,4785A886,4702AC1E,46FBFC70,0
12,27000.0,29,4391338D,3C60F9BC,3C8FD7BB,4391338D,3C60F9BC,00000000,00000000,00000000,3C97A107,478B6F1C,478987B5,46F2A0A3,46E9A0F5,0
