case,dx,k,ptenh,pqenh,puen,pven,pten,pqsen,pgeo,pgeoh,paph,ptu,pqu,plu,puu,pvu,ptd_in,pqd_in,pmfd_in,pmfds_in,pmfdq_in,pdmfdp_in
15,1500.0,46,43965695,3BA1D81E,40AC8641,00000000,43966854,3CC2C905,4514E1C8,4531C769,47BEE5BD,43965695,3BA1D81E,00000000,40B28EA1,00000000,43965695,3BA1D81E,00000000,00000000,00000000,00000000
15,1500.0,47,43967E7C,3BA2C82E,40A736D8,00000000,43968D80,3CC4276A,44BD190E,44EFF84D,47C0F26C,43967E7C,3BA2C82E,00000000,40AC8641,00000000,43967E7C,3BA2C82E,00000000,00000000,00000000,00000000
15,1500.0,48,4396C15C,3BA02579,40A2D1ED,00000000,4396AC43,3CC53BE8,44404201,448A39D0,47C2C476,4396C15C,3BA02579,00000000,40A736D8,00000000,4396C15C,3BA02579,00000000,00000000,00000000,00000000
15,1500.0,49,4396A476,3BA17CD0,40A00000,00000000,4396C000,3CC5C0E4,435820C3,43D820C3,47C4491D,4396A943,00000000,00000000,40A2D1ED,00000000,4396A476,3BA17CD0,00000000,00000000,00000000,00000000
16,1500.0,1,4386C000,3CECED00,423FEEE3,00000000,4386C000,3D3F39FD,485E2B8A,486E72D0,459C4000,4386C000,3CECED00,00000000,423FEEE3,00000000,4386C000,3CECED00,00000000,00000000,00000000,00000000
16,1500.0,2,4388E35C,3D0ABC64,422D1DB0,00000000,4386C000,3D05F70C,48429FEF,484DE441,45EE9B40,4388E35C,3D0ABC64,00000000,423FEEE3,00000000,4388E35C,3D0ABC64,00000000,00000000,00000000,00000000
16,1500.0,3,43884DF6,3CC094BE,421EBCF6,00000000,4386C000,3CCE89AF,482EBFC2,48375B9D,46202EB0,43884DF6,3CC094BE,00000000,422D1DB0,00000000,43884DF6,3CC094BE,00000000,00000000,00000000,00000000
16,1500.0,4,43880A27,3C9331A5,42131B64,00000000,4386DC94,3CAB591E,481F2D13,482623E9,4648C210,43880A27,3C9331A5,00000000,421EBCF6,00000000,43880A27,3C9331A5,00000000,00000000,00000000,00000000
16,1500.0,5,4387FD51,3C719DFC,420941E2,00000000,438817C4,3CAF8FEC,48125079,4818363D,467106C0,4387FD51,3C719DFC,00000000,42131B64,00000000,4387FD51,3C719DFC,00000000,00000000,00000000,00000000
16,1500.0,6,438916EC,3C6F794D,4200B72E,00000000,4389291A,3CB2189B,48074D69,480C6AB5,468C7DC8,438916EC,3C6F794D,00000000,420941E2,00000000,438916EC,3C6F794D,00000000,00000000,00000000,00000000
16,1500.0,7,438A0925,3C6EA64B,41F25A45,00000000,438A1A5C,3CB42CB2,47FB58F9,4802301C,46A04FA4,438A0925,3C6EA64B,00000000,4200B72E,00000000,438A0925,3C6EA64B,00000000,00000000,00000000,00000000
16,1500.0,8,438AE18F,3C6E5D7A,41E4DCD1,00000000,438AF233,3CB5FCBE,47EA3DF5,47F251B9,46B3F860,438AE18F,3C6E5D7A,00000000,41F25A45,00000000,438AE18F,3C6E5D7A,00000000,00000000,00000000,00000000
16,1500.0,9,438BA592,3C6E5A60,41D8A9D1,00000000,438BB563,3CB793FB,47DADC45,47E22A2F,46C77754,438BA592,3C6E5A60,00000000,41E4DCD1,00000000,438BA592,3C6E5A60,00000000,00000000,00000000,00000000
16,1500.0,10,438C588A,3C6E7EDA,41CD88FA,00000000,438C6770,3CB8FB4A,47CCE49A,47D38E5C,46DACBE0,438C588A,3C6E7EDA,00000000,41D8A9D1,00000000,438C588A,3C6E7EDA,00000000,00000000,00000000,00000000
16,1500.0,11,438CFD0E,3C6EB922,41C34EDE,00000000,438D0B12,3CBA3B06,47C01B3D,47C63AD8,46EDF550,438CFD0E,3C6EB922,00000000,41CD88FA,00000000,438CFD0E,3C6EB922,00000000,00000000,00000000,00000000
16,1500.0,12,438D9539,3C755827,41B9D9A5,00000000,438DA266,3CBB59D4,47B451EA,47B9FBA1,47007974,438D9539,3C755827,00000000,41C34EDE,00000000,438D9539,3C755827,00000000,00000000,00000000,00000000
16,1500.0,13,438E22B5,3C814460,41B10F17,00000000,438E2F0F,3CBC5C12,47A964AB,47AEA832,4709E1F6,438E22B5,3C814460,00000000,41B9D9A5,00000000,438E22B5,3C814460,00000000,00000000,00000000,00000000
16,1500.0,14,438EA6CB,3C8777F9,41A8DA04,00000000,438EB260,3CBD4575,479F371B,47A42122,471333CA,438EA6CB,3C8777F9,00000000,41B10F17,00000000,438EA6CB,3C8777F9,00000000,00000000,00000000,00000000
16,1500.0,15,438F2290,3C8D5063,41A1291A,00000000,438F2D6E,3CBE1907,4795B22F,479A4D14,471C6E89,438F2290,3C8D5063,00000000,41A8DA04,00000000,438F2290,3C8D5063,00000000,00000000,00000000,00000000
16,1500.0,16,438F96ED,3C92D5CA,4199EDF6,00000000,438FA121,3CBED98A,478CC2E7,47911749,472591C4,438F96ED,3C92D5CA,00000000,41A1291A,00000000,438F96ED,3C92D5CA,00000000,00000000,00000000,00000000
16,1500.0,17,439004A3,3C980F7C,41931C8E,00000000,43900E37,3CBF88E9,47845974,47886E85,472E9D0C,439004A3,3C980F7C,00000000,4199EDF6,00000000,439004A3,3C980F7C,00000000,00000000,00000000,00000000
16,1500.0,18,43906C54,3C9D0383,418CAAB2,00000000,43907555,3CC02932,4778D10B,47804463,47378FE4,438F7992,3C9D8983,00000000,41931C8E,00000000,43906C54,3C9D0383,00000000,00000000,00000000,00000000
16,1500.0,19,4390CE8D,3CA1B782,41868FAD,00000000,4390D705,3CC0BBE2,4769C996,47711950,474069D0,43917117,3C9D8982,00000000,418CAAB2,00000000,4390CE8D,3CA1B782,00000000,00000000,00000000,00000000
16,1500.0,20,43912BC8,3CA63045,4180C406,00000000,439133C0,3CC14279,475B892B,476279DB,47492A4A,4391C588,3CA23C1B,00000000,41868FAD,00000000,43912BC8,3CA63045,00000000,00000000,00000000,00000000
16,1500.0,21,4391846A,3CAA7215,4176828A,00000000,43918BEC,3CC1BE04,474DFF16,4754987B,4751D0C6,43921626,3CA6B2B7,00000000,4180C406,00000000,4391846A,3CAA7215,00000000,00000000,00000000,00000000
16,1500.0,22,4391D8D2,3CAE80A6,416C0394,00000000,4391DFE3,3CC22F8D,47411CDD,474765B2,475A5CB1,43926333,3CAAF1B2,00000000,4176828A,00000000,4391D8D2,3CAE80A6,00000000,00000000,00000000,00000000
16,1500.0,23,4392294C,3CB25F54,41620154,00000000,43922FF5,3CC2981B,4734D5E0,473AD409,4762CD6E,4392ACE6,3CAEFCFB,00000000,416C0394,00000000,4392294C,3CB25F54,00000000,00000000,00000000,00000000
16,1500.0,24,4392761F,3CB61135,41587325,00000000,43927C67,3CC2F876,47291F0D,472ED7B8,476B2254,4392F373,3CB2D82B,00000000,41620154,00000000,4392761F,3CB61135,00000000,00000000,00000000,00000000
16,1500.0,25,4392BF8A,3CB9990E,414F5176,00000000,4392C574,3CC3511F,471DEEB1,47236663,47735AB4,4393370B,3CB68657,00000000,41587325,00000000,4392BF8A,3CB9990E,00000000,00000000,00000000,00000000
16,1500.0,26,439305BF,3CBCBC1E,41469604,00000000,43930B50,3CC3A28E,47133C81,471876FD,477B75D0,439377CF,3CB9CD40,00000000,414F5176,00000000,439305BF,3CBCBC1E,00000000,00000000,00000000,00000000
16,1500.0,27,439348ED,3CBCE9DB,413E3AC8,00000000,43934E2A,3CC3ED3E,47090124,470E0204,4781B970,4393B5DF,3CBA1CAB,00000000,41469604,00000000,439348ED,3CBCE9DB,00000000,00000000,00000000,00000000
16,1500.0,28,43938941,3CBD1342,41363A6F,00000000,43938E2D,3CC431BD,46FE6B9E,47040044,4785A886,4393F163,3CBA65BC,00000000,413E3AC8,00000000,43938941,3CBD1342,00000000,00000000,00000000,00000000
16,1500.0,29,4393C6DE,3CBD3899,412E9036,00000000,4393CB7E,3CC4706A,46EBA8EA,46F4D6B3,478987B5,43942A76,3CBAA8F6,00000000,41363A6F,00000000,4393C6DE,3CBD3899,00000000,00000000,00000000,00000000
16,1500.0,30,439401E8,3CBD5A0E,412737F0,00000000,43940640,3CC4A9D5,46D9AF7D,46E27B22,478D5682,43946135,3CBAE6AD,00000000,412E9036,00000000,439401E8,3CBD5A0E,00000000,00000000,00000000,00000000
16,1500.0,31,43943A7D,3CBD77F9,41202DE2,00000000,43943E91,3CC4DE67,46C875DE,46D0E3D8,47911463,439495B6,3CBB1F6F,00000000,412737F0,00000000,43943A7D,3CBD77F9,00000000,00000000,00000000,00000000
16,1500.0,32,439470B8,3CBD9286,41196EC7,00000000,4394748A,3CC50E51,46B7F3A9,46C007E3,4794C0C7,4394C80F,3CBB5391,00000000,41202DE2,00000000,439470B8,3CBD9286,00000000,00000000,00000000,00000000
16,1500.0,33,4394A4B1,3CBDA9C3,4112F7C4,00000000,4394A842,3CC539E4,46A8218D,46AFDF70,47985B0D,4394F850,3CBB8349,00000000,41196EC7,00000000,4394A4B1,3CBDA9C3,00000000,00000000,00000000,00000000
16,1500.0,34,4394D67A,3CBDBDDB,410CC661,00000000,4394D9CD,3CC56168,4698F923,46A063A8,479BE286,43952688,3CBBAEDC,00000000,4112F7C4,00000000,4394D67A,3CBDBDDB,00000000,00000000,00000000,00000000
16,1500.0,35,43950626,3CBDCEE2,4106D882,00000000,4395093C,3CC58511,468A74F5,46918E9E,479F5670,439552C2,3CBBD68F,00000000,410CC661,00000000,43950626,3CBDCEE2,00000000,00000000,00000000,00000000
16,1500.0,36,439533C2,3CBDDD04,41012C68,00000000,4395369D,3CC5A520,467920C7,46835B4B,47A2B5F3,43957D0B,3CBBFA96,00000000,4106D882,00000000,439533C2,3CBDDD04,00000000,00000000,00000000,00000000
16,1500.0,37,43955F5C,3CBDE837,40F7816A,00000000,439561FA,3CC5C192,465E8F64,466B8AF7,47A60021,4395A567,3CBC1B1D,00000000,41012C68,00000000,43955F5C,3CBDE837,00000000,00000000,00000000,00000000
16,1500.0,38,439588F9,3CBDF07F,40ED28CD,00000000,43958B5D,3CC5DAC2,46453015,465193D2,47A933EB,4395CBDA,3CBC3835,00000000,40F7816A,00000000,439588F9,3CBDF07F,00000000,00000000,00000000,00000000
16,1500.0,39,4395B0A1,3CBDF5F8,40E34DD2,00000000,4395B2C9,3CC5F091,462CFF0E,4638CC58,47AC501F,4395F068,3CBC5222,00000000,40ED28CD,00000000,4395B0A1,3CBDF5F8,00000000,00000000,00000000,00000000
16,1500.0,40,4395D655,3CBDF865,40D9F02E,00000000,4395D83F,3CC6030D,4615FA90,462131C3,47AF535C,43961308,3CBC68D1,00000000,40E34DD2,00000000,4395D655,3CBDF865,00000000,00000000,00000000,00000000
16,1500.0,41,4395FA13,3CBDF7BB,40D110AA,00000000,4395FBBD,3CC61248,46002333,460AC35D,47B23C0A,439633B7,3CBC7C44,00000000,40D9F02E,00000000,4395FA13,3CBDF7BB,00000000,00000000,00000000,00000000
16,1500.0,42,43961BD4,3CBDF3CD,40C8B15E,00000000,43961D3B,3CC61E35,45D6F8D4,45EB0612,47B50844,43965266,3CBC8C8F,00000000,40D110AA,00000000,43961BD4,3CBDF3CD,00000000,00000000,00000000,00000000
16,1500.0,43,43963B8B,3CBDEC55,40C0D606,00000000,43963CA8,3CC62670,45B01A65,45C2EB98,47B7B5C4,43966EFF,3CBC99A0,00000000,40C8B15E,00000000,43963B8B,3CBDEC55,00000000,00000000,00000000,00000000
16,1500.0,44,43965922,3CBDE0BD,40B984B2,00000000,439659ED,3CC62AC9,458BC288,459D4931,47BA41BE,43968963,3CBCA31E,00000000,40C0D606,00000000,43965922,3CBDE0BD,00000000,00000000,00000000,00000000
16,1500.0,45,4396747C,3CBDD06C,40B2C6D5,00000000,439674E5,3CC62AAE,45542CCA,457477C0,47BCA8A3,4396747C,3CBDD06C,00000000,40B984B2,00000000,4396747C,3CBDD06C,00000000,00000000,00000000,00000000
16,1500.0,46,43968D63,3CBDBA51,40ACAB74,00000000,43968D52,3CC624F2,4516A12D,4533E1D4,47BEE5BD,43968D63,3CBDBA51,00000000,40B2C6D5,00000000,43968D63,3CBDBA51,00000000,00000000,00000000,00000000
16,1500.0,47,4396A388,3CBD9C66,40A74BE9,00000000,4396A2D0,3CC617AE,44BF4740,44F2C10A,47C0F26C,4396A388,3CBD9C66,00000000,40ACAB74,00000000,4396A388,3CBD9C66,00000000,00000000,00000000,00000000
16,1500.0,48,4396D748,3CBC9A8A,40A2DA0D,00000000,4396B498,3CC5FE1C,4442715F,448BCD74,47C2C476,4396D748,3CBC9A8A,00000000,40A74BE9,00000000,4396D748,3CBC9A8A,00000000,00000000,00000000,00000000
16,1500.0,49,4396A426,3CBC496A,40A00000,00000000,4396C000,3CC5C0E4,435A8FA9,43DA8FA9,47C4491D,4396A426,00000000,00000000,40A2DA0D,00000000,4396A426,3CBC496A,00000000,00000000,00000000,00000000
17,1500.0,1,43508000,37A9D921,4219AA76,00000000,43508000,385C514D,482C6FAC,4838CE67,459C4000,43508000,37A9D921,00000000,4219AA76,00000000,43508000,37A9D921,00000000,00000000,00000000,00000000
17,1500.0,2,435C9EAA,394A77FD,420B4996,00000000,43508000,381BA16E,481774FF,482010F1,45EE9B40,435C9EAA,394A77FD,00000000,4219AA76,00000000,435C9EAA,394A77FD,00000000,00000000,00000000,00000000
17,1500.0,3,435914C9,38AE3434,420044EB,00000000,43508000,37F10433,4808402A,480ED90E,46202EB0,435914C9,38AE3434,00000000,420B4996,00000000,435914C9,38AE3434,00000000,00000000,00000000,00000000
17,1500.0,4,43571F52,38469D51,41EEB269,00000000,43508000,37C4E942,47F89FCA,4801A747,4648C210,43571F52,38469D51,00000000,420044EB,00000000,43571F52,38469D51,00000000,00000000,00000000,00000000
17,1500.0,5,4355E1BD,38036876,41DFBA08,00000000,43508000,37A6A60E,47E4FA5D,47EDF106,467106C0,4355E1BD,38036876,00000000,41EEB269,00000000,4355E1BD,38036876,00000000,00000000,00000000,00000000
17,1500.0,6,435506AD,37BE5FE0,41D2D8BD,00000000,43508000,3790998D,47D44D71,47DC03B6,468C7DC8,435506AD,37BE5FE0,00000000,41DFBA08,00000000,435506AD,37BE5FE0,00000000,00000000,00000000,00000000
17,1500.0,7,43546671,37927914,41C78E97,00000000,43508000,377FA599,47C5D4AF,47CC972C,46A04FA4,43546671,37927914,00000000,41D2D8BD,00000000,43546671,37927914,00000000,00000000,00000000,00000000
17,1500.0,8,4353EC21,376C24BE,41BD84CC,00000000,43508000,37654409,47B90F84,47BF1231,46B3F860,4353EC21,376C24BE,00000000,41C78E97,00000000,4353EC21,376C24BE,00000000,00000000,00000000,00000000
17,1500.0,9,43538BA7,375644F1,41B4702D,00000000,4351B970,3777D086,47AD9CF7,47B30CD7,46C77754,43538BA7,375644F1,00000000,41BD84CC,00000000,43538BA7,375644F1,00000000,00000000,00000000,00000000
17,1500.0,10,43547A89,3769B354,41AC155F,00000000,435498A8,37A9BE75,47A32C76,47A82D15,46DACBE0,43547A89,3769B354,00000000,41B4702D,00000000,43547A89,3769B354,00000000,00000000,00000000,00000000
17,1500.0,11,4357202B,379FE214,41A458CC,00000000,4357417A,37E13AE7,479989F7,479E2BD7,46EDF550,4357202B,379FE214,00000000,41AC155F,00000000,4357202B,379FE214,00000000,00000000,00000000,00000000
17,1500.0,12,435997C8,37D4A6E2,419D24D3,00000000,4359BB58,38117DBB,47909800,4794E817,47007974,435997C8,37D4A6E2,00000000,41A458CC,00000000,435997C8,37D4A6E2,00000000,00000000,00000000,00000000
17,1500.0,13,435BE706,3809F824,41966826,00000000,435C0C33,3837C26E,47883F40,478C47E9,4709E1F6,435BE706,3809F824,00000000,419D24D3,00000000,435BE706,3809F824,00000000,00000000,00000000,00000000
17,1500.0,14,435E127A,382F340E,419014B8,00000000,435E38E1,3863A21C,47806CF4,47843698,471333CA,435E127A,382F340E,00000000,41966826,00000000,435E127A,382F340E,00000000,00000000,00000000,00000000
17,1500.0,15,43601E0C,385A4FD3,418A1EFA,00000000,4360455A,388AA3B1,47722389,477946A1,471C6E89,43601E0C,385A4FD3,00000000,419014B8,00000000,43601E0C,385A4FD3,00000000,00000000,00000000,00000000
17,1500.0,16,43620CEB,3885C244,41847D44,00000000,436234F1,38A6692F,476441FA,476B0072,472591C4,43620CEB,3885C244,00000000,418A1EFA,00000000,43620CEB,3885C244,00000000,00000000,00000000,00000000
17,1500.0,17,4363E1DA,38A17FC9,417E4EF2,00000000,43640A6E,38C52BF4,47571FF6,475D8383,472E9D0C,4363E1DA,38A17FC9,00000000,41847D44,00000000,4363E1DA,38A17FC9,00000000,00000000,00000000,00000000
17,1500.0,18,43659F2A,38C06FEE,41742D5F,00000000,4365C834,38E6F1F3,474AAB7F,4750BC6A,47378FE4,43659F2A,38C06FEE,00000000,417E4EF2,00000000,43659F2A,38C06FEE,00000000,00000000,00000000,00000000
17,1500.0,19,436746E2,38E29D31,416A89FC,00000000,43677049,3905DDE9,473ED539,47449A95,474069D0,436746E2,38E29D31,00000000,41742D5F,00000000,436746E2,38E29D31,00000000,00000000,00000000,00000000
17,1500.0,20,4368DABD,3904059E,41615A92,00000000,4369046F,3919C2FE,47338FF1,47390FDD,47492A4A,4368DABD,3904059E,00000000,416A89FC,00000000,4368DABD,3904059E,00000000,00000000,00000000,00000000
17,1500.0,21,436A5C3D,39185C55,41589642,00000000,436A862D,392F244F,4728D03A,472E1005,4751D0C6,436A5C3D,39185C55,00000000,41615A92,00000000,436A5C3D,39185C55,00000000,00000000,00000000,00000000
17,1500.0,22,436BCCB6,392E4F5B,41503550,00000000,436BF6D6,3945FBC7,471E8C24,4723906F,475A5CB1,436BCCB6,392E4F5B,00000000,41589642,00000000,436BCCB6,392E4F5B,00000000,00000000,00000000,00000000
17,1500.0,23,436D2D53,3945D8EB,414830F6,00000000,436D5796,395E4184,4714BAFD,471987D8,4762CD6E,436D2D53,3945D8EB,00000000,41503550,00000000,436D2D53,3945D8EB,00000000,00000000,00000000,00000000
17,1500.0,24,436E7F1C,395EF0DB,41408338,00000000,436EA972,3977EB85,470B5522,470FEE21,476B2254,436E7F1C,395EF0DB,00000000,414830F6,00000000,436E7F1C,395EF0DB,00000000,00000000,00000000,00000000
17,1500.0,25,436FC2F1,39798C7C,413926D4,00000000,436FED54,39897724,470253D8,4706BC23,47735AB4,436FC2F1,39798C7C,00000000,41408338,00000000,436FC2F1,39798C7C,00000000,00000000,00000000,00000000
17,1500.0,26,4370F9A9,398ACFC0,4132171A,00000000,43712408,39979E16,46F36258,46FBD71D,477B75D0,4370F9A9,398ACFC0,00000000,413926D4,00000000,4370F9A9,398ACFC0,00000000,00000000,00000000,00000000
17,1500.0,27,437223F9,39998DAA,412B4FEA,00000000,43724E44,39A662FD,46E2CFAD,46EAED94,4781B970,437223F9,39998DAA,00000000,4132171A,00000000,437223F9,39998DAA,00000000,00000000,00000000,00000000
17,1500.0,28,4373427D,39A8F720,4124CD9C,00000000,43736CA9,39B5BD51,46D2E65A,46DAB1C6,4785A886,4373427D,39A8F720,00000000,412B4FEA,00000000,4373427D,39A8F720,00000000,00000000,00000000,00000000
17,1500.0,29,437455C8,39B90305,411E8CE9,00000000,43747FC8,39C5A3E2,46C39E15,46CB1AEF,478987B5,437455C8,39B90305,00000000,4124CD9C,00000000,437455C8,39B90305,00000000,00000000,00000000,00000000
17,1500.0,30,43755E60,39C9A730,41188AFA,00000000,4375881D,39D60C4B,46B4EF8A,46BC213C,478D5682,43755E60,39C9A730,00000000,411E8CE9,00000000,43755E60,39C9A730,00000000,00000000,00000000,00000000
17,1500.0,31,43765CAB,39DAD78D,4112C53F,00000000,43768619,39E6EB89,46A6D441,46ADBDD9,47911463,43765CAB,39DAD78D,00000000,41188AFA,00000000,43765CAB,39DAD78D,00000000,00000000,00000000,00000000
17,1500.0,32,43775112,39EC8830,410D3984,00000000,43777A1D,39F83584,46994685,469FEAA9,4794C0C7,43775112,39EC8830,00000000,4112C53F,00000000,43775112,39EC8830,00000000,00000000,00000000,00000000
17,1500.0,33,43783BE8,39FEAB10,4107E5DC,00000000,4378647E,3A04EEA4,468C4163,4692A261,47985B0D,43783BE8,39FEAB10,00000000,410D3984,00000000,43783BE8,39FEAB10,00000000,00000000,00000000,00000000
17,1500.0,34,43791D79,3A0898E8,4102C8A3,00000000,43794584,3A0DEA61,467F812D,4685E065,479BE286,43791D79,3A0898E8,00000000,4107E5DC,00000000,43791D79,3A0898E8,00000000,00000000,00000000,00000000
17,1500.0,35,4379F604,3A120656,40FBC0F8,00000000,437A1D6B,3A17065E,4667810C,46734190,479F5670,4379F604,3A120656,00000000,4102C8A3,00000000,4379F604,3A120656,00000000,00000000,00000000,00000000
17,1500.0,36,437AC5A6,3A1B9AF8,40F25894,00000000,437AEC63,3A20452E,46507C77,465BC089,47A2B5F3,437AC5A6,3A1B9AF8,00000000,40FBC0F8,00000000,437AC5A6,3A1B9AF8,00000000,00000000,00000000,00000000
17,1500.0,37,437B8C83,3A2551B6,40E9567C,00000000,437BB291,3A29AA20,463A6ED2,46453865,47A60021,437B8C83,3A2551B6,00000000,40F25894,00000000,437B8C83,3A2551B6,00000000,00000000,00000000,00000000
17,1500.0,38,437C4AD1,3A2F14BF,40E0B9A0,00000000,437C700C,3A332973,462554E9,462FA541,47A933EB,437C4AD1,3A2F14BF,00000000,40E9567C,00000000,437C4AD1,3A2F14BF,00000000,00000000,00000000,00000000
17,1500.0,39,437D009A,3A38D8CB,40D8819D,00000000,437D24DD,3A3CB621,46112D00,461B0492,47AC501F,437D009A,3A38D8CB,00000000,40E0B9A0,00000000,437D009A,3A38D8CB,00000000,00000000,00000000,00000000
17,1500.0,40,437D7AEC,3A3C1B3A,40D0AEC0,00000000,437DD0FC,3A4641B6,45FBEDF5,4607556D,47AF535C,437CE2CC,3A366300,3888E208,40D8819D,00000000,437DADE1,3A40C591,00000000,00000000,00000000,00000000
17,1500.0,41,437E5292,3A485E31,40C94236,00000000,437E744F,3A4FBC26,45D76939,45E9310F,47B23C0A,437DE6A0,3A4647DA,3699E280,40D0AEC0,00000000,437E5292,3A485E31,00000000,00000000,00000000,00000000
17,1500.0,42,437EEE84,3A4FC1FA,40C23E3E,00000000,437F0EA7,3A5913A3,45B4D403,45C5A164,47B50844,437F0551,3A477B9F,00000000,40C94236,00000000,437EEE84,3A4FC1FA,00000000,00000000,00000000,00000000
17,1500.0,43,437F8173,3A56E4D7,40BBA675,00000000,437F9FB2,3A623368,45943C5D,45A406A3,47B7B5C4,437F97AE,3A4ED09D,00000000,40C23E3E,00000000,437F8173,3A56E4D7,00000000,00000000,00000000,00000000
17,1500.0,44,4380057C,3A5DB804,40B5806A,00000000,4380137B,3A6B034C,456B7073,45847217,47BA41BE,4380057C,3A5DB804,00000000,40BBA675,00000000,4380057C,3A5DB804,00000000,00000000,00000000,00000000
17,1500.0,45,4380453E,3A642977,40AFD483,00000000,438051DE,3A736607,4532D20B,454DFCB7,47BCA8A3,4380453E,3A642977,00000000,40B5806A,00000000,4380453E,3A642977,00000000,00000000,00000000,00000000
17,1500.0,46,43807F8C,3A6A2229,40AAAFD9,00000000,43808A72,3A7B3560,44FE0906,4517A75E,47BEE5BD,43807F8C,3A6A2229,00000000,40AFD483,00000000,43807F8C,3A6A2229,00000000,00000000,00000000,00000000
17,1500.0,47,4380B3B0,3A6F818E,40A62842,00000000,4380BC45,3A811D3D,44A15E55,44CCC34D,47C0F26C,4380B3B0,3A6F818E,00000000,40AAAFD9,00000000,4380B3B0,3A6F818E,00000000,00000000,00000000,00000000
17,1500.0,48,4380E881,3A6E324D,40A26843,00000000,4380E585,3A840C25,4424190B,446BF2B9,47C2C476,4380E881,3A6E324D,00000000,40A62842,00000000,4380E881,3A6E324D,00000000,00000000,00000000,00000000
17,1500.0,49,4380E87E,3A752B0F,40A00000,00000000,43810000,3A85D815,43387EBA,43B87EBA,47C4491D,4380E87E,00000000,00000000,40A26843,00000000,4380E87E,3A752B0F,00000000,00000000,00000000,00000000
18,1500.0,1,43560000,38829306,421F2ADC,00000000,43560000,38EE1DCE,483359DC,48400C36,459C4000,43560000,38829306,00000000,421F2ADC,00000000,43560000,38829306,00000000,00000000,00000000,00000000
18,1500.0,2,436202E3,39CCD708,421068D1,00000000,43560000,38A833A2,481DD164,4826A783,45EE9B40,436202E3,39CCD708,00000000,421F2ADC,00000000,436202E3,39CCD708,00000000,00000000,00000000,00000000
18,1500.0,3,435E9F20,393CE8F0,420519B4,00000000,43560000,38823DD4,480E35CE,4814FB44,46202EB0,435E9F20,393CE8F0,00000000,421068D1,00000000,435E9F20,393CE8F0,00000000,00000000,00000000,00000000
18,1500.0,4,435CB200,38E0C140,41F7E372,00000000,43560000,3854D08F,4801F4DF,48077058,4648C210,435CB200,38E0C140,00000000,420519B4,00000000,435CB200,38E0C140,00000000,00000000,00000000,00000000
18,1500.0,5,435B75CB,38996A3D,41E885EF,00000000,43560000,38341B87,47EFBF99,47F8F2CE,467106C0,435B75CB,38996A3D,00000000,41F7E372,00000000,435B75CB,38996A3D,00000000,00000000,00000000,00000000
18,1500.0,6,435A9A1B,3863CF9A,41DB4DA2,00000000,43560000,381C4719,47DEA206,47E68C63,468C7DC8,435A9A1B,3863CF9A,00000000,41E885EF,00000000,435A9A1B,3863CF9A,00000000,00000000,00000000,00000000
18,1500.0,7,4359F8B8,3832E274,41CFB739,00000000,43560000,380A2572,47CFC780,47D6B7A8,46A04FA4,4359F8B8,3832E274,00000000,41DB4DA2,00000000,4359F8B8,3832E274,00000000,00000000,00000000,00000000
18,1500.0,8,43597D20,38122402,41C55D71,00000000,4356FCF6,380DAD3F,47C2A4C7,47C8D759,46B3F860,43597D20,38122402,00000000,41CFB739,00000000,43597D20,38122402,00000000,00000000,00000000,00000000
18,1500.0,9,435A1AD8,380ECFE4,41BBE71D,00000000,435A8955,384DEBBC,47B6C7D4,47BC7236,46C77754,435A1AD8,380ECFE4,00000000,41C55D71,00000000,435A1AD8,380ECFE4,00000000,00000000,00000000,00000000
18,1500.0,10,435D5F24,385053EE,41B32F9D,00000000,435DCE25,388F8E2E,47ABE553,47B11D73,46DACBE0,435D5F24,385053EE,00000000,41BBE71D,00000000,435D5F24,385053EE,00000000,00000000,00000000,00000000
18,1500.0,11,436066DD,38923E08,41AB1AD5,00000000,4360D5F0,38C16FED,47A1D684,47A6AD35,46EDF550,436066DD,38923E08,00000000,41B32F9D,00000000,436066DD,38923E08,00000000,00000000,00000000,00000000
18,1500.0,12,436339FA,38C6B2BB,41A392B0,00000000,4363A8FE,38FD53DC,47987D56,479CFFD2,47007974,436339FA,38C6B2BB,00000000,41AB1AD5,00000000,436339FA,38C6B2BB,00000000,00000000,00000000,00000000
18,1500.0,13,4365DEF9,39033CC2,419C8586,00000000,43664DEE,3921ED2E,478FC1FF,4793FAD9,4709E1F6,4365DEF9,39033CC2,00000000,41A392B0,00000000,4365DEF9,39033CC2,00000000,00000000,00000000,00000000
18,1500.0,14,43685B30,39293369,4195E4F5,00000000,4368CA24,394AC5F4,47879151,478B8925,471333CA,43685B30,39293369,00000000,419C8586,00000000,43685B30,39293369,00000000,00000000,00000000,00000000
18,1500.0,15,436AB306,3955972A,418FA52A,00000000,436B2210,39796C75,477FB737,4783997E,471C6E89,436AB306,3955972A,00000000,4195E4F5,00000000,436AB306,3955972A,00000000,00000000,00000000,00000000
