case,dx,k,paph,puen,pven,pmfu,pmfd,puu,pud,pvu,pvd,ptenu_in,ptenv_in
18,1500.0,24,476B2254,414733E5,00000000,00000000,00000000,414F4D7D,414F4D7D,00000000,00000000,00000000,00000000
18,1500.0,25,47735AB4,413F6F0E,00000000,00000000,00000000,414733E5,414733E5,00000000,00000000,00000000,00000000
18,1500.0,26,477B75D0,4137FA2A,00000000,00000000,00000000,413F6F0E,413F6F0E,00000000,00000000,00000000,00000000
18,1500.0,27,4781B970,4130D0F8,00000000,00000000,00000000,4137FA2A,4137FA2A,00000000,00000000,00000000,00000000
18,1500.0,28,4785A886,4129EFB6,00000000,00000000,00000000,4130D0F8,4130D0F8,00000000,00000000,00000000,00000000
18,1500.0,29,478987B5,41235306,00000000,00000000,00000000,4129EFB6,4129EFB6,00000000,00000000,00000000,00000000
18,1500.0,30,478D5682,411CF7FD,00000000,00000000,00000000,41235306,41235306,00000000,00000000,00000000,00000000
18,1500.0,31,47911463,4116DBFB,00000000,00000000,00000000,411CF7FD,411CF7FD,00000000,00000000,00000000,00000000
18,1500.0,32,4794C0C7,4110FCBD,00000000,00000000,00000000,4116DBFB,4116DBFB,00000000,00000000,00000000,00000000
18,1500.0,33,47985B0D,410B584B,00000000,00000000,00000000,4110FCBD,4110FCBD,00000000,00000000,00000000,00000000
18,1500.0,34,479BE286,4105ECF8,00000000,00000000,00000000,410B584B,410B584B,00000000,00000000,00000000,00000000
18,1500.0,35,479F5670,4100B964,00000000,3D007A5E,00000000,4105ECF8,4105ECF8,00000000,00000000,00000000,00000000
18,1500.0,36,47A2B5F3,40F778DC,00000000,3CD548B6,00000000,4100B964,4100B964,00000000,00000000,00000000,00000000
18,1500.0,37,47A60021,40EDEA94,00000000,3CAE9B2F,00000000,40F778DC,40F778DC,00000000,00000000,00000000,00000000
18,1500.0,38,47A933EB,40E4C6E8,00000000,3C8CAB90,00000000,40EDEA94,40EDEA94,00000000,00000000,00000000,00000000
18,1500.0,39,47AC501F,40DC0D8B,00000000,3C5E6F52,00000000,40E4C6E8,40E4C6E8,00000000,00000000,00000000,00000000
18,1500.0,40,47AF535C,40D3BEE8,00000000,3C2BF74F,00000000,40DC0D8B,40DC0D8B,00000000,00000000,00000000,00000000
18,1500.0,41,47B23C0A,40CBDC57,00000000,3C016390,00000000,40D3BEE8,40D3BEE8,00000000,00000000,00000000,00000000
18,1500.0,42,47B50844,40C46853,00000000,3BBC48E2,00000000,40CBDC57,40CBDC57,00000000,00000000,00000000,00000000
18,1500.0,43,47B7B5C4,40BD66C9,00000000,3B834AA9,00000000,40C46853,40C46853,00000000,00000000,00000000,00000000
18,1500.0,44,47BA41BE,40B6DDB6,00000000,3B2D2F6E,00000000,40BD66C9,40BD66C9,00000000,00000000,00000000,00000000
18,1500.0,45,47BCA8A3,40B0D61E,00000000,3AD3B70C,00000000,40B6DDB6,40B6DDB6,00000000,00000000,00000000,00000000
18,1500.0,46,47BEE5BD,40AB5E07,00000000,3A67CE42,00000000,40B0D61E,40B0D61E,00000000,00000000,00000000,00000000
18,1500.0,47,47C0F26C,40A68CBE,00000000,39D5371C,00000000,40AB5E07,40AB5E07,00000000,00000000,00000000,00000000
18,1500.0,48,47C2C476,40A28F96,00000000,390EB17C,00000000,40A68CBE,40A68CBE,00000000,00000000,00000000,00000000
18,1500.0,49,47C4491D,40A00000,00000000,37AFAD4C,00000000,40A28F96,40A28F96,00000000,00000000,00000000,00000000
1,4500.0,1,459C4000,4225AFFB,00000000,00000000,00000000,4225AFFB,4225AFFB,00000000,00000000,00000000,00000000
1,4500.0,2,45EE9B40,42181152,00000000,00000000,00000000,4225AFFB,4225AFFB,00000000,00000000,00000000,00000000
1,4500.0,3,46202EB0,420D5852,00000000,3D25A84C,00000000,41E3F73F,42181152,00000000,00000000,00000000,00000000
1,4500.0,4,4648C210,420459D0,00000000,3D5679D8,00000000,41D44F03,420D5852,00000000,00000000,00000000,00000000
1,4500.0,5,467106C0,41F92792,00000000,3D67286E,00000000,41C825E3,420459D0,00000000,00000000,00000000,00000000
1,4500.0,6,468C7DC8,41EB6F06,00000000,3D6B3197,00000000,41BDD201,41F92792,00000000,00000000,00000000,00000000
1,4500.0,7,46A04FA4,41DF22E2,00000000,3D6B3199,00000000,41B4B6C0,41EB6F06,00000000,00000000,00000000,00000000
1,4500.0,8,46B3F860,41D3FBC8,00000000,3D6B319F,00000000,41AC8191,41DF22E2,00000000,00000000,00000000,00000000
1,4500.0,9,46C77754,41C9C61A,00000000,3D6B31B4,00000000,41A5075F,41D3FBC8,00000000,00000000,00000000,00000000
1,4500.0,10,46DACBE0,41C05B35,00000000,3D6B31F1,00000000,419E287E,41C9C61A,00000000,00000000,00000000,00000000
1,4500.0,11,46EDF550,41B79D6A,00000000,3D6B3252,00000000,4197CCE5,41C05B35,00000000,00000000,00000000,00000000
1,4500.0,12,47007974,41AF7563,00000000,3D6B32C5,00000000,4191E1DB,41B79D6A,00000000,00000000,00000000,00000000
1,4500.0,13,4709E1F6,41A7D06E,00000000,3D6B3322,00000000,418C5865,41AF7563,00000000,00000000,00000000,00000000
1,4500.0,14,471333CA,41A09F54,00000000,3D6B3312,00000000,41872447,41A7D06E,00000000,00000000,00000000,00000000
1,4500.0,15,471C6E89,4199D586,00000000,3D6B31F8,00000000,41823B3C,41A09F54,00000000,00000000,00000000,00000000
1,4500.0,16,472591C4,41936888,00000000,3D6B2EE5,00000000,417B28E7,4199D586,00000000,00000000,00000000,00000000
1,4500.0,17,472E9D0C,418D4F84,00000000,3D6B2864,00000000,4172507E,41936888,00000000,00000000,00000000,00000000
1,4500.0,18,47378FE4,418782F1,00000000,3D6B1C43,00000000,4169DFB7,418D4F84,00000000,00000000,00000000,00000000
1,4500.0,19,474069D0,4181FC5A,00000000,3D6B075E,00000000,4161CAA8,418782F1,00000000,00000000,00000000,00000000
1,4500.0,20,47492A4A,41796C52,00000000,3D6AE567,00000000,415A0703,4181FC5A,00000000,00000000,00000000,00000000
1,4500.0,21,4751D0C6,416F570C,00000000,3D6AB0BC,00000000,41528C2F,41796C52,00000000,00000000,00000000,00000000
1,4500.0,22,475A5CB1,4165B068,00000000,3D6A6273,00000000,414B536D,416F570C,00000000,00000000,00000000,00000000
1,4500.0,23,4762CD6E,415C70FB,00000000,3D69F2A0,00000000,41445803,4165B068,00000000,00000000,00000000,00000000
1,4500.0,24,476B2254,4153923A,00000000,3D6957FE,00000000,413D968B,415C70FB,00000000,00000000,00000000,00000000
1,4500.0,25,47735AB4,414B0E74,00000000,3D688808,00000000,41370BC3,4153923A,00000000,00000000,00000000,00000000
1,4500.0,26,477B75D0,4142E09A,00000000,3D677DAE,00000000,4130B283,414B0E74,00000000,00000000,00000000,00000000
1,4500.0,27,4781B970,413B042A,00000000,3D66331D,00000000,412A864A,4142E09A,00000000,00000000,00000000,00000000
1,4500.0,28,4785A886,41337525,00000000,3D649F5E,00000000,4124849F,413B042A,00000000,00000000,00000000,00000000
1,4500.0,29,478987B5,412C3000,00000000,3D62B9A7,00000000,411EAB94,41337525,00000000,00000000,00000000,00000000
1,4500.0,30,478D5682,412531A0,00000000,3D6079AC,00000000,4118F9C1,412C3000,00000000,00000000,00000000,00000000
1,4500.0,31,47911463,411E7743,00000000,3D5DD809,00000000,41136E31,412531A0,00000000,00000000,00000000,00000000
1,4500.0,32,4794C0C7,4117FE88,00000000,3D5ACE99,00000000,410E0851,411E7743,00000000,00000000,00000000,00000000
1,4500.0,33,47985B0D,4111C562,00000000,3D5758E6,00000000,4108C7EF,4117FE88,00000000,00000000,00000000,00000000
1,4500.0,34,479BE286,410BCA14,00000000,3D537487,00000000,4103AD2B,4111C562,00000000,00000000,00000000,00000000
1,4500.0,35,479F5670,41060B31,00000000,3D4F2176,00000000,40FD70DC,410BCA14,00000000,00000000,00000000,00000000
1,4500.0,36,47A2B5F3,41008798,00000000,3D4A6258,00000000,40F3D4CD,41060B31,00000000,00000000,00000000,00000000
1,4500.0,37,47A60021,40F67D01,00000000,3D453CB1,00000000,40EA8819,41008798,00000000,00000000,00000000,00000000
1,4500.0,38,47A933EB,40EC5EE6,00000000,3D3FB901,00000000,40E18D3A,40F67D01,00000000,00000000,00000000,00000000
1,4500.0,39,47AC501F,40E2B4BA,00000000,3D39E2C6,00000000,40D8E744,40EC5EE6,00000000,00000000,00000000,00000000
1,4500.0,40,47AF535C,40D97F3F,00000000,3D33C86D,00000000,40D09A03,40E2B4BA,00000000,00000000,00000000,00000000
1,4500.0,41,47B23C0A,40D0C030,00000000,3D2D7CB8,00000000,40C8A4F9,40D97F3F,00000000,00000000,00000000,00000000
1,4500.0,42,47B50844,40C87A81,00000000,3D271353,00000000,40C10B79,40D0C030,00000000,00000000,00000000,00000000
1,4500.0,43,47B7B5C4,40C0B2BE,00000000,3D20A172,BC2A79E1,40B9D408,40C12744,00000000,00000000,00000000,00000000
1,4500.0,44,47BA41BE,40B96FC3,00000000,3D1A3E86,BC2A79E1,40B306EC,40C1246E,00000000,80000000,00000000,00000000
1,4500.0,45,47BCA8A3,40B2BBCA,00000000,3D140474,BC0547FB,40ACAF02,40C1246D,00000000,80000000,00000000,00000000
1,4500.0,46,47BEE5BD,40ACA69F,00000000,3D0E103A,BBC53A89,40A6DB1E,40C1246C,00000000,80000000,00000000,00000000
1,4500.0,47,47C0F26C,40A74A69,00000000,3D0E103A,BB85C0A7,40A2D9D6,40C1246D,00000000,80000000,00000000,00000000
1,4500.0,48,47C2C476,40A2D9D6,00000000,3CA45B8C,BB1ABE15,40A74A69,40C1246E,00000000,80000000,00000000,00000000
1,4500.0,49,47C4491D,40A00000,00000000,3C00F3E3,BA72D146,40A2D9D6,40C1246E,00000000,80000000,00000000,00000000
2,4500.0,1,459C4000,41CA7C65,00000000,00000000,00000000,41CA7C65,41CA7C65,00000000,00000000,00000000,00000000
2,4500.0,2,45EE9B40,41C502AB,00000000,00000000,00000000,41CA7C65,41CA7C65,00000000,00000000,00000000,00000000
2,4500.0,3,46202EB0,41C0B51F,00000000,3D6B9067,00000000,41B53C81,41C502AB,00000000,00000000,00000000,00000000
2,4500.0,4,4648C210,41BD1924,00000000,3D82EA58,00000000,41B25384,41C0B51F,00000000,00000000,00000000,00000000
2,4500.0,5,467106C0,41B9FA8E,00000000,3D8F79E8,00000000,41AFDDCD,41BD1924,00000000,00000000,00000000,00000000
2,4500.0,6,468C7DC8,41B739C6,00000000,3D9BA3BD,00000000,41ADBAB5,41B9FA8E,00000000,00000000,00000000,00000000
2,4500.0,7,46A04FA4,41B4C21C,00000000,3DA78198,00000000,41ABD618,41B739C6,00000000,00000000,00000000,00000000
2,4500.0,8,46B3F860,41B2853D,00000000,3DB32399,00000000,41AA2293,41B4C21C,00000000,00000000,00000000,00000000
2,4500.0,9,46C77754,41B078CF,00000000,3DBE945C,00000000,41A896C8,41B2853D,00000000,00000000,00000000,00000000
2,4500.0,10,46DACBE0,41AE9510,00000000,3DC9DB09,00000000,41A72BDD,41B078CF,00000000,00000000,00000000,00000000
2,4500.0,11,46EDF550,41ACD40D,00000000,3DD46C46,00000000,41A5DD19,41AE9510,00000000,00000000,00000000,00000000
2,4500.0,12,47007974,41AB3115,00000000,3DDE371C,00000000,41A4A66C,41ACD40D,00000000,00000000,00000000,00000000
2,4500.0,13,4709E1F6,41A9A869,00000000,3DE75488,00000000,41A3847D,41AB3115,00000000,00000000,00000000,00000000
2,4500.0,14,471333CA,41A836FA,00000000,3DEFD7CD,00000000,41A274A1,41A9A869,00000000,00000000,00000000,00000000
2,4500.0,15,471C6E89,41A6DA44,00000000,3DF7D472,00000000,41A174A2,41A836FA,00000000,00000000,00000000,00000000
2,4500.0,16,472591C4,41A5902C,00000000,3DFF5950,00000000,41A082A7,41A6DA44,00000000,00000000,00000000,00000000
2,4500.0,17,472E9D0C,41A456EC,00000000,3E03360D,00000000,419F9D1F,41A5902C,00000000,00000000,00000000,00000000
2,4500.0,18,47378FE4,41A32D01,00000000,3E06855B,00000000,419EC2B0,41A456EC,00000000,00000000,00000000,00000000
2,4500.0,19,474069D0,41A2111F,00000000,3E09967E,00000000,419DF22F,41A32D01,00000000,00000000,00000000,00000000
2,4500.0,20,47492A4A,41A10228,00000000,3E0C6342,00000000,419D2A9F,41A2111F,00000000,00000000,00000000,00000000
2,4500.0,21,4751D0C6,419FFF21,00000000,3E0EE47A,00000000,419C6B2A,41A10228,00000000,00000000,00000000,00000000
2,4500.0,22,475A5CB1,419F0732,00000000,3E11136E,00000000,419BB326,419FFF21,00000000,00000000,00000000,00000000
2,4500.0,23,4762CD6E,419E199C,00000000,3E12EB1B,00000000,419B020E,419F0732,00000000,00000000,00000000,00000000
2,4500.0,24,476B2254,419D35B7,00000000,3E14666B,00000000,419A5771,419E199C,00000000,00000000,00000000,00000000
2,4500.0,25,47735AB4,419C5AF1,00000000,3E158225,00000000,4199B2E4,419D35B7,00000000,00000000,00000000,00000000
2,4500.0,26,477B75D0,419B88C8,00000000,3E163B45,00000000,419913E8,419C5AF1,00000000,00000000,00000000,00000000
2,4500.0,27,4781B970,419ABECA,00000000,3E168AB0,00000000,41987A06,419B88C8,00000000,00000000,00000000,00000000
2,4500.0,28,4785A886,4199FC8F,00000000,3E166921,00000000,4197E4F6,419ABECA,00000000,00000000,00000000,00000000
2,4500.0,29,478987B5,419941BD,00000000,3E15D03E,00000000,4197547C,4199FC8F,00000000,00000000,00000000,00000000
2,4500.0,30,478D5682,41988E03,00000000,3E14BB02,00000000,4196C86A,419941BD,00000000,00000000,00000000,00000000
2,4500.0,31,47911463,4197E11C,00000000,3E132625,00000000,4196409C,41988E03,00000000,00000000,00000000,00000000
2,4500.0,32,4794C0C7,41973ACA,00000000,3E111076,00000000,4195BCF8,4197E11C,00000000,00000000,00000000,00000000
2,4500.0,33,47985B0D,41969AD8,00000000,3E0E7B29,00000000,41953D72,41973ACA,00000000,00000000,00000000,00000000
2,4500.0,34,479BE286,4196011A,00000000,3E0B6A10,00000000,4194C201,41969AD8,00000000,00000000,00000000,00000000
2,4500.0,35,479F5670,41956D6C,00000000,3E07E3B8,00000000,41944AA6,4196011A,00000000,00000000,00000000,00000000
2,4500.0,36,47A2B5F3,4194DFB0,00000000,3E03F169,00000000,4193D76D,41956D6C,00000000,00000000,00000000,00000000
2,4500.0,37,47A60021,419457D2,00000000,3DFF3E0F,00000000,41936864,4194DFB0,00000000,00000000,00000000,00000000
2,4500.0,38,47A933EB,4193D5C7,00000000,3DF5F5BA,00000000,4192FDA5,419457D2,00000000,00000000,00000000,00000000
2,4500.0,39,47AC501F,4193598D,00000000,3DEC2A81,00000000,41929751,4193D5C7,00000000,00000000,00000000,00000000
2,4500.0,40,47AF535C,4192E32E,00000000,3DE2005E,00000000,4192358D,4193598D,00000000,00000000,00000000,00000000
2,4500.0,41,47B23C0A,419272C0,00000000,3DD784B7,00000000,4191D870,4192E32E,00000000,00000000,00000000,00000000
2,4500.0,42,47B50844,41920869,00000000,3DCCD607,00000000,41918026,419272C0,00000000,00000000,00000000,00000000
2,4500.0,43,47B7B5C4,4191A464,00000000,3DC22182,00000000,41912CF9,41920869,00000000,00000000,00000000,00000000
2,4500.0,44,47BA41BE,41914709,00000000,3DB795F6,00000000,4190DF40,4191A464,00000000,00000000,00000000,00000000
2,4500.0,45,47BCA8A3,4190F0DC,00000000,3DAD6395,BC5245F3,4190976A,4190EF3A,00000000,00000000,00000000,00000000
2,4500.0,46,47BEE5BD,4190A2A8,00000000,3DAE47AF,BC5245F3,41905DBD,4190EF3A,00000000,00000000,00000000,00000000
2,4500.0,47,47C0F26C,41905DBD,00000000,3D6C6122,BC5245F3,4190A2A8,4190EF3A,00000000,00000000,00000000,00000000
2,4500.0,48,47C2C476,419024A8,00000000,3D08BCC6,BC5245F3,41905DBD,4190EF3A,00000000,00000000,00000000,00000000
2,4500.0,49,47C4491D,41900000,00000000,3C569084,BC5245F3,419024A8,4190EF3A,00000000,00000000,00000000,00000000
3,4500.0,1,459C4000,42263741,00000000,00000000,00000000,42263741,42263741,00000000,00000000,00000000,00000000
3,4500.0,2,45EE9B40,421886F0,00000000,00000000,00000000,42263741,42263741,00000000,00000000,00000000,00000000
3,4500.0,3,46202EB0,420DC514,00000000,3D6C1EC8,00000000,41E222AA,421886F0,00000000,00000000,00000000,00000000
3,4500.0,4,4648C210,4204BF23,00000000,3D833970,00000000,41D395B5,420DC514,00000000,00000000,00000000,00000000
3,4500.0,5,467106C0,41F9E55F,00000000,3D8FD08D,00000000,41C74926,4204BF23,00000000,00000000,00000000,00000000
3,4500.0,6,468C7DC8,41EC2179,00000000,3D9C01B4,00000000,41BC99B5,41F9E55F,00000000,00000000,00000000,00000000
3,4500.0,7,46A04FA4,41DFCB2A,00000000,3DA7E6B1,00000000,41B322A5,41EC2179,00000000,00000000,00000000,00000000
3,4500.0,8,46B3F860,41D49AD5,00000000,3DB38FB0,00000000,41AAA112,41DFCB2A,00000000,00000000,00000000,00000000
3,4500.0,9,46C77754,41CA5CB1,00000000,3DBF0754,00000000,41A2E61F,41D49AD5,00000000,00000000,00000000,00000000
3,4500.0,10,46DACBE0,41C0E9FA,00000000,3DCA54C8,00000000,419BCF8E,41CA5CB1,00000000,00000000,00000000,00000000
3,4500.0,11,46EDF550,41B824EA,00000000,3DD4E9CF,00000000,419545C7,41C0E9FA,00000000,00000000,00000000,00000000
3,4500.0,12,47007974,41AFF614,00000000,3DDEB504,00000000,418F3470,41B824EA,00000000,00000000,00000000,00000000
3,4500.0,13,4709E1F6,41A84AB7,00000000,3DE7CFEF,00000000,41898ADE,41AFF614,00000000,00000000,00000000,00000000
3,4500.0,14,471333CA,41A1138C,00000000,3DF04E4F,00000000,41843BB0,41A84AB7,00000000,00000000,00000000,00000000
3,4500.0,15,471C6E89,419A43FF,00000000,3DF8441E,00000000,417E77B0,41A1138C,00000000,00000000,00000000,00000000
3,4500.0,16,472591C4,4193D184,00000000,3DFFC0AD,00000000,41750429,419A43FF,00000000,00000000,00000000,00000000
3,4500.0,17,472E9D0C,418DB342,00000000,3E03650A,00000000,416C0D1E,4193D184,00000000,00000000,00000000,00000000
3,4500.0,18,47378FE4,4187E1A5,00000000,3E06AF4F,00000000,41638516,418DB342,00000000,00000000,00000000,00000000
3,4500.0,19,474069D0,41825636,00000000,3E09BB45,00000000,415B607A,4187E1A5,00000000,00000000,00000000,00000000
3,4500.0,20,47492A4A,417A16B0,00000000,3E0C82ED,00000000,41539561,41825636,00000000,00000000,00000000,00000000
3,4500.0,21,4751D0C6,416FF85D,00000000,3E0EFF56,00000000,414C1B7E,417A16B0,00000000,00000000,00000000,00000000
3,4500.0,22,475A5CB1,416648F3,00000000,3E112A08,00000000,4144EC23,416FF85D,00000000,00000000,00000000,00000000
3,4500.0,23,4762CD6E,415D0101,00000000,3E12FE45,00000000,413E0230,416648F3,00000000,00000000,00000000,00000000
3,4500.0,24,476B2254,415419F5,00000000,3E147749,00000000,41375935,415D0101,00000000,00000000,00000000,00000000
3,4500.0,25,47735AB4,414B8E1E,00000000,3E159240,00000000,4130ED22,415419F5,00000000,00000000,00000000,00000000
3,4500.0,26,477B75D0,41435873,00000000,3E164C7D,00000000,412AB8E2,414B8E1E,00000000,00000000,00000000,00000000
3,4500.0,27,4781B970,413B746D,00000000,3E169ED4,00000000,4124B7AF,41435873,00000000,00000000,00000000,00000000
3,4500.0,28,4785A886,4133DE0C,00000000,3E1681CE,00000000,411EE6AA,413B746D,00000000,00000000,00000000,00000000
3,4500.0,29,478987B5,412C91C0,00000000,3E15EECD,00000000,4119437C,4133DE0C,00000000,00000000,00000000,00000000
3,4500.0,30,478D5682,41258C6F,00000000,3E14E07E,00000000,4113CC48,412C91C0,00000000,00000000,00000000,00000000
3,4500.0,31,47911463,411ECB54,00000000,3E13533C,00000000,410E7FA8,41258C6F,00000000,00000000,00000000,00000000
3,4500.0,32,4794C0C7,41184C10,00000000,3E11456C,00000000,41095C9C,411ECB54,00000000,00000000,00000000,00000000
3,4500.0,33,47985B0D,41120C90,00000000,3E0EB7D4,00000000,41046286,41184C10,00000000,00000000,00000000,00000000
3,4500.0,34,479BE286,410C0B1A,00000000,3E0BADD6,00000000,40FF2240,41120C90,00000000,00000000,00000000,00000000
3,4500.0,35,479F5670,41064642,00000000,3E082D96,00000000,40F5D0F5,410C0B1A,00000000,00000000,00000000,00000000
3,4500.0,36,47A2B5F3,4100BCE4,00000000,3E043FFB,00000000,40ECD1E4,41064642,00000000,00000000,00000000,00000000
3,4500.0,37,47A60021,40F6DC71,00000000,3DFFE140,00000000,40E4265D,4100BCE4,00000000,00000000,00000000,00000000
3,4500.0,38,47A933EB,40ECB394,00000000,3DF69B27,00000000,40DBD049,40F6DC71,00000000,00000000,00000000,00000000
3,4500.0,39,47AC501F,40E2FF0C,00000000,3DECCE20,00000000,40D3D224,40ECB394,00000000,00000000,00000000,00000000
3,4500.0,40,47AF535C,40D9BF9C,00000000,3DE29E1F,00000000,40CC2F08,40E2FF0C,00000000,00000000,00000000,00000000
3,4500.0,41,47B23C0A,40D0F702,00000000,3DD81B27,00000000,40C4E8B3,40D9BF9C,00000000,00000000,00000000,00000000
3,4500.0,42,47B50844,40C8A838,00000000,3DCD6502,00000000,40BE02EE,40D0F702,00000000,00000000,00000000,00000000
3,4500.0,43,47B7B5C4,40C0D7D2,00000000,3DC2A903,00000000,40B78360,40C8A838,00000000,00000000,00000000,00000000
3,4500.0,44,47BA41BE,40B98CB7,00000000,3DB8161C,00000000,40B170F0,40C0D7D2,00000000,00000000,00000000,00000000
3,4500.0,45,47BCA8A3,40B2D12F,00000000,3DADDC9C,BC52D8B9,40ABD441,40B2B07C,00000000,00000000,00000000,00000000
3,4500.0,46,47BEE5BD,40ACB51E,00000000,3DAEC156,BC52D8B9,40A752C9,40B2B07D,00000000,00000000,00000000,00000000
3,4500.0,47,47C0F26C,40A752C9,00000000,3D6D0622,BC52D8B9,40ACB51E,40B2B07E,00000000,00000000,00000000,00000000
3,4500.0,48,47C2C476,40A2DD1E,00000000,3D091C39,BC52D8B9,40A752C9,40B2B07E,00000000,00000000,00000000,00000000
3,4500.0,49,47C4491D,40A00000,00000000,3C57264A,BC52D8B9,40A2DD1E,40B2B07E,00000000,00000000,00000000,00000000
4,4500.0,1,459C4000,42266007,00000000,00000000,00000000,42266007,42266007,00000000,00000000,00000000,00000000
4,4500.0,2,45EE9B40,4218AA6A,00000000,00000000,00000000,42266007,42266007,00000000,00000000,00000000,00000000
4,4500.0,3,46202EB0,420DE5E8,00000000,3D7FB515,00000000,41E287A0,4218AA6A,00000000,00000000,00000000,00000000
4,4500.0,4,4648C210,4204DDBE,00000000,3D8E2470,00000000,41D3F6AC,420DE5E8,00000000,00000000,00000000,00000000
