band,i,x_bits,y_bits,x,y
coarse,364,C231451F,1F85BF31,-4.431750107E+01,5.664399064E-20
coarse,365,C2314333,1F85FF83,-4.431562424E+01,5.675039967E-20
coarse,366,C2314148,1F863FD3,-4.431375122E+01,5.685679578E-20
coarse,367,C2313F5C,1F868063,-4.431187439E+01,5.696360548E-20
coarse,368,C2313D71,1F86C0F1,-4.431000137E+01,5.707040225E-20
coarse,369,C2313B85,1F8701BF,-4.430812454E+01,5.717761261E-20
coarse,370,C231399A,1F87428A,-4.430625153E+01,5.728480358E-20
coarse,371,C23137AE,1F878397,-4.430437469E+01,5.739242107E-20
coarse,372,C23135C3,1F87C4A1,-4.430250168E+01,5.750001918E-20
coarse,373,C23133D7,1F8805EC,-4.430062485E+01,5.760803733E-20
coarse,374,C23131EC,1F884735,-4.429875183E+01,5.771604256E-20
coarse,375,C2313000,1F8888BF,-4.429687500E+01,5.782446785E-20
coarse,376,C2312E14,1F88CA68,-4.429499817E+01,5.793309347E-20
coarse,377,C2312C29,1F890C0F,-4.429312515E+01,5.804170616E-20
coarse,378,C2312A3D,1F894DF7,-4.429124832E+01,5.815073890E-20
coarse,379,C2312852,1F898FDD,-4.428937531E+01,5.825975872E-20
coarse,380,C2312666,1F89D205,-4.428749847E+01,5.836920506E-20
coarse,381,C231247B,1F8A142B,-4.428562546E+01,5.847863847E-20
coarse,382,C231228F,1F8A5692,-4.428374863E+01,5.858849193E-20
coarse,383,C23120A4,1F8A98F7,-4.428187561E+01,5.869833247E-20
coarse,384,C2311EB8,1F8ADB9F,-4.427999878E+01,5.880860598E-20
coarse,385,C2311CCD,1F8B1E43,-4.427812576E+01,5.891885365E-20
coarse,386,C2311AE1,1F8B612B,-4.427624893E+01,5.902954075E-20
coarse,387,C23118F6,1F8BA410,-4.427437592E+01,5.914020847E-20
coarse,388,C231170A,1F8BE738,-4.427249908E+01,5.925130917E-20
coarse,389,C231151F,1F8C2A5D,-4.427062607E+01,5.936239048E-20
coarse,390,C2311333,1F8C6DC6,-4.426874924E+01,5.947391123E-20
coarse,391,C2311148,1F8CB12B,-4.426687622E+01,5.958540613E-20
coarse,392,C2310F5C,1F8CF4D5,-4.426499939E+01,5.969734693E-20
coarse,393,C2310D71,1F8D387B,-4.426312637E+01,5.980926188E-20
coarse,394,C2310B85,1F8D7C66,-4.426124954E+01,5.992162273E-20
coarse,395,C231099A,1F8DC04E,-4.425937653E+01,6.003396420E-20
coarse,396,C23107AE,1F8E0479,-4.425749969E+01,6.014673864E-20
coarse,397,C23105C3,1F8E48A2,-4.425562668E+01,6.025950016E-20
coarse,398,C23103D7,1F8E8D10,-4.425374985E+01,6.037270759E-20
coarse,399,C23101EC,1F8ED17A,-4.425187683E+01,6.048588916E-20
coarse,400,C2310000,1F8F1629,-4.425000000E+01,6.059951663E-20
coarse,401,C230FE14,1F8F5AFA,-4.424812317E+01,6.071336383E-20
coarse,402,C230FC29,1F8F9FC7,-4.424625015E+01,6.082718517E-20
coarse,403,C230FA3D,1F8FE4D9,-4.424437332E+01,6.094145242E-20
coarse,404,C230F852,1F9029E9,-4.424250031E+01,6.105570674E-20
coarse,405,C230F666,1F906F3E,-4.424062347E+01,6.117040696E-20
coarse,406,C230F47B,1F90B490,-4.423875046E+01,6.128508780E-20
coarse,407,C230F28F,1F90FA27,-4.423687363E+01,6.140021454E-20
coarse,408,C230F0A4,1F913FBC,-4.423500061E+01,6.151532835E-20
coarse,409,C230EEB8,1F918596,-4.423312378E+01,6.163088807E-20
coarse,410,C230ECCD,1F91CB6E,-4.423125076E+01,6.174643486E-20
coarse,411,C230EAE1,1F92118B,-4.422937393E+01,6.186242756E-20
coarse,412,C230E8F6,1F9257A6,-4.422750092E+01,6.197840733E-20
coarse,413,C230E70A,1F929E07,-4.422562408E+01,6.209483946E-20
coarse,414,C230E51F,1F92E465,-4.422375107E+01,6.221125221E-20
coarse,415,C230E333,1F932B0A,-4.422187424E+01,6.232812378E-20
coarse,416,C230E148,1F9371AB,-4.422000122E+01,6.244496950E-20
coarse,417,C230DF5C,1F93B894,-4.421812439E+01,6.256228052E-20
coarse,418,C230DD71,1F93FF7A,-4.421625137E+01,6.267957214E-20
coarse,419,C230DB85,1F9446A7,-4.421437454E+01,6.279732259E-20
coarse,420,C230D99A,1F948DD1,-4.421250153E+01,6.291505366E-20
coarse,421,C230D7AE,1F94D542,-4.421062469E+01,6.303324355E-20
coarse,422,C230D5C3,1F951CB0,-4.420875168E+01,6.315141406E-20
coarse,423,C230D3D7,1F956466,-4.420687485E+01,6.327004985E-20
coarse,424,C230D1EC,1F95AC19,-4.420500183E+01,6.338866626E-20
coarse,425,C230D000,1F95F414,-4.420312500E+01,6.350774796E-20
coarse,426,C230CE14,1F963C32,-4.420124817E+01,6.362705584E-20
coarse,427,C230CC29,1F96844D,-4.419937515E+01,6.374634433E-20
coarse,428,C230CA3D,1F96CCB0,-4.419749832E+01,6.386609811E-20
coarse,429,C230C852,1F971510,-4.419562531E+01,6.398583250E-20
coarse,430,C230C666,1F975DB8,-4.419374847E+01,6.410603218E-20
coarse,431,C230C47B,1F97A65E,-4.419187546E+01,6.422621894E-20
coarse,432,C230C28F,1F97EF4C,-4.418999863E+01,6.434687099E-20
coarse,433,C230C0A4,1F983838,-4.418812561E+01,6.446751011E-20
coarse,434,C230BEB8,1F98816C,-4.418624878E+01,6.458861452E-20
coarse,435,C230BCCD,1F98CA9E,-4.418437576E+01,6.470970601E-20
coarse,436,C230BAE1,1F991419,-4.418249893E+01,6.483126925E-20
coarse,437,C230B8F6,1F995D91,-4.418062592E+01,6.495281310E-20
coarse,438,C230B70A,1F99A753,-4.417874908E+01,6.507483516E-20
coarse,439,C230B51F,1F99F111,-4.417687607E+01,6.519683138E-20
coarse,440,C230B333,1F9A3B1A,-4.417499924E+01,6.531931227E-20
coarse,441,C230B148,1F9A851F,-4.417312622E+01,6.544176731E-20
coarse,442,C230AF5C,1F9ACF6F,-4.417124939E+01,6.556470703E-20
coarse,443,C230AD71,1F9B19BC,-4.416937637E+01,6.568762736E-20
coarse,444,C230AB85,1F9B6453,-4.416749954E+01,6.581102591E-20
coarse,445,C230A99A,1F9BAEE7,-4.416562653E+01,6.593440507E-20
coarse,446,C230A7AE,1F9BF9C6,-4.416374969E+01,6.605826890E-20
coarse,447,C230A5C3,1F9C44A2,-4.416187668E+01,6.618211335E-20
coarse,448,C230A3D7,1F9C8FC9,-4.415999985E+01,6.630644247E-20
coarse,449,C230A1EC,1F9CDAED,-4.415812683E+01,6.643075221E-20
coarse,450,C230A000,1F9D265D,-4.415625000E+01,6.655555308E-20
coarse,451,C2309E14,1F9D71F0,-4.415437317E+01,6.668058014E-20
coarse,452,C2309C29,1F9DBD81,-4.415250015E+01,6.680559427E-20
coarse,453,C2309A3D,1F9E095D,-4.415062332E+01,6.693109308E-20
coarse,454,C2309852,1F9E5536,-4.414875031E+01,6.705657250E-20
coarse,455,C2309666,1F9EA15B,-4.414687347E+01,6.718254306E-20
coarse,456,C230947B,1F9EED7E,-4.414500046E+01,6.730850070E-20
coarse,457,C230928F,1F9F39EC,-4.414312363E+01,6.743494301E-20
coarse,458,C23090A4,1F9F8657,-4.414125061E+01,6.756136594E-20
coarse,459,C2308EB8,1F9FD30F,-4.413937378E+01,6.768828646E-20
coarse,460,C2308CCD,1FA01FC4,-4.413750076E+01,6.781518760E-20
coarse,461,C2308AE1,1FA06CC6,-4.413562393E+01,6.794258634E-20
coarse,462,C23088F6,1FA0B9C5,-4.413375092E+01,6.806996569E-20
coarse,463,C230870A,1FA10710,-4.413187408E+01,6.819783618E-20
coarse,464,C230851F,1FA15459,-4.413000107E+01,6.832569375E-20
coarse,465,C2308333,1FA1A1EF,-4.412812424E+01,6.845404891E-20
coarse,466,C2308148,1FA1EF82,-4.412625122E+01,6.858238469E-20
coarse,467,C2307F5C,1FA23D63,-4.412437439E+01,6.871122453E-20
coarse,468,C2307D71,1FA28B41,-4.412250137E+01,6.884004499E-20
coarse,469,C2307B85,1FA2D96C,-4.412062454E+01,6.896936305E-20
coarse,470,C230799A,1FA32795,-4.411875153E+01,6.909866818E-20
coarse,471,C23077AE,1FA3760C,-4.411687469E+01,6.922847737E-20
coarse,472,C23075C3,1FA3C47F,-4.411500168E+01,6.935826072E-20
coarse,473,C23073D7,1FA41342,-4.411312485E+01,6.948856105E-20
coarse,474,C23071EC,1FA46201,-4.411125183E+01,6.961883554E-20
coarse,475,C2307000,1FA4B10F,-4.410937500E+01,6.974962055E-20
coarse,476,C2306E14,1FA50043,-4.410749817E+01,6.988065113E-20
coarse,477,C2306C29,1FA54F74,-4.410562515E+01,7.001166232E-20
coarse,478,C2306A3D,1FA59EF4,-4.410374832E+01,7.014318404E-20
coarse,479,C2306852,1FA5EE71,-4.410187531E+01,7.027468637E-20
coarse,480,C2306666,1FA63E3E,-4.409999847E+01,7.040670568E-20
coarse,481,C230647B,1FA68E07,-4.409812546E+01,7.053869915E-20
coarse,482,C230628F,1FA6DE21,-4.409624863E+01,7.067121607E-20
coarse,483,C23060A4,1FA72E37,-4.409437561E+01,7.080370714E-20
coarse,484,C2305EB8,1FA77E9D,-4.409249878E+01,7.093671520E-20
coarse,485,C2305CCD,1FA7CF01,-4.409062576E+01,7.106971033E-20
coarse,486,C2305AE1,1FA81FB4,-4.408874893E+01,7.120321599E-20
coarse,487,C23058F6,1FA87065,-4.408687592E+01,7.133670872E-20
coarse,488,C230570A,1FA8C166,-4.408499908E+01,7.147071845E-20
coarse,489,C230551F,1FA91265,-4.408312607E+01,7.160471524E-20
coarse,490,C2305333,1FA963B4,-4.408124924E+01,7.173922903E-20
coarse,491,C2305148,1FA9B500,-4.407937622E+01,7.187372342E-20
coarse,492,C2304F5C,1FAA069E,-4.407749939E+01,7.200874774E-20
coarse,493,C2304D71,1FAA5838,-4.407562637E+01,7.214374620E-20
coarse,494,C2304B85,1FAAAA24,-4.407374954E+01,7.227927457E-20
coarse,495,C230499A,1FAAFC0D,-4.407187653E+01,7.241478356E-20
coarse,496,C23047AE,1FAB4E47,-4.406999969E+01,7.255081599E-20
coarse,497,C23045C3,1FABA07F,-4.406812668E+01,7.268683550E-20
coarse,498,C23043D7,1FABF309,-4.406624985E+01,7.282338493E-20
coarse,499,C23041EC,1FAC458F,-4.406437683E+01,7.295990850E-20
coarse,500,C2304000,1FAC9869,-4.406250000E+01,7.309697492E-20
coarse,501,C2303E14,1FACEB6A,-4.406062317E+01,7.323429336E-20
coarse,502,C2303C29,1FAD3E68,-4.405875015E+01,7.337159242E-20
coarse,503,C2303A3D,1FAD91B9,-4.405687332E+01,7.350942785E-20
coarse,504,C2303852,1FADE506,-4.405500031E+01,7.364723743E-20
coarse,505,C2303666,1FAE38A7,-4.405312347E+01,7.378558985E-20
coarse,506,C230347B,1FAE8C45,-4.405125046E+01,7.392392288E-20
coarse,507,C230328F,1FAEE037,-4.404937363E+01,7.406279875E-20
coarse,508,C23030A4,1FAF3425,-4.404750061E+01,7.420164878E-20
coarse,509,C2302EB8,1FAF8867,-4.404562378E+01,7.434104163E-20
coarse,510,C2302CCD,1FAFDCA6,-4.404375076E+01,7.448041510E-20
coarse,511,C2302AE1,1FB03139,-4.404187393E+01,7.462033141E-20
coarse,512,C23028F6,1FB085C9,-4.404000092E+01,7.476022833E-20
coarse,513,C230270A,1FB0DAAE,-4.403812408E+01,7.490067455E-20
coarse,514,C230251F,1FB12F8F,-4.403625107E+01,7.504109493E-20
coarse,515,C2302333,1FB184C5,-4.403437424E+01,7.518206460E-20
coarse,516,C2302148,1FB1D9F8,-4.403250122E+01,7.532301488E-20
coarse,517,C2301F5C,1FB22F80,-4.403062439E+01,7.546451446E-20
coarse,518,C2301D71,1FB28505,-4.402875137E+01,7.560599466E-20
coarse,519,C2301B85,1FB2DAE0,-4.402687454E+01,7.574803062E-20
coarse,520,C230199A,1FB330B7,-4.402500153E+01,7.589004073E-20
coarse,521,C23017AE,1FB386E4,-4.402312469E+01,7.603260660E-20
coarse,522,C23015C3,1FB3DD0D,-4.402125168E+01,7.617514662E-20
coarse,523,C23013D7,1FB4338D,-4.401937485E+01,7.631824887E-20
coarse,524,C23011EC,1FB48A0A,-4.401750183E+01,7.646133173E-20
coarse,525,C2301000,1FB4E0DD,-4.401562500E+01,7.660497035E-20
coarse,526,C2300E14,1FB537DA,-4.401374817E+01,7.674888039E-20
coarse,527,C2300C29,1FB58ED3,-4.401187515E+01,7.689276458E-20
coarse,528,C2300A3D,1FB5E624,-4.400999832E+01,7.703721745E-20
coarse,529,C2300852,1FB63D71,-4.400812531E+01,7.718164448E-20
coarse,530,C2300666,1FB69515,-4.400624847E+01,7.732663373E-20
coarse,531,C230047B,1FB6ECB6,-4.400437546E+01,7.747160360E-20
coarse,532,C230028F,1FB744AF,-4.400249863E+01,7.761714215E-20
coarse,533,C23000A4,1FB79CA4,-4.400062561E+01,7.776265485E-20
coarse,534,C22FFEB8,1FB7F4F2,-4.399874878E+01,7.790874270E-20
coarse,535,C22FFCCD,1FB84D3C,-4.399687576E+01,7.805480470E-20
coarse,536,C22FFAE1,1FB8A5DE,-4.399499893E+01,7.820143539E-20
coarse,537,C22FF8F6,1FB8FE7D,-4.399312592E+01,7.834804669E-20
coarse,538,C22FF70A,1FB95775,-4.399124908E+01,7.849523314E-20
coarse,539,C22FF51F,1FB9B069,-4.398937607E+01,7.864239374E-20
coarse,540,C22FF333,1FBA09B6,-4.398749924E+01,7.879012949E-20
coarse,541,C22FF148,1FBA62FF,-4.398562622E+01,7.893783939E-20
coarse,542,C22FEF5C,1FBABCA2,-4.398374939E+01,7.908613091E-20
coarse,543,C22FED71,1FBB1642,-4.398187637E+01,7.923440303E-20
coarse,544,C22FEB85,1FBB703B,-4.397999954E+01,7.938325030E-20
coarse,545,C22FE99A,1FBBCA31,-4.397812653E+01,7.953207819E-20
coarse,546,C22FE7AE,1FBC2481,-4.397624969E+01,7.968148769E-20
coarse,547,C22FE5C3,1FBC7ECD,-4.397437668E+01,7.983087134E-20
coarse,548,C22FE3D7,1FBCD974,-4.397249985E+01,7.998084306E-20
coarse,549,C22FE1EC,1FBD3417,-4.397062683E+01,8.013078893E-20
coarse,550,C22FE000,1FBD8F14,-4.396875000E+01,8.028131642E-20
coarse,551,C22FDE14,1FBDEA3E,-4.396687317E+01,8.043213471E-20
coarse,552,C22FDC29,1FBE4564,-4.396500015E+01,8.058292715E-20
coarse,553,C22FDA3D,1FBEA0E5,-4.396312332E+01,8.073430766E-20
coarse,554,C22FD852,1FBEFC63,-4.396125031E+01,8.088566879E-20
coarse,555,C22FD666,1FBF583C,-4.395937347E+01,8.103761799E-20
coarse,556,C22FD47B,1FBFB412,-4.395750046E+01,8.118954781E-20
coarse,557,C22FD28F,1FC01043,-4.395562363E+01,8.134206569E-20
coarse,558,C22FD0A4,1FC06C71,-4.395375061E+01,8.149456419E-20
coarse,559,C22FCEB8,1FC0C8FC,-4.395187378E+01,8.164766369E-20
coarse,560,C22FCCCD,1FC12582,-4.395000076E+01,8.180073088E-20
coarse,561,C22FCAE1,1FC18265,-4.394812393E+01,8.195439907E-20
coarse,562,C22FC8F6,1FC1DF45,-4.394625092E+01,8.210804787E-20
coarse,563,C22FC70A,1FC23C82,-4.394437408E+01,8.226229766E-20
coarse,564,C22FC51F,1FC299BB,-4.394250107E+01,8.241652161E-20
coarse,565,C22FC333,1FC2F751,-4.394062424E+01,8.257134656E-20
coarse,566,C22FC148,1FC354E3,-4.393875122E+01,8.272614565E-20
coarse,567,C22FBF5C,1FC3B2D4,-4.393687439E+01,8.288155867E-20
coarse,568,C22FBD71,1FC410C0,-4.393500137E+01,8.303693938E-20
coarse,569,C22FBB85,1FC46F0B,-4.393312454E+01,8.319293401E-20
coarse,570,C22FB99A,1FC4CD52,-4.393125153E+01,8.334890279E-20
coarse,571,C22FB7AE,1FC52BF7,-4.392937469E+01,8.350547904E-20
coarse,572,C22FB5C3,1FC58A99,-4.392750168E+01,8.366203589E-20
coarse,573,C22FB3D7,1FC5E999,-4.392562485E+01,8.381920021E-20
coarse,574,C22FB1EC,1FC64896,-4.392375183E+01,8.397634514E-20
coarse,575,C22FB000,1FC6A7F1,-4.392187500E+01,8.413409753E-20
coarse,576,C22FAE14,1FC7077B,-4.391999817E+01,8.429215365E-20
coarse,577,C22FAC29,1FC76701,-4.391812515E+01,8.445018392E-20
coarse,578,C22FAA3D,1FC7C6E6,-4.391624832E+01,8.460882811E-20
coarse,579,C22FA852,1FC826C8,-4.391437531E+01,8.476745292E-20
coarse,580,C22FA666,1FC8870A,-4.391249847E+01,8.492669811E-20
coarse,581,C22FA47B,1FC8E747,-4.391062546E+01,8.508591100E-20
coarse,582,C22FA28F,1FC947E6,-4.390874863E+01,8.524575719E-20
coarse,583,C22FA0A4,1FC9A880,-4.390687561E+01,8.540557107E-20
coarse,584,C22F9EB8,1FCA097B,-4.390499878E+01,8.556601179E-20
coarse,585,C22F9CCD,1FCA6A73,-4.390312576E+01,8.572643313E-20
coarse,586,C22F9AE1,1FCACBCB,-4.390124893E+01,8.588747486E-20
coarse,587,C22F98F6,1FCB2D20,-4.389937592E+01,8.604849720E-20
coarse,588,C22F970A,1FCB8ED6,-4.389749908E+01,8.621014638E-20
coarse,589,C22F951F,1FCBF088,-4.389562607E+01,8.637176972E-20
coarse,590,C22F9333,1FCC529C,-4.389374924E+01,8.653402637E-20
coarse,591,C22F9148,1FCCB4AC,-4.389187622E+01,8.669625716E-20
coarse,592,C22F8F5C,1FCD171F,-4.388999939E+01,8.685912773E-20
coarse,593,C22F8D71,1FCD798D,-4.388812637E+01,8.702196599E-20
coarse,594,C22F8B85,1FCDDC5E,-4.388624954E+01,8.718544402E-20
coarse,595,C22F899A,1FCE3F2B,-4.388437653E+01,8.734889621E-20
coarse,596,C22F87AE,1FCEA25C,-4.388249969E+01,8.751299462E-20
coarse,597,C22F85C3,1FCF0588,-4.388062668E+01,8.767706073E-20
coarse,598,C22F83D7,1FCF6917,-4.387874985E+01,8.784176660E-20
coarse,599,C22F81EC,1FCFCCA3,-4.387687683E+01,8.800645309E-20
coarse,600,C22F8000,1FD03092,-4.387500000E+01,8.817177936E-20
coarse,601,C22F7E14,1FD094B1,-4.387312317E+01,8.833741581E-20
coarse,602,C22F7C29,1FD0F8CD,-4.387125015E+01,8.850303288E-20
coarse,603,C22F7A3D,1FD15D4C,-4.386937332E+01,8.866928972E-20
coarse,604,C22F7852,1FD1C1C8,-4.386750031E+01,8.883552717E-20
coarse,605,C22F7666,1FD226A8,-4.386562347E+01,8.900241086E-20
coarse,606,C22F747B,1FD28B84,-4.386375046E+01,8.916926870E-20
coarse,607,C22F728F,1FD2F0C6,-4.386187363E+01,8.933678570E-20
coarse,608,C22F70A4,1FD35603,-4.386000061E+01,8.950427039E-20
coarse,609,C22F6EB8,1FD3BBA6,-4.385812378E+01,8.967241423E-20
coarse,610,C22F6CCD,1FD42144,-4.385625076E+01,8.984052577E-20
coarse,611,C22F6AE1,1FD48749,-4.385437393E+01,9.000930293E-20
coarse,612,C22F68F6,1FD4ED49,-4.385250092E+01,9.017804777E-20
coarse,613,C22F670A,1FD553B0,-4.385062408E+01,9.034745824E-20
coarse,614,C22F651F,1FD5BA12,-4.384875107E+01,9.051683639E-20
coarse,615,C22F6333,1FD620DB,-4.384687424E+01,9.068688017E-20
coarse,616,C22F6148,1FD687A0,-4.384500122E+01,9.085689810E-20
coarse,617,C22F5F5C,1FD6EECC,-4.384312439E+01,9.102758165E-20
coarse,618,C22F5D71,1FD755F4,-4.384125137E+01,9.119823935E-20
coarse,619,C22F5B85,1FD7BD83,-4.383937454E+01,9.136956267E-20
coarse,620,C22F599A,1FD8250E,-4.383750153E+01,9.154086014E-20
coarse,621,C22F57AE,1FD88D01,-4.383562469E+01,9.171282970E-20
coarse,622,C22F55C3,1FD8F4EF,-4.383375168E+01,9.188476694E-20
coarse,623,C22F53D7,1FD95D46,-4.383187485E+01,9.205738274E-20
coarse,624,C22F51EC,1FD9C598,-4.383000183E+01,9.222996622E-20
coarse,625,C22F5000,1FDA2E54,-4.382812500E+01,9.240323470E-20
coarse,626,C22F4E14,1FDA9741,-4.382624817E+01,9.257681985E-20
coarse,627,C22F4C29,1FDB002A,-4.382437515E+01,9.275037914E-20
coarse,628,C22F4A3D,1FDB697D,-4.382249832E+01,9.292462345E-20
coarse,629,C22F4852,1FDBD2CB,-4.382062531E+01,9.309883544E-20
coarse,630,C22F4666,1FDC3C82,-4.381874847E+01,9.327372598E-20
coarse,631,C22F447B,1FDCA636,-4.381687546E+01,9.344859713E-20
coarse,632,C22F428F,1FDD1053,-4.381499863E+01,9.362414683E-20
coarse,633,C22F40A4,1FDD7A6C,-4.381312561E+01,9.379967067E-20
coarse,634,C22F3EB8,1FDDE4EF,-4.381124878E+01,9.397587953E-20
coarse,635,C22F3CCD,1FDE4F6E,-4.380937576E+01,9.415206254E-20
coarse,636,C22F3AE1,1FDEBA58,-4.380749893E+01,9.432893702E-20
coarse,637,C22F38F6,1FDF253E,-4.380562592E+01,9.450578565E-20
coarse,638,C22F370A,1FDF908E,-4.380374908E+01,9.468331929E-20
coarse,639,C22F351F,1FDFFBDB,-4.380187607E+01,9.486083354E-20
coarse,640,C22F3333,1FE06793,-4.379999924E+01,9.503903926E-20
coarse,641,C22F3148,1FE0D346,-4.379812622E+01,9.521721268E-20
coarse,642,C22F2F5C,1FE13F65,-4.379624939E+01,9.539608402E-20
coarse,643,C22F2D71,1FE1AB81,-4.379437637E+01,9.557493598E-20
coarse,644,C22F2B85,1FE21808,-4.379249954E+01,9.575447941E-20
coarse,645,C22F299A,1FE2848B,-4.379062653E+01,9.593399699E-20
coarse,646,C22F27AE,1FE2F17B,-4.378874969E+01,9.611421896E-20
coarse,647,C22F25C3,1FE35E66,-4.378687668E+01,9.629440863E-20
coarse,648,C22F23D7,1FE3CBBF,-4.378499985E+01,9.647530915E-20
coarse,649,C22F21EC,1FE43913,-4.378312683E+01,9.665617736E-20
coarse,650,C22F2000,1FE4A6D5,-4.378125000E+01,9.683775643E-20
coarse,651,C22F1E14,1FE514CB,-4.377937317E+01,9.701967154E-20
coarse,652,C22F1C29,1FE582BD,-4.377750015E+01,9.720156080E-20
coarse,653,C22F1A3D,1FE5F11E,-4.377562332E+01,9.738416739E-20
coarse,654,C22F1852,1FE65F7A,-4.377375031E+01,9.756674166E-20
coarse,655,C22F1666,1FE6CE44,-4.377187347E+01,9.775002679E-20
coarse,656,C22F147B,1FE73D0A,-4.377000046E+01,9.793328607E-20
coarse,657,C22F128F,1FE7AC3F,-4.376812363E+01,9.811726267E-20
coarse,658,C22F10A4,1FE81B70,-4.376625061E+01,9.830121342E-20
coarse,659,C22F0EB8,1FE88B10,-4.376437378E+01,9.848588149E-20
coarse,660,C22F0CCD,1FE8FAAB,-4.376250076E+01,9.867051725E-20
coarse,661,C22F0AE1,1FE96AB6,-4.376062393E+01,9.885587679E-20
coarse,662,C22F08F6,1FE9DABD,-4.375875092E+01,9.904121049E-20
coarse,663,C22F070A,1FEA4B34,-4.375687408E+01,9.922726796E-20
coarse,664,C22F051F,1FEABBA7,-4.375500107E+01,9.941329959E-20
coarse,665,C22F0333,1FEB2C8A,-4.375312424E+01,9.960005500E-20
coarse,666,C22F0148,1FEB9D69,-4.375125122E+01,9.978678456E-20
coarse,667,C22EFF5C,1FEC0EB8,-4.374937439E+01,9.997423791E-20
coarse,668,C22EFD71,1FEC8004,-4.374750137E+01,1.001616719E-19
coarse,669,C22EFB85,1FECF1C1,-4.374562454E+01,1.003498361E-19
coarse,670,C22EF99A,1FED6379,-4.374375153E+01,1.005379680E-19
coarse,671,C22EF7AE,1FEDD5A3,-4.374187469E+01,1.007268366E-19
coarse,672,C22EF5C3,1FEE47C8,-4.374000168E+01,1.009156728E-19
coarse,673,C22EF3D7,1FEEBA60,-4.373812485E+01,1.011052523E-19
coarse,674,C22EF1EC,1FEF2CF4,-4.373625183E+01,1.012948059E-19
coarse,675,C22EF000,1FEF9FFA,-4.373437500E+01,1.014850962E-19
coarse,676,C22EEE14,1FF01338,-4.373249817E+01,1.016757484E-19
coarse,677,C22EEC29,1FF08670,-4.373062515E+01,1.018663619E-19
coarse,678,C22EEA3D,1FF0FA1D,-4.372874832E+01,1.020577314E-19
coarse,679,C22EE852,1FF16DC4,-4.372687531E+01,1.022490621E-19
coarse,680,C22EE666,1FF1E1E0,-4.372499847E+01,1.024411490E-19
coarse,681,C22EE47B,1FF255F7,-4.372312546E+01,1.026332035E-19
coarse,682,C22EE28F,1FF2CA82,-4.372124863E+01,1.028260077E-19
coarse,683,C22EE0A4,1FF33F09,-4.371937561E+01,1.030187860E-19
coarse,684,C22EDEB8,1FF3B404,-4.371749878E+01,1.032123140E-19
coarse,685,C22EDCCD,1FF428FB,-4.371562576E+01,1.034058161E-19
coarse,686,C22EDAE1,1FF49E67,-4.371374893E+01,1.036000743E-19
coarse,687,C22ED8F6,1FF513CE,-4.371187592E+01,1.037943001E-19
coarse,688,C22ED70A,1FF589AA,-4.370999908E+01,1.039892821E-19
coarse,689,C22ED51F,1FF5FF83,-4.370812607E+01,1.041842447E-19
coarse,690,C22ED333,1FF675D1,-4.370624924E+01,1.043799634E-19
coarse,691,C22ED148,1FF6EC1A,-4.370437622E+01,1.045756498E-19
coarse,692,C22ECF5C,1FF762DA,-4.370249939E+01,1.047721052E-19
coarse,693,C22ECD71,1FF7D995,-4.370062637E+01,1.049685283E-19
coarse,694,C22ECB85,1FF850C7,-4.369874954E+01,1.051657204E-19
coarse,695,C22EC99A,1FF8C7F5,-4.369687653E+01,1.053628866E-19
coarse,696,C22EC7AE,1FF93F99,-4.369499969E+01,1.055608154E-19
coarse,697,C22EC5C3,1FF9B739,-4.369312668E+01,1.057587184E-19
coarse,698,C22EC3D7,1FFA2F51,-4.369124985E+01,1.059573968E-19
coarse,699,C22EC1EC,1FFAA764,-4.368937683E+01,1.061560430E-19
coarse,700,C22EC000,1FFB1FEF,-4.368750000E+01,1.063554646E-19
coarse,701,C22EBE14,1FFB98B5,-4.368562317E+01,1.065552675E-19
coarse,702,C22EBC29,1FFC1175,-4.368375015E+01,1.067550316E-19
coarse,703,C22EBA3D,1FFC8AAF,-4.368187332E+01,1.069555841E-19
coarse,704,C22EB852,1FFD03E3,-4.368000031E+01,1.071560979E-19
coarse,705,C22EB666,1FFD7D91,-4.367812347E+01,1.073574000E-19
coarse,706,C22EB47B,1FFDF73B,-4.367625046E+01,1.075586763E-19
coarse,707,C22EB28F,1FFE715E,-4.367437363E+01,1.077607346E-19
coarse,708,C22EB0A4,1FFEEB7C,-4.367250061E+01,1.079627605E-19
coarse,709,C22EAEB8,1FFF6614,-4.367062378E+01,1.081655749E-19
coarse,710,C22EACCD,1FFFE0A8,-4.366875076E+01,1.083683634E-19
coarse,711,C22EAAE1,20002DDB,-4.366687393E+01,1.085719403E-19
coarse,712,C22EA8F6,20006B60,-4.366500092E+01,1.087754913E-19
coarse,713,C22EA70A,2000A922,-4.366312408E+01,1.089798308E-19
coarse,714,C22EA51F,2000E6E2,-4.366125107E+01,1.091841444E-19
coarse,715,C22EA333,200124E0,-4.365937424E+01,1.093892593E-19
coarse,716,C22EA148,200162DB,-4.365750122E+01,1.095943355E-19
coarse,717,C22E9F5C,2001A115,-4.365562439E+01,1.098002259E-19
coarse,718,C22E9D71,2001DF4C,-4.365375137E+01,1.100060776E-19
coarse,719,C22E9B85,20021DC1,-4.365187454E+01,1.102127306E-19
coarse,720,C22E999A,20025C34,-4.365000153E+01,1.104193577E-19
coarse,721,C22E97AE,20029AE5,-4.364812469E+01,1.106267862E-19
coarse,722,C22E95C3,2002D994,-4.364625168E+01,1.108341888E-19
