schema_version,case,case_family,repetition,k,record,field,value
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,rain_ventilation,2.23100138
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,nrain_m3,20689.6543
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,qrfrz_total_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,qrfrz_snow_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,qrfrz_dense_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,crfrz_total_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,crfrz_snow_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,crfrz_dense_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,qiacr_total_rate_s-1,0.435000038E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,qiacr_snow_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,qiacr_dense_rate_s-1,0.435000038E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,ciacr_total_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,ciacr_snow_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,ciacr_dense_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,viacr_dense_rate_m3_m-3_s-1,0.410200895E-8
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_PRE_COLD,qsacr_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_FACTOR,temperature_c,-2.98999023
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_FACTOR,qrztot_rate_s-1,0.435000038E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_FACTOR,qrzmax_final_rate_s-1,0.435000038E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_FACTOR,shared_factor,1.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,shared_factor,1.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,qrfrz_total_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,qrfrz_snow_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,qrfrz_dense_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,crfrz_total_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,crfrz_snow_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,crfrz_dense_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,vrfrz_dense_rate_m3_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,qiacr_total_rate_s-1,0.300000011E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,qiacr_snow_rate_s-1,0.162203594E-17
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,qiacr_dense_rate_s-1,0.300000011E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,ciacr_total_rate_m-3_s-1,48.1529694
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,ciacr_snow_rate_m-3_s-1,0.260352798E-10
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,ciacr_dense_rate_m-3_s-1,48.1529694
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,viacr_dense_rate_m3_m-3_s-1,0.418316537E-8
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,RAIN_HEAT_POST,qsacr_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,shared_factor,1.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,qrfrz_total_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,qrfrz_snow_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,qrfrz_dense_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,crfrz_total_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,crfrz_snow_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,crfrz_dense_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,vrfrz_dense_rate_m3_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,qiacr_total_rate_s-1,0.345000012E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,qiacr_snow_rate_s-1,0.559219382E-18
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,qiacr_dense_rate_s-1,0.345000012E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,ciacr_total_rate_m-3_s-1,47.7458038
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,ciacr_snow_rate_m-3_s-1,0.773923980E-11
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,ciacr_dense_rate_m-3_s-1,47.7458038
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,viacr_dense_rate_m3_m-3_s-1,0.429156133E-8
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,RAIN_HEAT_POST,qsacr_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,shared_factor,1.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,qrfrz_total_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,qrfrz_snow_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,qrfrz_dense_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,crfrz_total_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,crfrz_snow_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,crfrz_dense_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,vrfrz_dense_rate_m3_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,qiacr_total_rate_s-1,0.390000014E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,qiacr_snow_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,qiacr_dense_rate_s-1,0.390000014E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,ciacr_total_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,ciacr_snow_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,ciacr_dense_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,viacr_dense_rate_m3_m-3_s-1,0.426455093E-8
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,3,RAIN_HEAT_POST,qsacr_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,shared_factor,1.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,qrfrz_total_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,qrfrz_snow_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,qrfrz_dense_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,crfrz_total_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,crfrz_snow_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,crfrz_dense_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,vrfrz_dense_rate_m3_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,qiacr_total_rate_s-1,0.435000038E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,qiacr_snow_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,qiacr_dense_rate_s-1,0.435000038E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,ciacr_total_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,ciacr_snow_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,ciacr_dense_rate_m-3_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,viacr_dense_rate_m3_m-3_s-1,0.410200895E-8
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,4,RAIN_HEAT_POST,qsacr_rate_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qv_mass_cap_s-1,0.849744538E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qi_mass_cap_s-1,0.150000005E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qc_mass_cap_s-1,0.199999999E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qr_mass_cap_s-1,0.300000011E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qs_mass_cap_s-1,0.250000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qg_mass_cap_s-1,0.349999982E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qh_mass_cap_s-1,0.450000016E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,ni_number_cap_m-3_s-1,2000.00000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,nc_number_cap_m-3_s-1,800000.000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,nr_number_cap_m-3_s-1,300.000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,ns_number_cap_m-3_s-1,50.0000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,nh_number_cap_m-3_s-1,20.0000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,frozen_dep_shared_cap_s-1,0.698427903E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,frozen_sub_shared_cap_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,ice_deposition_post_s-1,0.250376274E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,snow_deposition_post_s-1,0.156347838E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,graupel_deposition_post_s-1,0.558415145E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,hail_deposition_post_s-1,0.302142773E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,ice_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,snow_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,graupel_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,hail_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,warm_autoconversion_s-1,0.161455238E-9
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,rain_cloud_accretion_s-1,0.435434146E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,ice_cloud_collection_s-1,0.133075616E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,snow_cloud_collection_s-1,0.377191469E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,graupel_cloud_collection_s-1,0.739850520E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,hail_cloud_collection_s-1,0.575320826E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,homogeneous_cloud_freezing_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,contact_cloud_freezing_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,hm_secondary_ice_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,rain_ice_collection_s-1,0.300000011E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,rain_snow_collection_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,rain_graupel_collection_s-1,0.604881791E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,rain_hail_collection_s-1,0.772566409E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,bigg_rain_freezing_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,rain_evaporation_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,ice_to_snow_nucleation_s-1,0.125188137E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,riming_ice_to_snow_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,graupel_ice_collection_s-1,0.499038713E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,hail_ice_collection_s-1,0.108527573E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,graupel_snow_collection_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,hail_snow_collection_s-1,0.246161363E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,snow_to_graupel_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,snow_melt_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,graupel_melt_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,hail_melt_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,graupel_shedding_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,hail_shedding_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,graupel_to_hail_s-1,0.972782341E-10
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,graupel_wetgrowth_conversion_s-1,0.380469789E-8
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,hail_wetgrowth_conversion_s-1,0.295860025E-8
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qv_aggregate_tendency_s-1,-0.492779918E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qc_aggregate_tendency_s-1,-0.226103407E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qr_aggregate_tendency_s-1,-0.394185236E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qi_aggregate_tendency_s-1,0.855707754E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qs_aggregate_tendency_s-1,0.212747238E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qg_aggregate_tendency_s-1,0.466741903E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,qh_aggregate_tendency_s-1,0.172992918E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,nc_aggregate_tendency_m-3_s-1,-905494.875
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,nr_aggregate_tendency_m-3_s-1,-192.980652
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,ni_aggregate_tendency_m-3_s-1,-317.615051
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,ns_aggregate_tendency_m-3_s-1,156.224655
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,ng_aggregate_tendency_m-3_s-1,52.5698433
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,1,LIMIT,nh_aggregate_tendency_m-3_s-1,0.152999050E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,qv_mass_cap_s-1,0.952458777E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,qi_mass_cap_s-1,0.172500006E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,qc_mass_cap_s-1,0.230000001E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,qr_mass_cap_s-1,0.345000012E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,qs_mass_cap_s-1,0.287500006E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,qg_mass_cap_s-1,0.402499973E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,qh_mass_cap_s-1,0.517499984E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,ni_number_cap_m-3_s-1,1739.13049
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,nc_number_cap_m-3_s-1,695652.188
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,nr_number_cap_m-3_s-1,260.869568
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,ns_number_cap_m-3_s-1,43.4782639
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,nh_number_cap_m-3_s-1,17.3913059
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,frozen_dep_shared_cap_s-1,0.747839249E-5
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,frozen_sub_shared_cap_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,ice_deposition_post_s-1,0.274986974E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,snow_deposition_post_s-1,0.172686782E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,graupel_deposition_post_s-1,0.524096073E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,hail_deposition_post_s-1,0.308748618E-7
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,ice_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,snow_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,graupel_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,hail_sublimation_post_s-1,0.00000000
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,warm_autoconversion_s-1,0.403624606E-9
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,rain_cloud_accretion_s-1,0.513724899E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,ice_cloud_collection_s-1,0.162480674E-6
gpuwm.nssl2.fused-gs.diagnostics.v1,gate_270p15,exact_temperature_gate,1,2,LIMIT,snow_cloud_collection_s-1,0.445010130E-6
