case,idx,arm,k,qes,he,hes,qeso,heo,heso,qes_cup,q_cup,he_cup,hes_cup,gamma_cup1,t_cup,qeso_cup,qo_cup,heo_cup,heso_cup,zo_cup,po_cup,gammao_cup,tn_cup,u_cup,v_cup,entr2d_a,zu_pdf,cd,entr2d_b,upme,upmd,upmeu,upmdu,hc,uc,vc,hco,dby,dbyo,dbyt,cdd,ddme,ddmd,ddmeu,ddmdu,mentrd2d,hcdo,ucd,vcd,dbydo,c1d,qcdo,qrcdo,pwdo,qco,qrco,pwo,clw_all,dellu,dellv,dellah,dellaq,dellaqc,dellat,xhe,xq,xt,xqes,xhes,xqes_cup,xq_cup,xhe_cup,xhes_cup,gamma_cupx,xt_cup,xhc,xdby,outt_o,outq_o,outqc_o,outt_ke,outu_f,outv_f,dtempdz
1,1,0,11, 1.3501426205039024E-002, 3.3445534375000000E+005, 3.4076581250000000E+005, 1.3501566834747791E-002, 3.3445675000000000E+005, 3.4076631250000000E+005, 1.4038988389074802E-002, 1.1505719274282455E-002, 3.3536440625000000E+005, 3.4169756250000000E+005, 2.2618658542633057E+000, 2.8950573730468750E+002, 1.4039136469364166E-002, 1.1506222188472748E-002, 3.3536581250000000E+005, 3.4169812500000000E+005, 1.6245000000000000E+003, 8.4226165771484375E+002, 2.2618865966796875E+000, 2.8950592041015625E+002, 7.4217500686645508E+000, 3.5420000553131104E-001, 1.7947042942978442E-004, 9.3917861580848694E-002, 9.9999997171806854E-010, 1.0116837220266461E-003, 2.4703944101929665E-002, 2.4418641331180879E-008, 2.4703992530703545E-002, 7.3255925769899477E-008, 3.4420009375000000E+005, 6.0603995323181152E+000, 7.1722674369812012E-001, 3.4420531250000000E+005, 2.5025312500000000E+003, 2.5071875000000000E+003, 1.3084112500000000E+006, 9.9999997171806854E-010, 1.3606108725070953E-001, 1.9329185363403667E-007, 1.3606147468090057E-001, 5.7987557511296473E-007, 7.0391519693657756E-004, 3.3466662500000000E+005, 8.6826400756835938E+000, 1.7962502315640450E-002,-7.0315000000000000E+003, 1.0000000474974513E-003, 1.2088797986507416E-002, 1.2088797986507416E-002,-7.0364581188187003E-004, 1.4734558761119843E-002, 2.6755800354294479E-004, 2.4324364858330227E-005, 5.9130322188138962E-004, 3.9431222830899060E-005,-1.0514926543692127E-005,-4.0415257215499878E-001,-8.6057468706712825E-008, 2.3842936514029134E-008,-1.8825588631443679E-004, 3.3445668750000000E+005, 1.0977729223668575E-002, 2.8869012451171875E+002, 1.3501548208296299E-002, 3.4076625000000000E+005, 1.4039115048944950E-002, 1.1506220325827599E-002, 3.3536581250000000E+005, 3.4169803125000000E+005, 2.2618834972381592E+000, 2.8950588989257812E+002, 3.4420525000000000E+005, 2.5072187500000000E+003,-1.0372615832920928E-007,-4.7416369441943829E-011, 0.0000000000000000E+000,-1.0368980696284780E-007, 2.1726009435951710E-008,-5.7935660713326342E-009,-6.5000010654330254E-003
1,1,0,12, 1.2422283180058002E-002, 3.3272831250000000E+005, 3.3895134375000000E+005, 1.2422407977283001E-002, 3.3272968750000000E+005, 3.3895184375000000E+005, 1.2961855158209801E-002, 1.0455159470438957E-002, 3.3359181250000000E+005, 3.3985856250000000E+005, 2.1129219532012939E+000, 2.8781573486328125E+002, 1.2961987406015396E-002, 1.0455646552145481E-002, 3.3359321875000000E+005, 3.3985906250000000E+005, 1.8845000000000000E+003, 8.1724145507812500E+002, 2.1129407882690430E+000, 2.8781591796875000E+002, 7.8117504119873047E+000, 2.5020003318786621E-001, 1.8430547788739204E-004, 1.1862178146839142E-001, 9.9999997171806854E-010, 9.6247822511941195E-004, 3.1739506870508194E-002, 3.2976853248101179E-008, 3.1739573925733566E-002, 9.8930556191589858E-008, 3.4217068750000000E+005, 6.3831167221069336E+000, 6.3116872310638428E-001, 3.4217509375000000E+005, 2.3121250000000000E+003, 2.3160312500000000E+003, 1.9522680000000000E+006, 9.9999997171806854E-010, 1.6504387557506561E-001, 1.6079145837011311E-007, 1.6504420340061188E-001, 4.8237438932119403E-007, 1.0264468146488070E-003, 3.3390581250000000E+005, 8.8789529800415039E+000,-3.4387670457363129E-002,-5.9532500000000000E+003, 1.0000000474974513E-003, 1.1345655657351017E-002, 1.1345655657351017E-002,-6.9379206979647279E-004, 1.3590799644589424E-002, 2.4922107695601881E-004, 3.0745573894819245E-005, 5.7320855557918549E-004, 1.0848991223610938E-004,-2.8930680855410174E-005,-6.8555486202239990E-001,-2.5225412514373602E-007, 2.8905946081181355E-008,-5.4700740292901173E-005, 3.3272962500000000E+005, 9.9335303530097008E-003, 2.8694165039062500E+002, 1.2422407977283001E-002, 3.3895184375000000E+005, 1.2961978092789650E-002, 1.0455629788339138E-002, 3.3359315625000000E+005, 3.3985906250000000E+005, 2.1129395961761475E+000, 2.8781588745117188E+002, 3.4217506250000000E+005, 2.3160000000000000E+003,-3.0139283069274825E-008,-1.3898822370794761E-010, 0.0000000000000000E+000,-3.0039259968361876E-008, 5.9776304794922908E-008,-1.5940369024747270E-008,-6.5000173635780811E-003
1,1,0,13, 1.1349997483193874E-002, 3.3112140625000000E+005, 3.3721315625000000E+005, 1.1350070126354694E-002, 3.3112268750000000E+005, 3.3721346875000000E+005, 1.1886140331625938E-002, 9.4231851398944855E-003, 3.3192487500000000E+005, 3.3808225000000000E+005, 1.9621292352676392E+000, 2.8600872802734375E+002, 1.1886239051818848E-002, 9.4236563891172409E-003, 3.3192618750000000E+005, 3.3808265625000000E+005, 2.1625000000000000E+003, 7.9115563964843750E+002, 1.9621437788009644E+000, 2.8600888061523438E+002, 8.2287502288818359E+000, 1.3900002837181091E-001, 1.8946765339933336E-004, 1.5036125481128693E-001, 9.9999997171806854E-010, 8.8895787484943867E-004, 3.9564788341522217E-002, 4.4506929697263331E-008, 3.9564877748489380E-002, 1.3352078553907631E-007, 3.4017753125000000E+005, 6.7272725105285645E+000, 5.3939396142959595E-001, 3.4018128125000000E+005, 2.0952812500000000E+003, 2.0986250000000000E+003, 2.5734610000000000E+006, 9.9999997171806854E-010, 1.7257750034332275E-001, 1.2011950900614465E-007, 1.7257773876190186E-001, 3.6035851280757925E-007, 1.4367148978635669E-003, 3.3303603125000000E+005, 9.1259126663208008E+000,-1.0024360567331314E-001,-5.0466250000000000E+003, 1.0000000474974513E-003, 1.0549072176218033E-002, 1.0549072176218033E-002,-6.1790738254785538E-004, 1.2442296370863914E-002, 2.3979684920050204E-004, 4.0094448195304722E-005, 5.7311449199914932E-004, 1.9624739070422947E-004,-5.2332507038954645E-005,-9.1966789960861206E-001,-4.2566307456581853E-007, 3.6375297440827126E-008, 1.4391417789738625E-004, 3.3112256250000000E+005, 8.9137144386768341E-003, 2.8507611083984375E+002, 1.1350070126354694E-002, 3.3721346875000000E+005, 1.1886239051818848E-002, 9.4236228615045547E-003, 3.3192609375000000E+005, 3.3808265625000000E+005, 1.9621437788009644E+000, 2.8600888061523438E+002, 3.4018125000000000E+005, 2.0985937500000000E+003, 7.9294544264030264E-008,-2.3453394781824954E-010, 0.0000000000000000E+000, 7.9475476866264216E-008, 1.0812935613557784E-007,-2.8834422849399743E-008,-6.4999782480299473E-003
1,1,0,14, 1.0294985957443714E-002, 3.2966096875000000E+005, 3.3557725000000000E+005, 1.0295037180185318E-002, 3.2966218750000000E+005, 3.3557746875000000E+005, 1.0822491720318794E-002, 8.4208864718675613E-003, 3.3039118750000000E+005, 3.3639518750000000E+005, 1.8108261823654175E+000, 2.8408474731445312E+002, 1.0822553187608719E-002, 8.4213390946388245E-003, 3.3039243750000000E+005, 3.3639546875000000E+005, 2.4585000000000000E+003, 7.6412310791015625E+002, 1.8108355998992920E+000, 2.8408483886718750E+002, 8.6727504730224609E+000, 2.0599991083145142E-002, 1.9495617016218603E-004, 1.8992599844932556E-001, 9.9999997171806854E-010, 8.0464541679248214E-004, 4.7986447811126709E-002, 5.9636761307046982E-008, 4.7986567020416260E-002, 1.7891028392114094E-007, 3.3829096875000000E+005, 7.0848960876464844E+000, 4.4402754306793213E-001, 3.3829421875000000E+005, 1.8957812500000000E+003, 1.8987500000000000E+003, 3.1696685000000000E+006, 9.9999997171806854E-010, 1.5814404189586639E-001, 7.7766870276718691E-008, 1.5814419090747833E-001, 2.3330061083015607E-007, 2.0335656590759754E-003, 3.3212415625000000E+005, 9.4159088134765625E+000,-1.7757596075534821E-001,-4.2713125000000000E+003, 1.0000000474974513E-003, 9.7218630835413933E-003, 9.7218630835413933E-003,-4.9175752792507410E-004, 1.1311848647892475E-002, 2.3598248662892729E-004, 5.3065945394337177E-005, 5.8523658663034439E-004, 3.0213710851967335E-004,-8.0570105637889355E-005,-1.0846030712127686E+000,-5.9311230415914906E-007, 4.6718490409602964E-008, 3.9659137837588787E-004, 3.2966206250000000E+005, 7.9288622364401817E-003, 2.8309362792968750E+002, 1.0295054875314236E-002, 3.3557753125000000E+005, 1.0822562500834465E-002, 8.4212888032197952E-003, 3.3039231250000000E+005, 3.3639550000000000E+005, 1.8108365535736084E+000, 2.8408486938476562E+002, 3.3829415625000000E+005, 1.8986562500000000E+003, 2.1851587916899007E-007,-3.2679595141082984E-010, 0.0000000000000000E+000, 2.1879442613226274E-007, 1.6647298650696030E-007,-4.4392912457169587E-008,-6.4999437890946865E-003
1,1,0,15, 9.2669585719704628E-003, 3.2837034375000000E+005, 3.3406790625000000E+005, 9.2669920995831490E-003, 3.2837146875000000E+005, 3.3406803125000000E+005, 9.7809722647070885E-003, 7.4582062661647797E-003, 3.2901565625000000E+005, 3.3482256250000000E+005, 1.6603299379348755E+000, 2.8204376220703125E+002, 9.7810141742229462E-003, 7.4586402624845505E-003, 3.2901681250000000E+005, 3.3482275000000000E+005, 2.7725000000000000E+003, 7.3626599121093750E+002, 1.6603362560272217E+000, 2.8204382324218750E+002, 9.1437492370605469E+000,-1.0500001907348633E-001, 2.0077104272786528E-004, 2.3791238665580750E-001, 9.9999997171806854E-010, 7.1831064997240901E-004, 5.6737143546342850E-002, 7.8986907681155571E-008, 5.6737300008535385E-002, 2.3696071593803936E-007, 3.3655031250000000E+005, 7.4513020515441895E+000, 3.4631931781768799E-001, 3.3655315625000000E+005, 1.7277500000000000E+003, 1.7304062500000000E+003, 3.7441635000000000E+006, 9.9999997171806854E-010, 1.2503494322299957E-001, 4.0713260318625544E-008, 1.2503501772880554E-001, 1.2213978095587663E-007, 3.0711109284311533E-003, 3.3121815625000000E+005, 9.7443809509277344E+000,-2.6516833901405334E-001,-3.6045937500000000E+003, 1.0000000474974513E-003, 8.8811526075005531E-003, 8.8811526075005531E-003,-3.3983451430685818E-004, 1.0212997905910015E-002, 2.3537238303106278E-004, 7.0333495386876166E-005, 6.0490705072879791E-004, 4.2546630720607936E-004,-1.1345744132995605E-004,-1.1652487516403198E+000,-7.4372746894368902E-007, 6.0402484791666211E-008, 6.9130468182265759E-004, 3.2837134375000000E+005, 6.9882846437394619E-003, 2.8099411010742188E+002, 9.2670358717441559E-003, 3.3406821875000000E+005, 9.7810458391904831E-003, 7.4585732072591782E-003, 3.2901668750000000E+005, 3.3482287500000000E+005, 1.6603410243988037E+000, 2.8204388427734375E+002, 3.3655309375000000E+005, 1.7302187500000000E+003, 3.8089845588729077E-007,-4.0978262449975489E-010, 0.0000000000000000E+000, 3.8129070389913977E-007, 2.3442552787855675E-007,-6.2513336729352886E-008,-6.5000080503523350E-003
1,1,0,16, 8.2749128341674805E-003, 3.2726956250000000E+005, 3.3270762500000000E+005, 8.2749454304575920E-003, 3.2727065625000000E+005, 3.3270778125000000E+005, 8.7709352374076843E-003, 6.5438137389719486E-003, 3.2781993750000000E+005, 3.3338775000000000E+005, 1.5119231939315796E+000, 2.7988574218750000E+002, 8.7709687650203705E-003, 6.5442281775176525E-003, 3.2782106250000000E+005, 3.3338790625000000E+005, 3.1045000000000000E+003, 7.0770874023437500E+002, 1.5119283199310303E+000, 2.7988580322265625E+002, 9.6417503356933594E+000,-2.3780000209808350E-001, 2.0691230020020157E-004, 2.9464945197105408E-001, 9.9999997171806854E-010, 6.3485326245427132E-004, 6.5470710396766663E-002, 1.0312730580608331E-007, 6.5470919013023376E-002, 3.0938190320739523E-007, 3.3497518750000000E+005, 7.8238449096679688E+000, 2.4697460234165192E-001, 3.3497771875000000E+005, 1.5874375000000000E+003, 1.5898125000000000E+003, 4.3005980000000000E+006, 9.9999997171806854E-010, 8.0588147044181824E-002, 1.4714760077083611E-008, 8.0588176846504211E-002, 4.4144279343072412E-008, 5.4766875691711903E-003, 3.3035118750000000E+005, 1.0109789848327637E+001,-3.6261075735092163E-001,-3.0367187500000000E+003, 1.0000000474974513E-003, 8.0398488789796829E-003, 8.0398488789796829E-003,-1.9133734167553484E-004, 9.1537320986390114E-003, 2.3623486049473286E-004, 9.2437396233435720E-005, 6.2838476151227951E-004, 5.6590541498735547E-004,-1.5090827946551144E-004,-1.1545963287353516E+000,-8.7027638073777780E-007, 7.7820395461003500E-008, 1.0170264868065715E-003, 3.2727053125000000E+005, 6.1000101268291473E-003, 2.7877764892578125E+002, 8.2749994471669197E-003, 3.3270800000000000E+005, 8.7710171937942505E-003, 6.5441476181149483E-003, 3.2782093750000000E+005, 3.3338812500000000E+005, 1.5119360685348511E+000, 2.7988586425781250E+002, 3.3497762500000000E+005, 1.5895000000000000E+003, 5.6036628848232795E-007,-4.7950915460504007E-010, 7.3764883090632338E-012, 5.6088799738063244E-007, 3.1180536552710691E-007,-8.3148187002279883E-008,-6.5000206232070923E-003
1,1,0,17, 7.3268287815153599E-003, 3.2637500000000000E+005, 3.3151637500000000E+005, 7.3268450796604156E-003, 3.2637596875000000E+005, 3.3151646875000000E+005, 7.8008705750107765E-003, 5.6849829852581024E-003, 3.2682228125000000E+005, 3.3211200000000000E+005, 1.3668342828750610E+000, 2.7761074829101562E+002, 7.8008952550590038E-003, 5.6853760033845901E-003, 3.2682331250000000E+005, 3.3211212500000000E+005, 3.4545000000000000E+003, 6.7857720947265625E+002, 1.3668383359909058E+000, 2.7761077880859375E+002, 1.0166749954223633E+001,-3.7779998779296875E-001, 2.1337994257919490E-004, 3.6012005805969238E-001, 9.9999997171806854E-010, 5.5654067546129227E-004, 7.3755100369453430E-002, 1.3252417829789920E-007, 7.3755368590354919E-002, 3.9757253489369759E-007, 3.3357428125000000E+005, 8.2008419036865234E+000, 1.4644217491149902E-001, 3.3357653125000000E+005, 1.4622812500000000E+003, 1.4644062500000000E+003, 4.8394995000000000E+006, 9.9999997171806854E-010, 3.6041188985109329E-002, 2.2083641582071323E-009, 3.6041192710399628E-002, 6.6250924746213968E-009, 1.6320310533046722E-002, 3.2954096875000000E+005, 1.0516716957092285E+001,-4.7112473845481873E-001,-2.5711562500000000E+003, 1.0000000474974513E-003, 7.2069629095494747E-003, 7.2069629095494747E-003,-7.4733718065544963E-005, 8.1391707062721252E-003, 2.3734163551125675E-004, 1.1966008605668321E-004, 6.5268948674201965E-004, 7.2413089219480753E-004,-1.9310151401441544E-004,-1.0531308650970459E+000,-9.7038332569354679E-007, 9.9214915394441050E-008, 1.3673581415787339E-003, 3.2637587500000000E+005, 5.2705584093928337E-003, 2.7644415283203125E+002, 7.3269107379019260E-003, 3.3151675000000000E+005, 7.8009553253650665E-003, 5.6852842681109905E-003, 3.2682318750000000E+005, 3.3211237500000000E+005, 1.3668476343154907E+000, 2.7761090087890625E+002, 3.3357646875000000E+005, 1.4640937500000000E+003, 7.5339374916438828E-007,-5.3466658878065232E-010, 4.1009279305725954E-011, 7.5406137511890847E-007, 3.9898520753922639E-007,-1.0639602265882786E-007,-6.4999889582395554E-003
1,1,0,18, 6.4296466298401356E-003, 3.2569906250000000E+005, 3.3051150000000000E+005, 6.4296466298401356E-003, 3.2569996875000000E+005, 3.3051150000000000E+005, 6.8782377056777477E-003, 4.8874747008085251E-003, 3.2603703125000000E+005, 3.3101393750000000E+005, 1.2262146472930908E+000, 2.7521875000000000E+002, 6.8782456219196320E-003, 4.8878462985157967E-003, 3.2603796875000000E+005, 3.3101400000000000E+005, 3.8225000000000000E+003, 6.4899835205078125E+002, 1.2262160778045654E+000, 2.7521875000000000E+002, 1.0718750000000000E+001,-5.2499997615814209E-001, 2.2017399896867573E-004, 4.3387502431869507E-001, 9.9999997171806854E-010, 4.8404544941149652E-004, 8.1065878272056580E-002, 1.6747574704822910E-007, 8.1066213548183441E-002, 5.0242726956639672E-007, 3.3235046875000000E+005, 8.5808010101318359E+000, 4.5119706541299820E-002, 3.3235250000000000E+005, 1.3365312500000000E+003, 1.3385000000000000E+003, 5.3561605000000000E+006, 9.9999997171806854E-010, 6.0009895823895931E-003, 0.0000000000000000E+000, 6.0009895823895931E-003, 0.0000000000000000E+000, 3.7357138353399932E-004, 3.2876443750000000E+005, 1.1001500129699707E+001,-6.0039997100830078E-001,-2.2495625000000000E+003, 1.0000000474974513E-003, 6.3826153054833412E-003, 6.3826153054833412E-003,-8.9700934040592983E-006, 7.1731479838490486E-003, 2.3781550407875329E-004, 1.5188421821221709E-004, 6.7539606243371964E-004, 9.0246967738494277E-004,-2.4065843899734318E-004,-8.6557614803314209E-001,-1.0483482810741407E-006, 1.2458332321330090E-007, 1.7483013216406107E-003, 3.2569990625000000E+005, 4.5049320906400681E-003, 2.7399368286132812E+002, 6.4297351054847240E-003, 3.3051190625000000E+005, 6.8783229216933250E-003, 4.8877452500164509E-003, 3.2603787500000000E+005, 3.3101431250000000E+005, 1.2262282371520996E+000, 2.7521893310546875E+002, 3.3235243750000000E+005, 1.3381250000000000E+003, 9.6328767540398985E-007,-5.7762411520556611E-010, 6.7021936611677546E-011, 9.6411974936927436E-007, 4.9724718564903014E-007,-1.3259916897823132E-007,-6.5000010654330254E-003
1,1,0,19, 5.5891745723783970E-003, 3.2525043750000000E+005, 3.2970750000000000E+005, 5.5891647934913635E-003, 3.2525125000000000E+005, 3.2970743750000000E+005, 6.0094106011092663E-003, 4.1555166244506836E-003, 3.2547475000000000E+005, 3.3010950000000000E+005, 1.0911285877227783E+000, 2.7270974731445312E+002, 6.0094054788351059E-003, 4.1558644734323025E-003, 3.2547562500000000E+005, 3.3010946875000000E+005, 4.2085000000000000E+003, 6.1909899902343750E+002, 1.0911279916763306E+000, 2.7270971679687500E+002, 1.1297750473022461E+001,-6.7939996719360352E-001, 2.2729574993718415E-004, 5.1494073867797852E-001, 9.9999997171806854E-010, 4.1706606862135231E-004, 8.6764782667160034E-002, 2.0803605593755492E-007, 8.6765199899673462E-002, 6.2410816781266476E-007, 3.3130334375000000E+005, 8.9618873596191406E+000,-5.6503269821405411E-002, 3.3130521875000000E+005, 1.1938437500000000E+003, 1.1957500000000000E+003, 5.8392435000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7357138353399932E-004, 3.3010946875000000E+005, 1.1297750473022461E+001,-6.7939996719360352E-001, 0.0000000000000000E+000, 1.0000000474974513E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.2589771114289761E-003, 2.4088777718134224E-004, 1.8570972315501422E-004, 6.9451332092285156E-004, 1.1048448504880071E-003,-2.9462558450177312E-004,-5.8915156126022339E-001,-1.1175816325703636E-006, 1.5608235059971776E-007, 2.1960185840725899E-003, 3.2525118750000000E+005, 3.8065803237259388E-003, 2.7142617797851562E+002, 5.5892551317811012E-003, 3.2970787500000000E+005, 6.0094948858022690E-003, 4.1557559743523598E-003, 3.2547556250000000E+005, 3.3010987500000000E+005, 1.0911424160003662E+000, 2.7270993041992188E+002, 3.3130512500000000E+005, 1.1952500000000000E+003, 1.2099731065973174E-006,-6.1577065668672049E-010, 8.5999020404958770E-011, 1.2109917406633031E-006, 6.0875288454553811E-007,-1.6233425981226901E-007,-6.5000122413039207E-003
1,1,0,20, 4.8099984414875507E-003, 3.2503384375000000E+005, 3.2911581250000000E+005, 4.8099718987941742E-003, 3.2503456250000000E+005, 3.2911568750000000E+005, 5.1995865069329739E-003, 3.4917832817882299E-003, 3.2514212500000000E+005, 3.2941165625000000E+005, 9.6253681182861328E-001, 2.7008374023437500E+002, 5.1995683461427689E-003, 3.4921071492135525E-003, 3.2514290625000000E+005, 3.2941156250000000E+005, 4.6125000000000000E+003, 5.8900537109375000E+002, 9.6253365278244019E-001, 2.7008367919921875E+002, 1.1903749465942383E+001,-8.4099996089935303E-001, 2.3474669433198869E-004, 6.0170531272888184E-001, 9.9999997171806854E-010, 3.5470852162688971E-004, 9.0067461133003235E-002, 2.5391963731635769E-007, 9.0067967772483826E-002, 7.6175888352736365E-007, 3.3043053125000000E+005, 9.3414344787597656E+000,-1.5771588683128357E-001, 3.3043225000000000E+005, 1.0188750000000000E+003, 1.0206875000000000E+003, 6.2699735000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7357138353399932E-004, 3.2941156250000000E+005, 1.1903749465942383E+001,-8.4099996089935303E-001, 0.0000000000000000E+000, 1.0000000474974513E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.3998087532818317E-003, 2.6283168699592352E-004, 2.0619831047952175E-004, 7.1170553565025330E-004, 1.3334157411009073E-003,-3.5557683440856636E-004,-1.9349639117717743E-001,-1.1444706160546048E-006, 2.0779384612978902E-007, 2.6570518966764212E-003, 3.2503459375000000E+005, 3.1774076633155346E-003, 2.6874169921875000E+002, 4.8100757412612438E-003, 3.2911625000000000E+005, 5.1996652036905289E-003, 3.4919939935207367E-003, 3.2514287500000000E+005, 3.2941206250000000E+005, 9.6255004405975342E-001, 2.7008392333984375E+002, 3.3043212500000000E+005, 1.0200625000000000E+003, 1.4639955452366848E-006,-6.3058608334998212E-010, 1.1449127756968380E-010, 1.4652248410129687E-006, 7.3469198014208814E-007,-1.9591747957292682E-007,-6.4999856986105442E-003
1,1,0,21, 4.0954160504043102E-003, 3.2505037500000000E+005, 3.2874478125000000E+005, 4.0953890420496464E-003, 3.2505100000000000E+005, 3.2874462500000000E+005, 4.4527072459459305E-003, 2.8974313754588366E-003, 3.2504212500000000E+005, 3.2893031250000000E+005, 8.4127724170684814E-001, 2.6734075927734375E+002, 4.4526802375912666E-003, 2.8977300971746445E-003, 3.2504278125000000E+005, 3.2893015625000000E+005, 5.0345000000000000E+003, 5.5884204101562500E+002, 8.4127277135848999E-001, 2.6734066772460938E+002, 1.2536750793457031E+001,-1.0097999572753906E+000, 2.4252873845398426E-004, 6.9177252054214478E-001, 9.9999997171806854E-010, 2.9557358357124031E-004, 8.9966662228107452E-002, 3.0437988129961013E-007, 8.9967273175716400E-002, 9.1313961547712097E-007, 3.2972790625000000E+005, 9.7153739929199219E+000,-2.5743302702903748E-001, 3.2972946875000000E+005, 7.9759375000000000E+002, 7.9931250000000000E+002, 6.6216710000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7357138353399932E-004, 3.2893015625000000E+005, 1.2536750793457031E+001,-1.0097999572753906E+000, 0.0000000000000000E+000, 1.0000000474974513E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5987619087100029E-003, 2.9077849467284977E-004, 2.2609501320403069E-004, 7.4032135307788849E-004, 1.5861903084442019E-003,-4.2298468179069459E-004, 3.3302614092826843E-001,-1.1498023013700731E-006, 2.7655840995066683E-007, 3.1947530806064606E-003, 3.2505103125000000E+005, 2.6178227271884680E-003, 2.6594021606445312E+002, 4.0954905562102795E-003, 3.2874518750000000E+005, 4.4527831487357616E-003, 2.8976150788366795E-003, 3.2504281250000000E+005, 3.2893071875000000E+005, 8.4129047393798828E-001, 2.6734094238281250E+002, 3.2972937500000000E+005, 7.9865625000000000E+002, 1.7602608295419486E-006,-6.3352373347314028E-010, 1.5237951178637132E-010, 1.7617231833355618E-006, 8.7396693970731576E-007,-2.3305818785956944E-007,-6.4999964088201523E-003
1,1,0,22, 3.4474348649382591E-003, 3.2529740625000000E+005, 3.2859934375000000E+005, 3.4474101848900318E-003, 3.2529796875000000E+005, 3.2859918750000000E+005, 3.7714254576712847E-003, 2.3721584584563971E-003, 3.2517387500000000E+005, 3.2867206250000000E+005, 7.2805255651473999E-001, 2.6448074340820312E+002, 3.7713996134698391E-003, 2.3724306374788284E-003, 3.2517450000000000E+005, 3.2867190625000000E+005, 5.4745000000000000E+003, 5.2873138427734375E+002, 7.2804814577102661E-001, 2.6448065185546875E+002, 1.3196750640869141E+001,-1.1857999563217163E+000, 2.5064454530365765E-004, 7.8173887729644775E-001, 9.9999997171806854E-010, 2.3762571800034493E-004, 8.5078656673431396E-002, 3.5803640230369638E-007, 8.5079371929168701E-002, 1.0741091500676703E-006, 3.2918962500000000E+005, 1.0077277183532715E+001,-3.5394039750099182E-001, 3.2919106250000000E+005, 5.1756250000000000E+002, 5.1915625000000000E+002, 6.8594445000000000E+006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.7357138353399932E-004, 3.2867190625000000E+005, 1.3196750640869141E+001,-1.1857999563217163E+000, 0.0000000000000000E+000, 1.0000000474974513E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8588903844356537E-003, 3.2060130615718663E-004, 2.4042873701546341E-004, 7.6922215521335602E-004, 1.8573977285996079E-003,-4.9530662363395095E-004, 1.0658912658691406E+000,-1.0961310863422113E-006, 3.6134099445916945E-007, 3.7910547107458115E-003, 3.2529806250000000E+005, 2.1268138661980629E-003, 2.6302175903320312E+002, 3.4475128632038832E-003, 3.2859981250000000E+005, 3.7715015932917595E-003, 2.3723184131085873E-003, 3.2517456250000000E+005, 3.2867250000000000E+005, 7.2806608676910400E-001, 2.6448098754882812E+002, 3.2919096875000000E+005, 5.1846875000000000E+002, 2.0888139715680154E-006,-6.0395172196692215E-010, 1.9909343618174091E-010, 2.0905263227177784E-006, 1.0233981129204039E-006,-2.7290647608424479E-007,-6.5000401809811592E-003
