case,k,qes,he,hes,qeso,heo,heso,qes_cup,q_cup,he_cup,hes_cup,z_cup,p_cup,gamma_cup0,t_cup,qeso_cup,qo_cup,heo_cup,heso_cup,zo_cup,po_cup0,gammao_cup,tn_cup,dtempdz,entr2d_a,cd_a,zu_pdf,zuo_b,upme,upmd,cd_b,entr2d_b,hc,hco,dby,dbyo,dbyt,qco_a,qrco,pwo,cupclw,qco,cnvwt,dellah,dellaq,dellaqc,dellat,xhe,xq,xt,xqes,xhes,xqes_cup,xq_cup,xhe_cup,xhes_cup,gamma_cupx,xt_cup,po_cupx,xhc,xdby,xzu,zuo,outt,outq,outqc
1,11, 1.3501426205039024E-002, 3.3445534375000000E+005, 3.4076581250000000E+005, 1.3501426205039024E-002, 3.3445534375000000E+005, 3.4076581250000000E+005, 1.4038988389074802E-002, 1.1505719274282455E-002, 3.3536440625000000E+005, 3.4169756250000000E+005, 1.6245000000000000E+003, 8.4226165771484375E+002, 2.2618658542633057E+000, 2.8950573730468750E+002, 1.4038988389074802E-002, 1.1505719274282455E-002, 3.3536440625000000E+005, 3.4169756250000000E+005, 1.6245000000000000E+003, 8.4226165771484375E+002, 2.2618658542633057E+000, 2.8950573730468750E+002,-6.5000010654330254E-003, 5.9480142226675525E-005, 5.9480142226675525E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,12, 1.2422283180058002E-002, 3.3272831250000000E+005, 3.3895134375000000E+005, 1.2422283180058002E-002, 3.3272831250000000E+005, 3.3895134375000000E+005, 1.2961855158209801E-002, 1.0455159470438957E-002, 3.3359181250000000E+005, 3.3985856250000000E+005, 1.8845000000000000E+003, 8.1724145507812500E+002, 2.1129219532012939E+000, 2.8781573486328125E+002, 1.2961855158209801E-002, 1.0455159470438957E-002, 3.3359181250000000E+005, 3.3985856250000000E+005, 1.8845000000000000E+003, 8.1724145507812500E+002, 2.1129219532012939E+000, 2.8781573486328125E+002,-6.5000173635780811E-003, 6.1810227634850889E-005, 6.1810227634850889E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,13, 1.1349997483193874E-002, 3.3112140625000000E+005, 3.3721315625000000E+005, 1.1349997483193874E-002, 3.3112140625000000E+005, 3.3721315625000000E+005, 1.1886140331625938E-002, 9.4231851398944855E-003, 3.3192487500000000E+005, 3.3808225000000000E+005, 2.1625000000000000E+003, 7.9115563964843750E+002, 1.9621292352676392E+000, 2.8600872802734375E+002, 1.1886140331625938E-002, 9.4231851398944855E-003, 3.3192487500000000E+005, 3.3808225000000000E+005, 2.1625000000000000E+003, 7.9115563964843750E+002, 1.9621292352676392E+000, 2.8600872802734375E+002,-6.4999782480299473E-003, 6.4298226789105684E-005, 6.4298226789105684E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,14, 1.0294985957443714E-002, 3.2966096875000000E+005, 3.3557725000000000E+005, 1.0294985957443714E-002, 3.2966096875000000E+005, 3.3557725000000000E+005, 1.0822491720318794E-002, 8.4208864718675613E-003, 3.3039118750000000E+005, 3.3639518750000000E+005, 2.4585000000000000E+003, 7.6412310791015625E+002, 1.8108261823654175E+000, 2.8408474731445312E+002, 1.0822491720318794E-002, 8.4208864718675613E-003, 3.3039118750000000E+005, 3.3639518750000000E+005, 2.4585000000000000E+003, 7.6412310791015625E+002, 1.8108261823654175E+000, 2.8408474731445312E+002,-6.4999437890946865E-003, 6.6943561250809580E-005, 6.6943561250809580E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,15, 9.2669585719704628E-003, 3.2837034375000000E+005, 3.3406790625000000E+005, 9.2669585719704628E-003, 3.2837034375000000E+005, 3.3406790625000000E+005, 9.7809722647070885E-003, 7.4582062661647797E-003, 3.2901565625000000E+005, 3.3482256250000000E+005, 2.7725000000000000E+003, 7.3626599121093750E+002, 1.6603299379348755E+000, 2.8204376220703125E+002, 9.7809722647070885E-003, 7.4582062661647797E-003, 3.2901565625000000E+005, 3.3482256250000000E+005, 2.7725000000000000E+003, 7.3626599121093750E+002, 1.6603299379348755E+000, 2.8204376220703125E+002,-6.5000080503523350E-003, 6.9746041845064610E-005, 6.9746041845064610E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,16, 8.2749128341674805E-003, 3.2726956250000000E+005, 3.3270762500000000E+005, 8.2749128341674805E-003, 3.2726956250000000E+005, 3.3270762500000000E+005, 8.7709352374076843E-003, 6.5438137389719486E-003, 3.2781993750000000E+005, 3.3338775000000000E+005, 3.1045000000000000E+003, 7.0770874023437500E+002, 1.5119231939315796E+000, 2.7988574218750000E+002, 8.7709352374076843E-003, 6.5438137389719486E-003, 3.2781993750000000E+005, 3.3338775000000000E+005, 3.1045000000000000E+003, 7.0770874023437500E+002, 1.5119231939315796E+000, 2.7988574218750000E+002,-6.5000206232070923E-003, 7.2705704951658845E-005, 7.2705704951658845E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,17, 7.3268287815153599E-003, 3.2637500000000000E+005, 3.3151637500000000E+005, 7.3268287815153599E-003, 3.2637500000000000E+005, 3.3151637500000000E+005, 7.8008705750107765E-003, 5.6849829852581024E-003, 3.2682228125000000E+005, 3.3211200000000000E+005, 3.4545000000000000E+003, 6.7857720947265625E+002, 1.3668342828750610E+000, 2.7761074829101562E+002, 7.8008705750107765E-003, 5.6849829852581024E-003, 3.2682228125000000E+005, 3.3211200000000000E+005, 3.4545000000000000E+003, 6.7857720947265625E+002, 1.3668342828750610E+000, 2.7761074829101562E+002,-6.4999889582395554E-003, 7.5822725193575025E-005, 7.5822725193575025E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,18, 6.4296466298401356E-003, 3.2569906250000000E+005, 3.3051150000000000E+005, 6.4296466298401356E-003, 3.2569906250000000E+005, 3.3051150000000000E+005, 6.8782377056777477E-003, 4.8874747008085251E-003, 3.2603703125000000E+005, 3.3101393750000000E+005, 3.8225000000000000E+003, 6.4899835205078125E+002, 1.2262146472930908E+000, 2.7521875000000000E+002, 6.8782377056777477E-003, 4.8874747008085251E-003, 3.2603703125000000E+005, 3.3101393750000000E+005, 3.8225000000000000E+003, 6.4899835205078125E+002, 1.2262146472930908E+000, 2.7521875000000000E+002,-6.5000010654330254E-003, 7.9097262641880661E-005, 7.9097262641880661E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,19, 5.5891745723783970E-003, 3.2525043750000000E+005, 3.2970750000000000E+005, 5.5891745723783970E-003, 3.2525043750000000E+005, 3.2970750000000000E+005, 6.0094106011092663E-003, 4.1555166244506836E-003, 3.2547475000000000E+005, 3.3010950000000000E+005, 4.2085000000000000E+003, 6.1909899902343750E+002, 1.0911285877227783E+000, 2.7270974731445312E+002, 6.0094106011092663E-003, 4.1555166244506836E-003, 3.2547475000000000E+005, 3.3010950000000000E+005, 4.2085000000000000E+003, 6.1909899902343750E+002, 1.0911285877227783E+000, 2.7270974731445312E+002,-6.5000122413039207E-003, 8.2529717474244535E-005, 8.2529717474244535E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,20, 4.8099984414875507E-003, 3.2503384375000000E+005, 3.2911581250000000E+005, 4.8099984414875507E-003, 3.2503384375000000E+005, 3.2911581250000000E+005, 5.1995865069329739E-003, 3.4917832817882299E-003, 3.2514212500000000E+005, 3.2941165625000000E+005, 4.6125000000000000E+003, 5.8900537109375000E+002, 9.6253681182861328E-001, 2.7008374023437500E+002, 5.1995865069329739E-003, 3.4917832817882299E-003, 3.2514212500000000E+005, 3.2941165625000000E+005, 4.6125000000000000E+003, 5.8900537109375000E+002, 9.6253681182861328E-001, 2.7008374023437500E+002,-6.4999856986105442E-003, 8.6120955529622734E-005, 8.6120955529622734E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,21, 4.0954160504043102E-003, 3.2505037500000000E+005, 3.2874478125000000E+005, 4.0954160504043102E-003, 3.2505037500000000E+005, 3.2874478125000000E+005, 4.4527072459459305E-003, 2.8974313754588366E-003, 3.2504212500000000E+005, 3.2893031250000000E+005, 5.0345000000000000E+003, 5.5884204101562500E+002, 8.4127724170684814E-001, 2.6734075927734375E+002, 4.4527072459459305E-003, 2.8974313754588366E-003, 3.2504212500000000E+005, 3.2893031250000000E+005, 5.0345000000000000E+003, 5.5884204101562500E+002, 8.4127724170684814E-001, 2.6734075927734375E+002,-6.4999964088201523E-003, 8.9871784439310431E-005, 8.9871784439310431E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,22, 3.4474348649382591E-003, 3.2529740625000000E+005, 3.2859934375000000E+005, 3.4474348649382591E-003, 3.2529740625000000E+005, 3.2859934375000000E+005, 3.7714254576712847E-003, 2.3721584584563971E-003, 3.2517387500000000E+005, 3.2867206250000000E+005, 5.4745000000000000E+003, 5.2873138427734375E+002, 7.2805255651473999E-001, 2.6448074340820312E+002, 3.7714254576712847E-003, 2.3721584584563971E-003, 3.2517387500000000E+005, 3.2867206250000000E+005, 5.4745000000000000E+003, 5.2873138427734375E+002, 7.2805255651473999E-001, 2.6448074340820312E+002,-6.5000401809811592E-003, 9.3783244665246457E-005, 9.3783244665246457E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,23, 2.8668001759797335E-003, 3.2582540625000000E+005, 3.2868140625000000E+005, 2.8668001759797335E-003, 3.2582540625000000E+005, 3.2868140625000000E+005, 3.1571174040436745E-003, 1.9255296792834997E-003, 3.2556140625000000E+005, 3.2864037500000000E+005, 5.9325000000000000E+003, 4.9879278564453125E+002, 6.2341946363449097E-001, 2.6150372314453125E+002, 3.1571174040436745E-003, 1.9255296792834997E-003, 3.2556140625000000E+005, 3.2864037500000000E+005, 5.9325000000000000E+003, 4.9879278564453125E+002, 6.2341946363449097E-001, 2.6150372314453125E+002,-6.5000155009329319E-003, 9.7217780421487987E-005, 9.7217780421487987E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,24, 2.3529864847660065E-003, 3.2664662500000000E+005, 3.2898959375000000E+005, 2.3529864847660065E-003, 3.2664662500000000E+005, 3.2898959375000000E+005, 2.6098932139575481E-003, 1.5700998483225703E-003, 3.2623600000000000E+005, 3.2883550000000000E+005, 6.4085000000000000E+003, 4.6914184570312500E+002, 5.2777689695358276E-001, 2.5840972900390625E+002, 2.6098932139575481E-003, 1.5700998483225703E-003, 3.2623600000000000E+005, 3.2883550000000000E+005, 6.4085000000000000E+003, 4.6914184570312500E+002, 5.2777689695358276E-001, 2.5840972900390625E+002, 0.0000000000000000E+000, 9.8712815088219941E-005, 9.8712815088219941E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,25, 1.9043321954086423E-003, 3.2762446875000000E+005, 3.2951984375000000E+005, 1.9043321954086423E-003, 3.2762446875000000E+005, 3.2951984375000000E+005, 2.1286592818796635E-003, 1.2809988111257553E-003, 3.2713556250000000E+005, 3.2925471875000000E+005, 6.9025000000000000E+003, 4.3988964843750000E+002, 4.4136145710945129E-001, 2.5519874572753906E+002, 2.1286592818796635E-003, 1.2809988111257553E-003, 3.2713556250000000E+005, 3.2925471875000000E+005, 6.9025000000000000E+003, 4.3988964843750000E+002, 4.4136145710945129E-001, 2.5519874572753906E+002, 0.0000000000000000E+000, 9.8678392532747239E-005, 9.8678392532747239E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
1,26, 1.2125779176130891E-003, 3.2875481250000000E+005, 3.2950137500000000E+005, 1.2125779176130891E-003, 3.2875481250000000E+005, 3.2950137500000000E+005, 1.5584550565108657E-003, 1.0300681460648775E-003, 3.2818962500000000E+005, 3.2951062500000000E+005, 7.4145000000000000E+003, 4.1114227294921875E+002, 3.3172956109046936E-001, 2.5187074279785156E+002, 1.5584550565108657E-003, 1.0300681460648775E-003, 3.2818962500000000E+005, 3.2951062500000000E+005, 7.4145000000000000E+003, 4.1114227294921875E+002, 3.3172956109046936E-001, 2.5187074279785156E+002, 0.0000000000000000E+000, 8.8028158643282950E-005, 8.8028158643282950E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
