case,idx,arm,k,zo,po,t2d,q2d,tn,qo,tshall,qshall,dhdt,us,vs,rhoi,omeg_in,zu,zd,cnvwt,cupclw,outt,outq,outqc,outu,outv,zus,cnvwts,cupclws,outts,outqs,outqcs,q2d_after,qo_after,omeg_after
4,2,1,33, 1.1826000000000000E+004, 2.2495335388183594E+002, 2.2719599914550781E+002, 4.1575451177777722E-005, 2.2719561767578125E+002, 4.1466490074526519E-005, 2.2719599914550781E+002, 4.1575451177777722E-005, 0.0000000000000000E+000, 2.2724000930786133E+001,-3.7263998985290527E+000, 3.4498393535614014E-001, 1.6290589701384306E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1575451177777722E-005, 4.1466490074526519E-005, 1.6290589701384306E-003
4,2,1,34, 1.2491000000000000E+004, 2.0376272583007812E+002, 2.2287350463867188E+002, 2.8192740501253866E-005, 2.2287310791015625E+002, 2.8043879865435883E-005, 2.2287350463867188E+002, 2.8192740501253866E-005, 0.0000000000000000E+000, 2.3721500396728516E+001,-3.9923996925354004E+000, 3.1854954361915588E-001,-2.7310034234062641E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.8192740501253866E-005, 2.8043879865435883E-005,-2.7310034234062641E-009
4,2,1,35, 1.3174000000000000E+004, 1.8370455932617188E+002, 2.1843399047851562E+002, 1.8521510355640203E-005, 2.1843356323242188E+002, 1.8331669707549736E-005, 2.1843399047851562E+002, 1.8521510355640203E-005, 0.0000000000000000E+000, 2.4746000289916992E+001,-4.2655997276306152E+000, 2.9303056001663208E-001,-2.5122228741736308E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.8521510355640203E-005, 1.8331669707549736E-005,-2.5122228741736308E-009
4,2,1,36, 1.3875000000000000E+004, 1.6480499267578125E+002, 2.1387750244140625E+002, 1.1748531505872961E-005, 2.1387705993652344E+002, 1.1516631275299005E-005, 2.1387750244140625E+002, 1.1748531505872961E-005, 0.0000000000000000E+000, 2.5797500610351562E+001,-4.5460000038146973E+000, 2.6848515868186951E-001,-2.3017892036847343E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1748531505872961E-005, 1.1516631275299005E-005,-2.3017892036847343E-009
4,2,1,37, 1.4594000000000000E+004, 1.4708146667480469E+002, 2.0920399475097656E+002, 7.1675249273539521E-006, 2.0920353698730469E+002, 6.8924850893381517E-006, 2.0920399475097656E+002, 7.1675249273539521E-006, 0.0000000000000000E+000, 2.6875999450683594E+001,-4.8336000442504883E+000, 2.4496506154537201E-001,-2.1001456129710050E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.1675249273539521E-006, 6.8924850893381517E-006,-2.1001456129710050E-009
4,2,1,38, 1.5331000000000000E+004, 1.3061853027343750E+002, 2.0650000000000000E+002, 5.5949271882127505E-006, 2.0649952697753906E+002, 5.2756672630493995E-006, 2.0650000000000000E+002, 5.5949271882127505E-006, 0.0000000000000000E+000, 2.7981500625610352E+001,-5.1283998489379883E+000, 2.2039480507373810E-001,-1.8894987796613805E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5949271882127505E-006, 5.2756672630493995E-006,-1.8894987796613805E-009
4,2,1,39, 1.6086000000000000E+004, 1.1556677246093750E+002, 2.0650000000000000E+002, 6.3236761889129411E-006, 2.0649951171875000E+002, 5.9591161516436841E-006, 2.0650000000000000E+002, 6.3236761889129411E-006, 0.0000000000000000E+000, 2.9114000320434570E+001,-5.4303998947143555E+000, 1.9499765336513519E-001,-1.6717627282503145E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.3236761889129411E-006, 5.9591161516436841E-006,-1.6717627282503145E-009
4,2,1,40, 1.6859000000000000E+004, 1.0195148468017578E+002, 2.0650000000000000E+002, 7.1682479756418616E-006, 2.0649949645996094E+002, 6.7573078013083432E-006, 2.0650000000000000E+002, 7.1682479756418616E-006, 0.0000000000000000E+000, 3.0273500442504883E+001,-5.7395997047424316E+000, 1.7202425003051758E-001,-1.4748061660796452E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.1682479756418616E-006, 6.7573078013083432E-006,-1.4748061660796452E-009
5,2,1,1, 5.0000000000000000E+001, 1.0072590332031250E+003, 2.9673999023437500E+002, 1.3838131912052631E-002, 2.9674060058593750E+002, 1.3838849961757660E-002, 2.9674029541015625E+002, 1.3838252052664757E-002, 1.0033390484750271E-002, 5.0599999427795410E+000, 9.8400002717971802E-001, 1.1728234291076660E+000,-2.4088181089609861E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3838131912052631E-002, 1.3838849961757660E-002,-2.4088181089609861E-004
5,2,1,2, 1.3900000000000000E+002, 9.9718029785156250E+002, 2.9616149902343750E+002, 1.3407559134066105E-002, 2.9616207885742188E+002, 1.3408271595835686E-002, 2.9616180419921875E+002, 1.3407679274678230E-002, 1.0018948465585709E-002, 5.1935000419616699E+000, 9.4840002059936523E-001, 1.1636589765548706E+000,-7.7064114157110453E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.7714439928531647E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3407559134066105E-002, 1.3408271595835686E-002,-7.7064114157110453E-004
5,2,1,3, 2.4600000000000000E+002, 9.8517108154296875E+002, 2.9546600341796875E+002, 1.2904969975352287E-002, 2.9546658325195312E+002, 1.2905675917863846E-002, 2.9546630859375000E+002, 1.2905090115964413E-002, 1.0001604445278645E-002, 5.3540000915527344E+000, 9.0560001134872437E-001, 1.1527016162872314E+000,-1.3959564967080951E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2904969975352287E-002, 1.2905675917863846E-002,-1.3959564967080951E-003
5,2,1,4, 3.7100000000000000E+002, 9.7128948974609375E+002, 2.9465350341796875E+002, 1.2338126078248024E-002, 2.9465408325195312E+002, 1.2338824570178986E-002, 2.9465380859375000E+002, 1.2338246218860149E-002, 9.9813668057322502E-003, 5.5415000915527344E+000, 8.5559999942779541E-001, 1.1399842500686646E+000,-2.1099816076457500E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2338126078248024E-002, 1.2338824570178986E-002,-2.1099816076457500E-003
5,2,1,5, 5.1400000000000000E+002, 9.5560278320312500E+002, 2.9372399902343750E+002, 1.1715654283761978E-002, 2.9372454833984375E+002, 1.1716344393789768E-002, 2.9372430419921875E+002, 1.1715774424374104E-002, 9.9582467228174210E-003, 5.7560000419616699E+000, 7.9839998483657837E-001, 1.1255463361740112E+000,-2.9043727554380894E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1715654283761978E-002, 1.1716344393789768E-002,-2.9043727554380894E-003
5,2,1,6, 6.7500000000000000E+002, 9.3818670654296875E+002, 2.9267749023437500E+002, 1.1046852916479111E-002, 2.9267803955078125E+002, 1.1047532781958580E-002, 2.9267779541015625E+002, 1.1046973057091236E-002, 9.9322581663727760E-003, 5.9974999427795410E+000, 7.3399996757507324E-001, 1.1094337701797485E+000,-3.7691744510084391E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1046852916479111E-002, 1.1047532781958580E-002,-3.7691744510084391E-003
5,2,1,7, 8.5400000000000000E+002, 9.1912481689453125E+002, 2.9151400756835938E+002, 1.0341525077819824E-002, 2.9151452636718750E+002, 1.0342194698750973E-002, 2.9151431274414062E+002, 1.0341645218431950E-002, 9.9034160375595093E-003, 6.2659997940063477E+000, 6.6240000724792480E-001, 1.0916969776153564E+000,-4.6927151270210743E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0341525077819824E-002, 1.0342194698750973E-002,-4.6927151270210743E-003
5,2,1,8, 1.0510000000000000E+003, 8.9850823974609375E+002, 2.9023348999023438E+002, 9.6096992492675781E-003, 2.9023400878906250E+002, 9.6103567630052567E-003, 2.9023379516601562E+002, 9.6098193898797035E-003, 9.8717361688613892E-003, 6.5615000724792480E+000, 5.8360004425048828E-001, 1.0723938941955566E+000,-5.6615434587001801E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 9.6096992492675781E-003, 9.6103567630052567E-003,-5.6615434587001801E-003
5,2,1,9, 1.2660000000000000E+003, 8.7643511962890625E+002, 2.8883599853515625E+002, 8.8615436106920242E-003, 2.8883618164062500E+002, 8.8620679453015327E-003, 2.8883599853515625E+002, 8.8615436106920242E-003, 0.0000000000000000E+000, 6.8839998245239258E+000, 4.9760001897811890E-001, 1.0515872240066528E+000,-6.6603906452655792E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.8615436106920242E-003, 8.8620679453015327E-003,-6.6603906452655792E-003
5,2,1,10, 1.4990000000000000E+003, 8.5300982666015625E+002, 2.8732150268554688E+002, 8.1070326268672943E-003, 2.8732168579101562E+002, 8.1075429916381836E-003, 2.8732150268554688E+002, 8.1070326268672943E-003, 0.0000000000000000E+000, 7.2335000038146973E+000, 4.0439999103546143E-001, 1.0293464660644531E+000,-7.6722046360373497E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1070326268672943E-003, 8.1075429916381836E-003,-7.6722046360373497E-003
5,2,1,11, 1.7500000000000000E+003, 8.2834222412109375E+002, 2.8569000244140625E+002, 7.3558231815695763E-003, 2.8569015502929688E+002, 7.3563186451792717E-003, 2.8569000244140625E+002, 7.3558231815695763E-003, 0.0000000000000000E+000, 7.6100001335144043E+000, 3.0400002002716064E-001, 1.0057464838027954E+000,-8.6782444268465042E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.3558231815695763E-003, 7.3563186451792717E-003,-8.6782444268465042E-003
5,2,1,12, 2.0190000000000000E+003, 8.0254748535156250E+002, 2.8394149780273438E+002, 6.6170478239655495E-003, 2.8394165039062500E+002, 6.6175274550914764E-003, 2.8394149780273438E+002, 6.6170478239655495E-003, 0.0000000000000000E+000, 8.0135002136230469E+000, 1.9640004634857178E-001, 9.8086792230606079E-001,-9.6582574769854546E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.6170478239655495E-003, 6.6175274550914764E-003,-9.6582574769854546E-003
5,2,1,13, 2.3060000000000000E+003, 7.7574481201171875E+002, 2.8207598876953125E+002, 5.8991387486457825E-003, 2.8207611083984375E+002, 5.8996011503040791E-003, 2.8207598876953125E+002, 5.8991387486457825E-003, 0.0000000000000000E+000, 8.4440002441406250E+000, 8.1600010395050049E-002, 9.5479667186737061E-001,-1.0590760968625546E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8991387486457825E-003, 5.8996011503040791E-003,-1.0590760968625546E-002
5,2,1,14, 2.6110000000000000E+003, 7.4805688476562500E+002, 2.8009350585937500E+002, 5.2096922881901264E-003, 2.8009359741210938E+002, 5.2101360633969307E-003, 2.8009350585937500E+002, 5.2096922881901264E-003, 0.0000000000000000E+000, 8.9014997482299805E+000,-4.0400028228759766E-002, 9.2762345075607300E-001,-1.1453403159976006E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2096922881901264E-003, 5.2101360633969307E-003,-1.1453403159976006E-002
5,2,1,15, 2.9340000000000000E+003, 7.1960925292968750E+002, 2.7799398803710938E+002, 4.5552919618785381E-003, 2.7799404907226562E+002, 4.5557166449725628E-003, 2.7799398803710938E+002, 4.5552919618785381E-003, 0.0000000000000000E+000, 9.3859996795654297E+000,-1.6960000991821289E-001, 8.9944440126419067E-001,-1.2223475612699986E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5552919618785381E-003, 4.5557166449725628E-003,-1.2223475612699986E-002
5,2,1,16, 3.2750000000000000E+003, 6.9052954101562500E+002, 2.7577749633789062E+002, 3.9414847269654274E-003, 2.7577755737304688E+002, 3.9418889209628105E-003, 2.7577749633789062E+002, 3.9414847269654274E-003, 0.0000000000000000E+000, 9.8975000381469727E+000,-3.0599999427795410E-001, 8.7035936117172241E-001,-1.2878473848104477E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9414847269654274E-003, 3.9418889209628105E-003,-1.2878473848104477E-002
5,2,1,17, 3.6340000000000000E+003, 6.6094610595703125E+002, 2.7344400024414062E+002, 3.3726366236805916E-003, 2.7344403076171875E+002, 3.3730191644281149E-003, 2.7344400024414062E+002, 3.3726366236805916E-003, 0.0000000000000000E+000, 1.0435999870300293E+001,-4.4959998130798340E-001, 8.4047186374664307E-001,-1.3396798633038998E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3726366236805916E-003, 3.3730191644281149E-003,-1.3396798633038998E-002
