case,step,k,initflag,delt,dx,znt,xland,ts,qsfc,ps,ust,ch,hfx,qfx,wspd,uoce,voce,dz,u,v,w,th,sqv3d,sqc3d,sqi3d,sqs3d,p,exner,rho,t3d,qke_in,tsq_in,qsq_in,cov_in,el_in,sh_in,sm_in,qc_bl_in,qi_bl_in,cldfra_bl_in,pblh_in,kpbl_in,rmol_in,rublten,rvblten,rthblten,rqvblten,rqcblten,rqiblten,dozone,exch_h,exch_m,qke,tsq,qsq,cov,el_pbl,sh3d,sm3d,qc_bl,qi_bl,cldfra_bl,pblh,kpbl,rmol,maxwidth,maxmf,ztop_plume,ktop_plume
stable_land,2,11,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.0000000000000000E+002, 4.9124999046325684E+000, 1.9999980926513672E-002, 1.9999999552965164E-002, 3.0946249389648438E+002, 1.7749997787177563E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.6070796875000000E+004, 9.5804822444915771E-001, 1.0115294456481934E+000, 2.9647998046875000E+002, 9.3523869290947914E-003, 2.9872422601329163E-005, 5.5197799456174756E-012,-3.9829526343737598E-008, 2.4631183147430420E+000, 1.6195654869079590E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000,-1.8626451492309570E-009, 0.0000000000000000E+000, 5.8207661780829145E-012, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8458383642137051E-003, 2.3819997906684875E-002, 8.7646050378680229E-003, 2.9779241231153719E-005, 1.0014209080033698E-011,-3.9705280840962587E-008, 2.4630742073059082E+000, 1.6145417466759682E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,12,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.1500000000000000E+002, 5.2237501144409180E+000, 1.8599998950958252E-001, 1.9999999552965164E-002, 3.1039627075195312E+002, 5.2999984472990036E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3995101562500000E+004, 9.5138931274414062E-001, 9.9105387926101685E-001, 2.9530770874023438E+002, 9.3523263931274414E-003, 2.6944182536681183E-005, 2.8973960817385569E-012,-2.3885748490215519E-008, 2.4629628658294678E+000, 1.6225824132561684E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000,-1.4901161415892261E-009, 1.5258789289873675E-006, 8.7311491370201111E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8527830038219690E-003, 2.3818688467144966E-002, 8.7645007297396660E-003, 2.6860368961934000E-005, 5.2569723747730723E-012,-2.3811550065033771E-008, 2.4629597663879395E+000, 1.6175461933016777E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,13,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.3000000000000000E+002, 5.5574998855590820E+000, 3.6399996280670166E-001, 1.9999999552965164E-002, 3.1139749145507812E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1824929687500000E+004, 9.4430041313171387E-001, 9.6956849098205566E-001, 2.9405276489257812E+002, 9.3522733077406883E-003, 2.3254606276168488E-005, 1.3520158300209251E-013,-3.9533185614004651E-009, 2.4629616737365723E+000, 1.3019782491028309E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000,-1.4901161415892261E-009, 0.0000000000000000E+000, 2.0372680972768897E-011, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0914687085896730E-003, 2.3818630725145340E-002, 8.7643992155790329E-003, 2.3182099539553747E-005, 2.4554400938729681E-013,-3.9410021912544835E-009, 2.4629614353179932E+000, 1.2979202903807163E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,14,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4500000000000000E+002, 5.9137496948242188E+000, 5.5400002002716064E-001, 1.9999999552965164E-002, 3.1246624755859375E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.9570289062500000E+004, 9.3679189682006836E-001, 9.4715887308120728E-001, 2.9271585083007812E+002, 9.3522593379020691E-003, 2.2520345737575553E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629392623901367E+000, 1.2222112156450748E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 2.9802322831784522E-009, 0.0000000000000000E+000, 7.2759577226036432E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9020258225500584E-003, 2.3818375542759895E-002, 8.7643750011920929E-003, 2.2450085452874191E-005, 1.0893969494503987E-017, 0.0000000000000000E+000, 2.4629392623901367E+000, 1.2183978222310543E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,15,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.6000000000000000E+002, 6.2925000190734863E+000, 7.5599992275238037E-001, 1.9999999552965164E-002, 3.1360250854492188E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.7241343750000000E+004, 9.2887461185455322E-001, 9.2391353845596313E-001, 2.9129739379882812E+002, 9.3522612005472183E-003, 2.2520342099596746E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629321098327637E+000, 1.2222091667354107E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5258789289873675E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9020113870501518E-003, 2.3818295449018478E-002, 8.7643787264823914E-003, 2.2450076357927173E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629321098327637E+000, 1.2183957733213902E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,16,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.7500000000000000E+002, 6.6937503814697266E+000, 9.6999990940093994E-001, 1.9999999552965164E-002, 3.1480624389648438E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.4848367187500000E+004, 9.2056000232696533E-001, 8.9992225170135498E-001, 2.8979803466796875E+002, 9.3522630631923676E-003, 2.2520449419971555E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629597663879395E+000, 1.2222343124449253E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000,-5.9604645663569045E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9021038208156824E-003, 2.3818565532565117E-002, 8.7643805891275406E-003, 2.2450181859312579E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629597663879395E+000, 1.2184208258986473E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,17,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9000000000000000E+002, 7.1174998283386230E+000, 1.1959998607635498E+000, 1.9999999552965164E-002, 3.1607751464843750E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.2401640625000000E+004, 9.1185992956161499E-001, 8.7527549266815186E-001, 2.8821841430664062E+002, 9.3522602692246437E-003, 2.2520342099596746E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629399776458740E+000, 1.2221971526741982E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000,-5.9604645663569045E-009,-1.5258789289873675E-006,-7.2759577226036432E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9019922949373722E-003, 2.3818375542759895E-002, 8.7643759325146675E-003, 2.2450078176916577E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629399776458740E+000, 1.2183837592601776E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,18,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0500000000000000E+002, 7.5637502670288086E+000, 1.4340000152587891E+000, 1.9999999552965164E-002, 3.1741625976562500E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.9911421875000000E+004, 9.0278673171997070E-001, 8.5006457567214966E-001, 2.8655917358398438E+002, 9.3522602692246437E-003, 2.2520222046296112E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629352092742920E+000, 1.2222259305417538E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5258789289873675E-006, 7.2759577226036432E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9020549263805151E-003, 2.3818325251340866E-002, 8.7643750011920929E-003, 2.2449961761594750E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629352092742920E+000, 1.2184125371277332E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,19,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2000000000000000E+002, 8.0325002670288086E+000, 1.6840000152587891E+000, 1.9999999552965164E-002, 3.1882250976562500E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.7387820312500000E+004, 8.9335334300994873E-001, 8.2437968254089355E-001, 2.8482116699218750E+002, 9.3522612005472183E-003, 2.2520331185660325E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629452228546143E+000, 1.2222190387547016E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-7.2759577226036432E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9020507354289293E-003, 2.3818423971533775E-002, 8.7643787264823914E-003, 2.2450065443990752E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629452228546143E+000, 1.2184056453406811E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,20,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.3500000000000000E+002, 8.5237503051757812E+000, 1.9459998607635498E+000, 1.9999999552965164E-002, 3.2029626464843750E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.4840792968750000E+004, 8.8357287645339966E-001, 7.9831111431121826E-001, 2.8300509643554688E+002, 9.3522621318697929E-003, 2.2520218408317305E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629411697387695E+000, 1.2222150340676308E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,-7.2759577226036432E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9020362999290228E-003, 2.3818382993340492E-002, 8.7643787264823914E-003, 2.2449954485637136E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629411697387695E+000, 1.2184016406536102E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,21,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.5000000000000000E+002, 9.0375003814697266E+000, 2.2200000286102295E+000, 1.9999999552965164E-002, 3.2183749389648438E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.2280027343750000E+004, 8.7345898151397705E-001, 7.7194744348526001E-001, 2.8111184692382812E+002, 9.3522612005472183E-003, 2.2520294805872254E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629492759704590E+000, 1.2222355231642723E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 4.7683716530855236E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9020942747592926E-003, 2.3818464949727058E-002, 8.7643787264823914E-003, 2.2450030883192085E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629492759704590E+000, 1.2184220366179943E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,22,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6500000000000000E+002, 9.5737495422363281E+000, 2.5059998035430908E+000, 1.9999999552965164E-002, 3.2344625854492188E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.9714925781250000E+004, 8.6302560567855835E-001, 7.4537563323974609E-001, 2.7914239501953125E+002, 9.3522630631923676E-003, 2.2520403945236467E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629456996917725E+000, 1.2222046963870525E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 7.2759577226036432E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9020172078162432E-003, 2.3818431422114372E-002, 8.7643805891275406E-003, 2.2450138203566894E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629456996917725E+000, 1.2183913029730320E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,23,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.8000000000000000E+002, 1.0132499694824219E+001, 2.8039999008178711E+000, 1.9999999552965164E-002, 3.2512249755859375E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.7154519531250000E+004, 8.5228699445724487E-001, 7.1868032217025757E-001, 2.7709768676757812E+002, 9.3522630631923676E-003, 2.2520333004649729E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629523754119873E+000, 1.2222271412611008E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000,-1.5258789289873675E-006, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9020784422755241E-003, 2.3818496614694595E-002, 8.7643805891275406E-003, 2.2450065443990752E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629523754119873E+000, 1.2184136547148228E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,24,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.9500000000000000E+002, 1.0713749885559082E+001, 3.1139998435974121E+000, 1.9999999552965164E-002, 3.2686624145507812E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.4607437500000000E+004, 8.4125775098800659E-001, 6.9194364547729492E-001, 2.7497875976562500E+002, 9.3522621318697929E-003, 2.2520342099596746E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629499912261963E+000, 1.2222233228385448E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 4.7683716530855236E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9020665679126978E-003, 2.3818474262952805E-002, 8.7643805891275406E-003, 2.2450076357927173E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629499912261963E+000, 1.2184099294245243E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,25,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.1000000000000000E+002, 1.1317500114440918E+001, 3.4359998703002930E+000, 1.9999999552965164E-002, 3.2867749023437500E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.2081890625000000E+004, 8.2995271682739258E-001, 6.6524487733840942E-001, 2.7278677368164062E+002, 9.3522621318697929E-003, 2.2520342099596746E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629454612731934E+000, 1.2222204357385635E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002,-4.7683716530855236E-008,-1.1920929132713809E-008, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9020539950579405E-003, 2.3818429559469223E-002, 8.7643787264823914E-003, 2.2450076357927173E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629454612731934E+000, 1.2184069491922855E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
stable_land,2,26,0, 2.0000000000000000E+001, 3.0000000000000000E+003, 1.5000000596046448E-001, 1.0000000000000000E+000, 2.9739999389648438E+002, 7.9925004392862320E-003, 1.0000000000000000E+005, 1.5999999642372131E-001, 9.9999997764825821E-003,-3.4000000000000000E+001, 1.2000000424450263E-006, 3.1916775703430176E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2500000000000000E+002, 1.1943750381469727E+001, 3.7699999809265137E+000, 1.9999999552965164E-002, 3.3055624389648438E+002, 1.9999999494757503E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.9585558593750000E+004, 8.1838685274124146E-001, 6.3865935802459717E-001, 2.7052288818359375E+002, 9.3522602692246437E-003, 2.2520320271723904E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629428386688232E+000, 1.2222176417708397E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4742391967773438E+002,4, 9.1722331941127777E-002, 4.7683716530855236E-008, 1.1920929132713809E-008, 1.5258789289873675E-006, 7.2759577226036432E-013, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9020444490015507E-003, 2.3818401619791985E-002, 8.7643750011920929E-003, 2.2450056349043734E-005, 9.9999998377515902E-018, 0.0000000000000000E+000, 2.4629428386688232E+000, 1.2184042483568192E-002, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.4727578735351562E+002,4, 9.1722331941127777E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000,0
